Date,Home_Team,Away_Team,Team,Player_Id,shift_number,period,start_clock,end_clock,shift_length
2025-11-28,Team K,Team J,Team J,82,4,1,12:56,12:01,00:55
2025-11-28,Team K,Team J,Team J,63,2,1,12:37,11:37,01:00
2025-11-28,Team K,Team J,Team J,5,4,1,12:37,11:40,00:57
2025-11-28,Team K,Team J,Team J,36,3,1,12:29,11:37,00:52
2025-11-28,Team K,Team J,Team J,18,3,1,12:26,11:37,00:49
2025-11-28,Team K,Team J,Team K,75,2,1,12:25,11:37,00:48
2025-11-28,Team K,Team J,Team K,,4,1,12:25,11:15,01:10
2025-11-28,Team K,Team J,Team K,41,2,1,12:19,11:37,00:42
2025-11-28,Team K,Team J,Team K,68,3,1,12:10,11:37,00:33
2025-11-28,Team K,Team J,Team K,67,3,1,12:06,11:37,00:29
2025-11-28,Team K,Team J,Team J,6,3,1,12:01,10:59,01:02
2025-11-28,Team K,Team J,Team J,8,4,1,11:40,10:59,00:41
2025-11-28,Team K,Team J,Team J,43,4,1,11:37,10:53,00:44
2025-11-28,Team K,Team J,Team J,41,5,1,11:37,10:53,00:44
2025-11-28,Team K,Team J,Team J,13,3,1,11:37,10:58,00:39
2025-11-28,Team K,Team J,Team K,26,2,1,11:37,10:54,00:43
2025-11-28,Team K,Team J,Team K,45,5,1,11:37,10:54,00:43
2025-11-28,Team K,Team J,Team K,67,4,1,11:37,11:33,00:04
2025-11-28,Team K,Team J,Team K,47,2,1,11:37,11:15,00:22
2025-11-28,Team K,Team J,Team K,92,3,1,11:33,10:59,00:34
2025-11-28,Team K,Team J,Team K,23,4,1,11:15,10:12,01:03
2025-11-28,Team K,Team J,Team K,58,2,1,11:15,10:48,00:27
2025-11-28,Team K,Team J,Team J,50,3,1,10:59,10:12,00:47
2025-11-28,Team K,Team J,Team J,65,3,1,10:59,10:12,00:47
2025-11-28,Team K,Team J,Team K,22,4,1,10:59,10:12,00:47
2025-11-28,Team K,Team J,Team J,15,2,1,10:58,10:12,00:46
2025-11-28,Team K,Team J,Team K,78,3,1,10:54,10:12,00:42
2025-11-28,Team K,Team J,Team K,25,4,1,10:54,10:12,00:42
2025-11-28,Team K,Team J,Team J,77,2,1,10:53,10:12,00:41
2025-11-28,Team K,Team J,Team J,19,4,1,10:53,10:12,00:41
2025-11-28,Team K,Team J,Team K,42,3,1,10:48,10:12,00:36
2025-11-28,Team K,Team J,Team J,77,3,1,10:12,09:42,00:30
2025-11-28,Team K,Team J,Team J,15,3,1,10:12,09:42,00:30
2025-11-28,Team K,Team J,Team J,19,5,1,10:12,09:42,00:30
2025-11-28,Team K,Team J,Team J,5,5,1,10:12,09:42,00:30
2025-11-28,Team K,Team J,Team J,12,4,1,10:12,09:42,00:30
2025-11-28,Team K,Team J,Team K,75,3,1,10:12,09:42,00:30
2025-11-28,Team K,Team J,Team K,62,4,1,10:12,09:42,00:30
2025-11-28,Team K,Team J,Team K,,5,1,10:12,09:42,00:30
2025-11-28,Team K,Team J,Team K,76,4,1,10:12,09:42,00:30
2025-11-28,Team K,Team J,Team K,67,5,1,10:12,09:42,00:30
2025-11-28,Team K,Team J,Team J,63,3,1,09:42,08:44,00:58
2025-11-28,Team K,Team J,Team J,82,5,1,09:42,08:44,00:58
2025-11-28,Team K,Team J,Team J,36,4,1,09:42,08:44,00:58
2025-11-28,Team K,Team J,Team J,18,4,1,09:42,08:44,00:58
2025-11-28,Team K,Team J,Team J,50,4,1,09:42,08:44,00:58
2025-11-28,Team K,Team J,Team K,62,5,1,09:42,08:44,00:58
2025-11-28,Team K,Team J,Team K,22,5,1,09:42,08:44,00:58
2025-11-28,Team K,Team J,Team K,76,5,1,09:42,08:44,00:58
2025-11-28,Team K,Team J,Team K,58,3,1,09:42,08:44,00:58
2025-11-28,Team K,Team J,Team K,47,3,1,09:42,08:44,00:58
2025-11-28,Team K,Team J,Team J,43,5,1,08:44,07:33,01:11
2025-11-28,Team K,Team J,Team J,25,4,1,08:44,07:33,01:11
2025-11-28,Team K,Team J,Team J,13,4,1,08:44,07:33,01:11
2025-11-28,Team K,Team J,Team J,88,2,1,08:44,07:33,01:11
2025-11-28,Team K,Team J,Team J,12,5,1,08:44,07:30,01:14
2025-11-28,Team K,Team J,Team K,23,5,1,08:44,08:25,00:19
2025-11-28,Team K,Team J,Team K,25,5,1,08:44,07:36,01:08
2025-11-28,Team K,Team J,Team K,45,6,1,08:44,08:25,00:19
2025-11-28,Team K,Team J,Team K,42,4,1,08:44,08:25,00:19
2025-11-28,Team K,Team J,Team K,,6,1,08:25,07:34,00:51
2025-11-28,Team K,Team J,Team K,58,4,1,08:25,07:34,00:51
2025-11-28,Team K,Team J,Team K,67,6,1,08:25,07:36,00:49
2025-11-28,Team K,Team J,Team K,45,7,1,07:36,06:51,00:45
2025-11-28,Team K,Team J,Team K,22,6,1,07:36,06:51,00:45
2025-11-28,Team K,Team J,Team K,23,6,1,07:34,06:51,00:43
2025-11-28,Team K,Team J,Team K,42,5,1,07:34,06:51,00:43
2025-11-28,Team K,Team J,Team J,77,4,1,07:33,06:51,00:42
2025-11-28,Team K,Team J,Team J,41,6,1,07:33,06:51,00:42
2025-11-28,Team K,Team J,Team J,19,6,1,07:33,06:51,00:42
2025-11-28,Team K,Team J,Team J,82,6,1,07:33,06:51,00:42
2025-11-28,Team K,Team J,Team J,50,5,1,07:30,06:51,00:39
2025-11-28,Team K,Team J,Team J,8,5,1,06:51,05:45,01:06
2025-11-28,Team K,Team J,Team J,6,4,1,06:51,05:45,01:06
2025-11-28,Team K,Team J,Team J,63,4,1,06:51,05:45,01:06
2025-11-28,Team K,Team J,Team J,77,5,1,06:51,05:45,01:06
2025-11-28,Team K,Team J,Team J,18,5,1,06:51,05:45,01:06
2025-11-28,Team K,Team J,Team K,62,6,1,06:51,05:45,01:06
2025-11-28,Team K,Team J,Team K,,7,1,06:51,06:05,00:46
2025-11-28,Team K,Team J,Team K,53,3,1,06:51,05:48,01:03
2025-11-28,Team K,Team J,Team K,76,6,1,06:51,05:45,01:06
2025-11-28,Team K,Team J,Team K,58,5,1,06:51,06:05,00:46
2025-11-28,Team K,Team J,Team K,23,7,1,06:05,05:12,00:53
2025-11-28,Team K,Team J,Team K,42,6,1,06:05,05:12,00:53
2025-11-28,Team K,Team J,Team K,26,3,1,05:48,05:12,00:36
2025-11-28,Team K,Team J,Team J,6,5,1,05:45,05:12,00:33
2025-11-28,Team K,Team J,Team J,43,6,1,05:45,05:12,00:33
2025-11-28,Team K,Team J,Team J,13,5,1,05:45,05:12,00:33
2025-11-28,Team K,Team J,Team J,82,7,1,05:45,05:12,00:33
2025-11-28,Team K,Team J,Team J,88,3,1,05:45,05:12,00:33
2025-11-28,Team K,Team J,Team K,92,4,1,05:45,05:12,00:33
2025-11-28,Team K,Team J,Team K,41,3,1,05:45,05:12,00:33
2025-11-28,Team K,Team J,Team J,41,7,1,05:12,04:34,00:38
2025-11-28,Team K,Team J,Team J,25,5,1,05:12,04:34,00:38
2025-11-28,Team K,Team J,Team J,5,6,1,05:12,04:34,00:38
2025-11-28,Team K,Team J,Team J,12,6,1,05:12,04:34,00:38
2025-11-28,Team K,Team J,Team J,18,6,1,05:12,04:34,00:38
2025-11-28,Team K,Team J,Team K,78,4,1,05:12,04:34,00:38
2025-11-28,Team K,Team J,Team K,25,6,1,05:12,04:34,00:38
2025-11-28,Team K,Team J,Team K,,8,1,05:12,04:34,00:38
2025-11-28,Team K,Team J,Team K,58,6,1,05:12,04:34,00:38
2025-11-28,Team K,Team J,Team K,67,7,1,05:12,04:34,00:38
2025-11-28,Team K,Team J,Team J,63,5,1,04:34,04:06,00:28
2025-11-28,Team K,Team J,Team J,77,6,1,04:34,04:06,00:28
2025-11-28,Team K,Team J,Team J,19,7,1,04:34,04:06,00:28
2025-11-28,Team K,Team J,Team J,50,6,1,04:34,04:06,00:28
2025-11-28,Team K,Team J,Team J,65,4,1,04:34,04:06,00:28
2025-11-28,Team K,Team J,Team K,23,8,1,04:34,03:14,01:20
2025-11-28,Team K,Team J,Team K,45,8,1,04:34,04:06,00:28
2025-11-28,Team K,Team J,Team K,53,4,1,04:34,04:06,00:28
2025-11-28,Team K,Team J,Team K,68,4,1,04:34,04:06,00:28
2025-11-28,Team K,Team J,Team K,42,7,1,04:34,03:14,01:20
2025-11-28,Team K,Team J,Team J,43,7,1,04:06,03:14,00:52
2025-11-28,Team K,Team J,Team J,13,6,1,04:06,03:14,00:52
2025-11-28,Team K,Team J,Team J,5,7,1,04:06,03:23,00:43
2025-11-28,Team K,Team J,Team J,88,4,1,04:06,03:14,00:52
2025-11-28,Team K,Team J,Team J,12,7,1,04:06,03:14,00:52
2025-11-28,Team K,Team J,Team K,62,7,1,04:06,03:14,00:52
2025-11-28,Team K,Team J,Team K,22,7,1,04:06,03:14,00:52
2025-11-28,Team K,Team J,Team K,76,7,1,04:06,03:14,00:52
2025-11-28,Team K,Team J,Team J,6,6,1,03:23,02:06,01:17
2025-11-28,Team K,Team J,Team J,8,6,1,03:14,02:24,00:50
2025-11-28,Team K,Team J,Team J,63,6,1,03:14,02:22,00:52
2025-11-28,Team K,Team J,Team J,77,7,1,03:14,02:22,00:52
2025-11-28,Team K,Team J,Team J,19,8,1,03:14,02:22,00:52
2025-11-28,Team K,Team J,Team K,78,5,1,03:14,02:24,00:50
2025-11-28,Team K,Team J,Team K,25,7,1,03:14,02:21,00:53
2025-11-28,Team K,Team J,Team K,,9,1,03:14,02:06,01:08
2025-11-28,Team K,Team J,Team K,92,5,1,03:14,02:21,00:53
2025-11-28,Team K,Team J,Team K,58,7,1,03:14,02:19,00:55
2025-11-28,Team K,Team J,Team J,50,7,1,02:24,00:46,01:38
2025-11-28,Team K,Team J,Team K,53,5,1,02:24,01:18,01:06
2025-11-28,Team K,Team J,Team J,41,8,1,02:22,01:24,00:58
2025-11-28,Team K,Team J,Team J,25,6,1,02:22,01:24,00:58
2025-11-28,Team K,Team J,Team J,18,7,1,02:22,01:24,00:58
2025-11-28,Team K,Team J,Team K,41,4,1,02:21,01:18,01:03
2025-11-28,Team K,Team J,Team K,67,8,1,02:21,01:14,01:07
2025-11-28,Team K,Team J,Team K,42,8,1,02:19,02:06,00:13
2025-11-28,Team K,Team J,Team J,82,8,1,02:06,00:31,01:35
2025-11-28,Team K,Team J,Team K,75,4,1,02:06,01:18,00:48
2025-11-28,Team K,Team J,Team K,42,9,1,02:06,01:01,01:05
2025-11-28,Team K,Team J,Team J,43,8,1,01:24,00:40,00:44
2025-11-28,Team K,Team J,Team J,36,5,1,01:24,00:40,00:44
2025-11-28,Team K,Team J,Team J,88,5,1,01:24,00:47,00:37
2025-11-28,Team K,Team J,Team K,26,4,1,01:18,00:39,00:39
2025-11-28,Team K,Team J,Team K,,10,1,01:18,00:00,01:18
2025-11-28,Team K,Team J,Team K,45,9,1,01:18,00:39,00:39
2025-11-28,Team K,Team J,Team K,68,5,1,01:14,00:14,01:00
2025-11-28,Team K,Team J,Team K,58,8,1,01:01,00:13,00:48
2025-11-28,Team K,Team J,Team J,19,9,1,00:47,00:00,00:47
2025-11-28,Team K,Team J,Team J,12,8,1,00:46,00:00,00:46
2025-11-28,Team K,Team J,Team J,77,8,1,00:40,00:00,00:40
2025-11-28,Team K,Team J,Team J,13,7,1,00:40,00:00,00:40
2025-11-28,Team K,Team J,Team K,62,8,1,00:39,00:00,00:39
2025-11-28,Team K,Team J,Team K,26,5,1,00:39,00:32,00:07
2025-11-28,Team K,Team J,Team K,76,8,1,00:32,00:00,00:32
2025-11-28,Team K,Team J,Team J,5,8,1,00:31,00:00,00:31
2025-11-28,Team K,Team J,Team K,22,8,1,00:14,00:00,00:14
2025-11-28,Team K,Team J,Team K,42,10,1,00:13,00:00,00:13
2025-11-28,Team K,Team J,Team J,41,9,2,20:00,19:00,01:00
2025-11-28,Team K,Team J,Team J,25,7,2,20:00,19:08,00:52
2025-11-28,Team K,Team J,Team J,5,9,2,20:00,19:08,00:52
2025-11-28,Team K,Team J,Team J,Go,2,2,20:00,00:00,20:00
2025-11-28,Team K,Team J,Team J,12,9,2,20:00,19:08,00:52
2025-11-28,Team K,Team J,Team J,18,8,2,20:00,19:08,00:52
2025-11-28,Team K,Team J,Team K,75,5,2,20:00,19:18,00:42
2025-11-28,Team K,Team J,Team K,62,9,2,20:00,19:14,00:46
2025-11-28,Team K,Team J,Team K,,11,2,20:00,19:18,00:42
2025-11-28,Team K,Team J,Team K,22,9,2,20:00,19:07,00:53
2025-11-28,Team K,Team J,Team K,76,9,2,20:00,19:19,00:41
2025-11-28,Team K,Team J,Team K,Go,2,2,20:00,00:00,20:00
2025-11-28,Team K,Team J,Team K,78,6,2,19:19,18:07,01:12
2025-11-28,Team K,Team J,Team K,42,11,2,19:18,18:07,01:11
2025-11-28,Team K,Team J,Team K,58,9,2,19:18,18:07,01:11
2025-11-28,Team K,Team J,Team K,25,8,2,19:14,18:07,01:07
2025-11-28,Team K,Team J,Team J,8,7,2,19:08,18:10,00:58
2025-11-28,Team K,Team J,Team J,43,9,2,19:08,18:07,01:01
2025-11-28,Team K,Team J,Team J,13,8,2,19:08,18:07,01:01
2025-11-28,Team K,Team J,Team J,50,8,2,19:08,18:10,00:58
2025-11-28,Team K,Team J,Team K,92,6,2,19:07,18:07,01:00
2025-11-28,Team K,Team J,Team J,88,6,2,19:00,18:07,00:53
2025-11-28,Team K,Team J,Team J,6,7,2,18:10,16:55,01:15
2025-11-28,Team K,Team J,Team J,82,9,2,18:10,16:55,01:15
2025-11-28,Team K,Team J,Team J,77,9,2,18:07,16:51,01:16
2025-11-28,Team K,Team J,Team J,19,10,2,18:07,16:49,01:18
2025-11-28,Team K,Team J,Team J,25,8,2,18:07,16:51,01:16
2025-11-28,Team K,Team J,Team K,,12,2,18:07,17:17,00:50
2025-11-28,Team K,Team J,Team K,41,5,2,18:07,17:18,00:49
2025-11-28,Team K,Team J,Team K,53,6,2,18:07,17:09,00:58
2025-11-28,Team K,Team J,Team K,67,9,2,18:07,17:17,00:50
2025-11-28,Team K,Team J,Team K,47,4,2,18:07,17:17,00:50
2025-11-28,Team K,Team J,Team K,45,10,2,17:18,16:24,00:54
2025-11-28,Team K,Team J,Team K,75,6,2,17:17,16:00,01:17
2025-11-28,Team K,Team J,Team K,,13,2,17:17,16:32,00:45
2025-11-28,Team K,Team J,Team K,68,6,2,17:17,16:17,01:00
2025-11-28,Team K,Team J,Team K,26,6,2,17:09,16:32,00:37
2025-11-28,Team K,Team J,Team J,12,10,2,16:55,15:42,01:13
2025-11-28,Team K,Team J,Team J,65,5,2,16:55,15:42,01:13
2025-11-28,Team K,Team J,Team J,36,6,2,16:51,15:42,01:09
2025-11-28,Team K,Team J,Team J,18,9,2,16:51,15:48,01:03
2025-11-28,Team K,Team J,Team J,63,7,2,16:49,15:48,01:01
2025-11-28,Team K,Team J,Team K,76,10,2,16:32,15:51,00:41
2025-11-28,Team K,Team J,Team K,42,12,2,16:32,16:00,00:32
2025-11-28,Team K,Team J,Team K,62,10,2,16:24,15:42,00:42
2025-11-28,Team K,Team J,Team K,22,10,2,16:17,15:42,00:35
2025-11-28,Team K,Team J,Team K,58,10,2,16:00,15:42,00:18
2025-11-28,Team K,Team J,Team K,47,5,2,16:00,15:42,00:18
2025-11-28,Team K,Team J,Team K,78,7,2,15:51,14:54,00:57
2025-11-28,Team K,Team J,Team J,13,9,2,15:48,14:39,01:09
2025-11-28,Team K,Team J,Team J,88,7,2,15:48,14:39,01:09
2025-11-28,Team K,Team J,Team J,43,10,2,15:42,14:40,01:02
2025-11-28,Team K,Team J,Team J,82,10,2,15:42,14:39,01:03
2025-11-28,Team K,Team J,Team J,5,10,2,15:42,14:39,01:03
2025-11-28,Team K,Team J,Team K,75,7,2,15:42,15:01,00:41
2025-11-28,Team K,Team J,Team K,25,9,2,15:42,15:01,00:41
2025-11-28,Team K,Team J,Team K,,14,2,15:42,15:01,00:41
2025-11-28,Team K,Team J,Team K,92,7,2,15:42,15:01,00:41
2025-11-28,Team K,Team J,Team K,41,6,2,15:01,13:46,01:15
2025-11-28,Team K,Team J,Team K,58,11,2,15:01,13:40,01:21
2025-11-28,Team K,Team J,Team K,67,10,2,15:01,13:40,01:21
2025-11-28,Team K,Team J,Team K,47,6,2,15:01,14:30,00:31
2025-11-28,Team K,Team J,Team K,53,7,2,14:54,13:48,01:06
2025-11-28,Team K,Team J,Team J,36,7,2,14:40,13:40,01:00
2025-11-28,Team K,Team J,Team J,8,8,2,14:39,13:44,00:55
2025-11-28,Team K,Team J,Team J,41,10,2,14:39,13:54,00:45
2025-11-28,Team K,Team J,Team J,25,9,2,14:39,13:40,00:59
2025-11-28,Team K,Team J,Team J,50,9,2,14:39,13:40,00:59
2025-11-28,Team K,Team J,Team K,42,13,2,14:30,13:40,00:50
2025-11-28,Team K,Team J,Team J,19,11,2,13:54,12:47,01:07
2025-11-28,Team K,Team J,Team K,26,7,2,13:48,12:41,01:07
2025-11-28,Team K,Team J,Team K,45,11,2,13:46,12:41,01:05
2025-11-28,Team K,Team J,Team J,65,6,2,13:44,13:40,00:04
2025-11-28,Team K,Team J,Team J,6,8,2,13:40,12:45,00:55
2025-11-28,Team K,Team J,Team J,63,8,2,13:40,12:41,00:59
2025-11-28,Team K,Team J,Team J,77,10,2,13:40,12:45,00:55
2025-11-28,Team K,Team J,Team J,65,7,2,13:40,12:41,00:59
2025-11-28,Team K,Team J,Team K,75,8,2,13:40,12:41,00:59
2025-11-28,Team K,Team J,Team K,,15,2,13:40,12:41,00:59
2025-11-28,Team K,Team J,Team K,68,7,2,13:40,12:41,00:59
2025-11-28,Team K,Team J,Team J,88,8,2,12:47,11:43,01:04
2025-11-28,Team K,Team J,Team J,43,11,2,12:45,11:52,00:53
2025-11-28,Team K,Team J,Team J,12,11,2,12:45,11:51,00:54
2025-11-28,Team K,Team J,Team J,13,10,2,12:41,11:47,00:54
2025-11-28,Team K,Team J,Team J,82,11,2,12:41,11:22,01:19
2025-11-28,Team K,Team J,Team K,62,11,2,12:41,11:30,01:11
2025-11-28,Team K,Team J,Team K,22,11,2,12:41,11:30,01:11
2025-11-28,Team K,Team J,Team K,76,11,2,12:41,11:46,00:55
2025-11-28,Team K,Team J,Team K,42,14,2,12:41,11:30,01:11
2025-11-28,Team K,Team J,Team K,47,7,2,12:41,11:46,00:55
2025-11-28,Team K,Team J,Team J,25,10,2,11:52,10:55,00:57
2025-11-28,Team K,Team J,Team J,5,11,2,11:51,11:22,00:29
2025-11-28,Team K,Team J,Team J,18,10,2,11:47,10:55,00:52
2025-11-28,Team K,Team J,Team K,78,8,2,11:46,10:55,00:51
2025-11-28,Team K,Team J,Team K,58,12,2,11:46,11:30,00:16
2025-11-28,Team K,Team J,Team J,41,11,2,11:43,10:55,00:48
2025-11-28,Team K,Team J,Team K,25,10,2,11:30,10:55,00:35
2025-11-28,Team K,Team J,Team K,,16,2,11:30,10:55,00:35
2025-11-28,Team K,Team J,Team K,92,8,2,11:30,10:55,00:35
2025-11-28,Team K,Team J,Team K,58,13,2,11:30,10:55,00:35
2025-11-28,Team K,Team J,Team J,5,12,2,11:22,10:55,00:27
2025-11-28,Team K,Team J,Team J,50,10,2,11:22,10:55,00:27
2025-11-28,Team K,Team J,Team J,6,9,2,10:55,09:41,01:14
2025-11-28,Team K,Team J,Team J,77,11,2,10:55,10:03,00:52
2025-11-28,Team K,Team J,Team J,15,4,2,10:55,10:00,00:55
2025-11-28,Team K,Team J,Team J,19,12,2,10:55,10:03,00:52
2025-11-28,Team K,Team J,Team J,82,12,2,10:55,09:41,01:14
2025-11-28,Team K,Team J,Team K,75,9,2,10:55,09:54,01:01
2025-11-28,Team K,Team J,Team K,41,7,2,10:55,10:04,00:51
2025-11-28,Team K,Team J,Team K,53,8,2,10:55,10:04,00:51
2025-11-28,Team K,Team J,Team K,42,15,2,10:55,09:54,01:01
2025-11-28,Team K,Team J,Team K,67,11,2,10:55,10:04,00:51
2025-11-28,Team K,Team J,Team K,26,8,2,10:04,09:13,00:51
2025-11-28,Team K,Team J,Team K,45,12,2,10:04,09:06,00:58
2025-11-28,Team K,Team J,Team K,68,8,2,10:04,09:13,00:51
2025-11-28,Team K,Team J,Team J,63,9,2,10:03,09:13,00:50
2025-11-28,Team K,Team J,Team J,36,8,2,10:03,09:13,00:50
2025-11-28,Team K,Team J,Team J,18,11,2,10:00,09:13,00:47
2025-11-28,Team K,Team J,Team K,58,14,2,09:54,09:06,00:48
2025-11-28,Team K,Team J,Team K,47,8,2,09:54,09:06,00:48
2025-11-28,Team K,Team J,Team J,8,9,2,09:41,08:53,00:48
2025-11-28,Team K,Team J,Team J,50,11,2,09:41,08:53,00:48
2025-11-28,Team K,Team J,Team J,43,12,2,09:13,08:53,00:20
2025-11-28,Team K,Team J,Team J,13,11,2,09:13,08:53,00:20
2025-11-28,Team K,Team J,Team J,88,9,2,09:13,08:53,00:20
2025-11-28,Team K,Team J,Team K,22,12,2,09:13,08:03,01:10
2025-11-28,Team K,Team J,Team K,76,12,2,09:13,08:03,01:10
2025-11-28,Team K,Team J,Team K,62,12,2,09:06,08:03,01:03
2025-11-28,Team K,Team J,Team K,,17,2,09:06,08:03,01:03
2025-11-28,Team K,Team J,Team K,42,16,2,09:06,08:03,01:03
2025-11-28,Team K,Team J,Team J,43,13,2,08:53,08:03,00:50
2025-11-28,Team K,Team J,Team J,41,12,2,08:53,08:03,00:50
2025-11-28,Team K,Team J,Team J,25,11,2,08:53,08:03,00:50
2025-11-28,Team K,Team J,Team J,5,13,2,08:53,08:03,00:50
2025-11-28,Team K,Team J,Team J,12,12,2,08:53,08:03,00:50
