Date,Home_Team,Away_Team,Period,Clock,Home_Team_Skaters,Away_Team_Skaters,Home_Team_Goals,Away_Team_Goals,Team,Player_Id,Event,X_Coordinate,Y_Coordinate,Detail_1,Detail_2,Detail_3,Detail_4,Player_Id_2,X_Coordinate_2,Y_Coordinate_2
2025-11-02,Team A,Team D,1,19:15,5,5,0,0,Team D,84,Play,-94.0,-8.5,Indirect,,0,0,12,-56.0,37.5
2025-11-02,Team A,Team D,1,19:14,5,5,0,0,Team D,12,Incomplete Play,-56.0,37.5,Direct,,0,0,36,-42.0,19.5
2025-11-02,Team A,Team D,1,19:12,5,5,0,0,Team D,51,Puck Recovery,-63.0,13.5,,,0,0,,,
2025-11-02,Team A,Team D,1,19:09,5,5,0,0,Team D,51,Incomplete Play,-45.0,38.5,Indirect,,0,0,36,13.0,34.5
2025-11-02,Team A,Team D,1,19:05,5,5,0,0,Team A,72,Play,86.0,32.5,Indirect,,0,0,39,57.0,-35.5
2025-11-02,Team A,Team D,1,19:05,5,5,0,0,Team A,72,Puck Recovery,86.0,32.5,,,0,0,,,
2025-11-02,Team A,Team D,1,19:00,5,5,0,0,Team D,51,Puck Recovery,10.0,-35.5,,,0,0,,,
2025-11-02,Team A,Team D,1,19:00,5,5,0,0,Team D,51,Play,10.0,-35.5,Direct,,0,0,36,15.0,-4.5
2025-11-02,Team A,Team D,1,18:58,5,5,0,0,Team D,36,Zone Entry,24.0,29.5,Carried,,0,0,72,,
2025-11-02,Team A,Team D,1,18:55,5,5,0,0,Team A,39,Puck Recovery,82.0,36.5,,,0,0,,,
2025-11-02,Team A,Team D,1,18:54,5,5,0,0,Team A,39,Play,91.0,28.5,Indirect,,0,0,48,95.0,-8.5
2025-11-02,Team A,Team D,1,18:52,5,5,0,0,Team A,48,Incomplete Play,93.0,-17.5,Direct,,0,0,46,72.0,-23.5
2025-11-02,Team A,Team D,1,18:50,5,5,0,0,Team D,84,Incomplete Play,26.0,-36.5,Indirect,,0,0,12,54.0,-36.5
2025-11-02,Team A,Team D,1,18:50,5,5,0,0,Team D,84,Puck Recovery,26.0,-36.5,,,0,0,,,
2025-11-02,Team A,Team D,1,18:47,5,5,0,0,Team A,48,Puck Recovery,54.0,-36.5,,,0,0,,,
2025-11-02,Team A,Team D,1,18:46,5,5,0,0,Team A,48,Incomplete Play,54.0,-36.5,Direct,,0,0,46,47.0,-35.5
2025-11-02,Team A,Team D,1,18:44,5,5,0,0,Team D,51,Puck Recovery,0.0,-33.5,,,0,0,,,
2025-11-02,Team A,Team D,1,18:43,5,5,0,0,Team D,51,Play,-7.0,-21.5,Direct,,0,0,84,-5.0,34.5
2025-11-02,Team A,Team D,1,18:42,5,5,0,0,Team D,84,Dump In/Out,-1.0,38.5,Lost,,0,0,,,
2025-11-02,Team A,Team D,1,18:39,5,5,0,0,Team A,Go,Puck Recovery,97.0,-1.5,,,0,0,,,
2025-11-02,Team A,Team D,1,18:38,5,5,0,0,Team A,Go,Play,97.0,-1.5,Indirect,,0,0,72,97.0,-1.5
2025-11-02,Team A,Team D,1,18:26,5,5,0,0,Team A,72,Incomplete Play,33.0,-7.5,Direct,,0,0,73,13.0,8.5
2025-11-02,Team A,Team D,1,18:24,5,5,0,0,Team A,14,Zone Entry,-30.0,-40.5,Carried,,0,0,74,,
2025-11-02,Team A,Team D,1,18:24,5,5,0,0,Team A,14,Puck Recovery,-30.0,-40.5,,,0,0,,,
2025-11-02,Team A,Team D,1,18:24,5,5,0,0,Team A,14,Dump In/Out,-30.0,-40.5,Lost,,0,0,,,
2025-11-02,Team A,Team D,1,18:21,5,5,0,0,Team D,74,Puck Recovery,-81.0,-35.5,,,0,0,,,
2025-11-02,Team A,Team D,1,18:14,5,5,0,0,Team A,89,Puck Recovery,-96.0,-15.5,,,0,0,,,
2025-11-02,Team A,Team D,1,18:11,5,5,0,0,Team D,28,Puck Recovery,-98.0,-9.5,,,0,0,,,
2025-11-02,Team A,Team D,1,18:10,5,5,0,0,Team D,28,Play,-94.0,10.5,Direct,,0,0,46,-74.0,8.5
2025-11-02,Team A,Team D,1,18:06,5,5,0,0,Team D,46,Zone Entry,24.0,-24.5,Carried,,0,0,3,,
2025-11-02,Team A,Team D,1,18:04,5,5,0,0,Team D,46,Shot,85.0,-22.5,Wristshot,On Net,0,0,,,
2025-11-02,Team A,Team D,1,18:02,5,5,0,0,Team D,63,Puck Recovery,82.0,20.5,,,0,0,,,
2025-11-02,Team A,Team D,1,18:01,5,5,0,0,Team D,63,Play,73.0,36.5,Indirect,,0,0,78,31.0,36.5
2025-11-02,Team A,Team D,1,17:55,5,5,0,0,Team D,Go,Play,-82.0,30.5,Direct,,0,0,74,-31.0,-17.5
2025-11-02,Team A,Team D,1,17:55,5,5,0,0,Team D,Go,Puck Recovery,-82.0,30.5,,,0,0,,,
2025-11-02,Team A,Team D,1,17:53,5,5,0,0,Team D,74,Incomplete Play,-25.0,-34.5,Direct,,0,0,63,12.0,-38.5
2025-11-02,Team A,Team D,1,17:50,5,5,0,0,Team A,17,Puck Recovery,20.0,-36.5,,,0,0,,,
2025-11-02,Team A,Team D,1,17:49,5,5,0,0,Team A,17,Play,45.0,-30.5,Direct,,0,0,56,65.0,-24.5
2025-11-02,Team A,Team D,1,17:47,5,5,0,0,Team A,56,Play,80.0,-17.5,Direct,,0,0,3,25.0,-39.5
2025-11-02,Team A,Team D,1,17:44,5,5,0,0,Team A,3,Zone Entry,-25.0,-39.5,Dumped,,0,0,74,,
2025-11-02,Team A,Team D,1,17:44,5,5,0,0,Team A,3,Dump In/Out,-4.0,-36.5,Retained,,0,0,,,
2025-11-02,Team A,Team D,1,17:40,5,5,0,0,Team A,17,Puck Recovery,-57.0,38.5,,,0,0,,,
2025-11-02,Team A,Team D,1,17:39,5,5,0,0,Team A,17,Play,-57.0,38.5,Indirect,,0,0,21,-73.0,40.5
2025-11-02,Team A,Team D,1,17:37,5,5,0,0,Team A,21,Play,-73.0,40.5,Indirect,,0,0,71,-96.0,5.5
2025-11-02,Team A,Team D,1,17:33,5,5,0,0,Team A,71,Incomplete Play,-93.0,28.5,Indirect,,0,0,21,-98.0,0.5
2025-11-02,Team A,Team D,1,17:32,5,5,0,0,Team D,52,Play,-96.0,14.5,Indirect,,0,0,25,-82.0,36.5
2025-11-02,Team A,Team D,1,17:32,5,5,0,0,Team D,52,Takeaway,-96.0,14.5,,,0,0,,,
2025-11-02,Team A,Team D,1,17:29,5,5,0,0,Team A,21,Puck Recovery,-82.0,36.5,,,0,0,,,
2025-11-02,Team A,Team D,1,17:29,5,5,0,0,Team A,21,Incomplete Play,-82.0,36.5,Indirect,,0,0,17,-53.0,23.5
2025-11-02,Team A,Team D,1,17:28,5,5,0,0,Team D,37,Puck Recovery,-36.0,38.5,,,0,0,,,
2025-11-02,Team A,Team D,1,17:27,5,5,0,0,Team D,37,Play,-29.0,33.5,Direct,,0,0,59,-26.0,1.5
2025-11-02,Team A,Team D,1,17:24,5,5,0,0,Team D,59,Dump In/Out,0.0,-23.5,Lost,,0,0,,,
2025-11-02,Team A,Team D,1,17:23,5,5,0,0,Team A,56,Puck Recovery,6.0,-36.5,,,0,0,,,
2025-11-02,Team A,Team D,1,17:23,5,5,0,0,Team A,56,Incomplete Play,6.0,-36.5,Indirect,,0,0,71,-10.0,-26.5
2025-11-02,Team A,Team D,1,17:21,5,5,0,0,Team D,52,Play,-36.0,-31.5,Direct,,0,0,88,-50.0,13.5
2025-11-02,Team A,Team D,1,17:21,5,5,0,0,Team D,52,Puck Recovery,-36.0,-31.5,,,0,0,,,
2025-11-02,Team A,Team D,1,17:19,5,5,0,0,Team D,88,Play,-62.0,15.5,Direct,,0,0,52,-58.0,-22.5
2025-11-02,Team A,Team D,1,17:17,5,5,0,0,Team D,52,Play,-41.0,-7.5,Direct,,0,0,37,24.0,14.5
2025-11-02,Team A,Team D,1,17:16,5,5,0,0,Team D,37,Dump In/Out,24.0,14.5,Lost,,0,0,,,
2025-11-02,Team A,Team D,1,17:16,5,5,0,0,Team D,37,Zone Entry,24.0,14.5,Dumped,,0,0,45,,
2025-11-02,Team A,Team D,1,17:14,5,5,0,0,Team D,77,Faceoff Win,69.0,-21.5,Backhand,,0,0,88,,
2025-11-02,Team A,Team D,1,17:13,5,5,0,0,Team D,8,Play,65.0,-32.5,Direct,,0,0,52,35.0,-29.5
2025-11-02,Team A,Team D,1,17:13,5,5,0,0,Team D,8,Puck Recovery,65.0,-32.5,,,0,0,,,
2025-11-02,Team A,Team D,1,17:11,5,5,0,0,Team D,52,Play,27.0,-26.5,Indirect,,0,0,75,95.0,-16.5
2025-11-02,Team A,Team D,1,17:07,5,5,0,0,Team D,75,Play,78.0,-37.5,Direct,,0,0,52,32.0,-26.5
2025-11-02,Team A,Team D,1,17:06,5,5,0,0,Team D,52,Shot,32.0,-26.5,Snapshot,Blocked,1,1,,,
2025-11-02,Team A,Team D,1,17:02,5,5,0,0,Team A,9,Puck Recovery,87.0,21.5,,,0,0,,,
2025-11-02,Team A,Team D,1,17:02,5,5,0,0,Team A,9,Play,87.0,21.5,Indirect,,0,0,45,89.0,-10.5
2025-11-02,Team A,Team D,1,17:00,5,5,0,0,Team A,45,Incomplete Play,82.0,-30.5,Direct,,0,0,71,25.0,-37.5
2025-11-02,Team A,Team D,1,16:55,5,5,0,0,Team D,12,Faceoff Win,69.0,22.5,Backhand,,0,0,88,,
2025-11-02,Team A,Team D,1,16:55,5,5,0,0,Team D,88,Puck Recovery,-96.0,-8.5,,,0,0,,,
2025-11-02,Team A,Team D,1,16:54,5,5,0,0,Team D,84,Puck Recovery,29.0,35.5,,,0,0,,,
2025-11-02,Team A,Team D,1,16:53,5,5,0,0,Team D,84,Play,29.0,35.5,Indirect,,0,0,42,50.0,37.5
2025-11-02,Team A,Team D,1,16:51,5,5,0,0,Team D,42,Play,50.0,37.5,Indirect,,0,0,36,93.0,20.5
2025-11-02,Team A,Team D,1,16:46,5,5,0,0,Team D,36,Shot,85.0,2.5,Wristshot,On Net,0,0,,,
2025-11-02,Team A,Team D,1,16:44,5,5,0,0,Team A,56,Puck Recovery,84.0,-29.5,,,0,0,,,
2025-11-02,Team A,Team D,1,16:43,5,5,0,0,Team A,56,Play,95.0,-19.5,Direct,,0,0,88,83.0,-19.5
2025-11-02,Team A,Team D,1,16:42,5,5,0,0,Team A,88,Play,83.0,-19.5,Direct,,0,0,45,77.0,-2.5
2025-11-02,Team A,Team D,1,16:40,5,5,0,0,Team A,45,Play,67.0,10.5,Direct,,0,0,9,42.0,20.5
2025-11-02,Team A,Team D,1,16:38,5,5,0,0,Team A,9,Zone Entry,-25.0,35.5,Dumped,,0,0,84,,
2025-11-02,Team A,Team D,1,16:38,5,5,0,0,Team A,9,Dump In/Out,-4.0,37.5,Lost,,0,0,,,
2025-11-02,Team A,Team D,1,16:34,5,5,0,0,Team D,51,Puck Recovery,-95.0,19.5,,,0,0,,,
2025-11-02,Team A,Team D,1,16:34,5,5,0,0,Team D,51,Play,-95.0,19.5,Indirect,,0,0,42,-68.0,-37.5
2025-11-02,Team A,Team D,1,16:31,5,5,0,0,Team D,42,Play,-68.0,-37.5,Direct,,0,0,36,1.0,39.5
2025-11-02,Team A,Team D,1,16:29,5,5,0,0,Team D,36,Zone Entry,24.0,35.5,Carried,,0,0,48,,
2025-11-02,Team A,Team D,1,16:28,5,5,0,0,Team D,36,Play,54.0,36.5,Direct,,0,0,12,67.0,-4.5
2025-11-02,Team A,Team D,1,16:26,5,5,0,0,Team A,72,Puck Recovery,96.0,-16.5,,,0,0,,,
2025-11-02,Team A,Team D,1,16:25,5,5,0,0,Team A,72,Play,96.0,-16.5,Indirect,,0,0,88,53.0,-39.5
2025-11-02,Team A,Team D,1,16:23,5,5,0,0,Team A,88,Incomplete Play,53.0,-39.5,Direct,,0,0,48,68.0,-0.5
2025-11-02,Team A,Team D,1,16:22,5,5,0,0,Team D,12,Takeaway,58.0,-12.5,,,0,0,,,
2025-11-02,Team A,Team D,1,16:15,5,5,0,0,Team A,92,Puck Recovery,78.0,-35.5,,,0,0,,,
2025-11-02,Team A,Team D,1,16:15,5,5,0,0,Team A,92,Play,78.0,-35.5,Indirect,,0,0,72,93.0,-24.5
2025-11-02,Team A,Team D,1,16:12,5,5,0,0,Team A,72,Play,94.0,-11.5,Indirect,,0,0,48,88.0,26.5
2025-11-02,Team A,Team D,1,16:10,5,5,0,0,Team A,48,Play,61.0,24.5,Direct,,0,0,88,-19.0,-36.5
2025-11-02,Team A,Team D,1,16:08,5,5,0,0,Team A,88,Zone Entry,-26.0,-36.5,Carried,,0,0,51,,
2025-11-02,Team A,Team D,1,16:04,5,5,0,0,Team A,88,Play,-49.0,-36.5,Direct,,0,0,92,-88.0,-20.5
2025-11-02,Team A,Team D,1,16:01,5,5,0,0,Team A,92,Incomplete Play,-89.0,12.5,Direct,,0,0,9,-66.0,3.5
2025-11-02,Team A,Team D,1,15:58,5,5,0,0,Team A,48,Play,-7.0,15.5,Direct,,0,0,3,-13.0,37.5
2025-11-02,Team A,Team D,1,15:58,5,5,0,0,Team A,48,Puck Recovery,-7.0,15.5,,,0,0,,,
2025-11-02,Team A,Team D,1,15:56,5,5,0,0,Team A,3,Dump In/Out,-13.0,37.5,Lost,,0,0,,,
2025-11-02,Team A,Team D,1,15:53,5,5,0,0,Team D,51,Puck Recovery,-76.0,-39.5,,,0,0,,,
2025-11-02,Team A,Team D,1,15:52,5,5,0,0,Team D,51,Play,-70.0,-2.5,Direct,,0,0,52,-56.0,38.5
2025-11-02,Team A,Team D,1,15:51,5,5,0,0,Team D,52,Play,-56.0,38.5,Direct,,0,0,51,-71.0,7.5
2025-11-02,Team A,Team D,1,15:44,5,5,0,0,Team D,51,Play,-71.0,7.5,Direct,,0,0,52,-52.0,34.5
2025-11-02,Team A,Team D,1,15:42,5,5,0,0,Team D,52,Play,-37.0,37.5,Direct,,0,0,46,-6.0,32.5
2025-11-02,Team A,Team D,1,15:38,5,5,0,0,Team A,46,Zone Entry,-24.0,38.5,Dumped,,0,0,52,,
2025-11-02,Team A,Team D,1,15:38,5,5,0,0,Team A,46,Puck Recovery,-24.0,38.5,,,0,0,,,
2025-11-02,Team A,Team D,1,15:38,5,5,0,0,Team A,46,Dump In/Out,-24.0,38.5,Lost,,0,0,,,
2025-11-02,Team A,Team D,1,15:36,5,5,0,0,Team D,Go,Puck Recovery,-98.0,-1.5,,,0,0,,,
2025-11-02,Team A,Team D,1,15:35,5,5,0,0,Team D,Go,Play,-98.0,-1.5,Indirect,,0,0,51,-98.0,-1.5
2025-11-02,Team A,Team D,1,15:34,5,5,0,0,Team D,51,Play,-98.0,-1.5,Indirect,,0,0,46,-51.0,38.5
2025-11-02,Team A,Team D,1,15:24,5,5,0,0,Team D,63,Puck Recovery,21.0,38.5,,,0,0,,,
2025-11-02,Team A,Team D,1,15:22,5,5,0,0,Team D,63,Play,11.0,19.5,Direct,,0,0,46,13.0,9.5
2025-11-02,Team A,Team D,1,15:21,5,5,0,0,Team D,46,Play,-18.0,1.5,Direct,,0,0,52,-25.0,-35.5
2025-11-02,Team A,Team D,1,15:19,5,5,0,0,Team D,52,Play,-51.0,-32.5,Direct,,0,0,46,-14.0,-35.5
2025-11-02,Team A,Team D,1,15:16,5,5,0,0,Team D,46,Dump In/Out,3.0,-34.5,Lost,,0,0,,,
2025-11-02,Team A,Team D,1,15:16,5,5,0,0,Team D,46,Zone Entry,24.0,-39.5,Dumped,,0,0,3,,
2025-11-02,Team A,Team D,1,15:13,5,5,0,0,Team A,89,Play,74.0,38.5,Indirect,,0,0,3,89.0,-29.5
2025-11-02,Team A,Team D,1,15:13,5,5,0,0,Team A,89,Puck Recovery,74.0,38.5,,,0,0,,,
2025-11-02,Team A,Team D,1,15:11,5,5,0,0,Team D,63,Takeaway,89.0,-29.5,,,0,0,,,
2025-11-02,Team A,Team D,1,15:10,5,5,0,0,Team D,63,Incomplete Play,93.0,-11.5,Direct,,0,0,28,80.0,-2.5
2025-11-02,Team A,Team D,1,15:09,5,5,0,0,Team A,29,Puck Recovery,55.0,-15.5,,,0,0,,,
2025-11-02,Team A,Team D,1,15:08,5,5,0,0,Team A,29,Play,50.0,-5.5,Direct,,0,0,89,25.0,34.5
2025-11-02,Team A,Team D,1,15:04,5,5,0,0,Team A,89,Zone Entry,-25.0,38.5,Dumped,,0,0,88,,
2025-11-02,Team A,Team D,1,15:04,5,5,0,0,Team A,89,Dump In/Out,-9.0,36.5,Lost,,0,0,,,
2025-11-02,Team A,Team D,1,15:02,5,5,0,0,Team D,52,Puck Recovery,-96.0,7.5,,,0,0,,,
2025-11-02,Team A,Team D,1,15:02,5,5,0,0,Team D,52,Play,-96.0,7.5,Indirect,,0,0,88,-97.0,17.5
2025-11-02,Team A,Team D,1,14:58,5,5,0,0,Team D,88,Play,-58.0,-12.5,Direct,,0,0,52,-43.0,-34.5
2025-11-02,Team A,Team D,1,14:56,5,5,0,0,Team D,52,Incomplete Play,-22.0,-32.5,Direct,,0,0,63,-1.0,-2.5
2025-11-02,Team A,Team D,1,14:55,5,5,0,0,Team A,89,Takeaway,-7.0,-16.5,,,0,0,,,
2025-11-02,Team A,Team D,1,14:54,5,5,0,0,Team A,89,Play,5.0,-13.5,Direct,,0,0,14,-6.0,0.5
2025-11-02,Team A,Team D,1,14:53,5,5,0,0,Team A,14,Dump In/Out,-6.0,0.5,Retained,,0,0,,,
2025-11-02,Team A,Team D,1,14:53,5,5,0,0,Team A,14,Zone Entry,-25.0,0.5,Dumped,,0,0,88,,
2025-11-02,Team A,Team D,1,14:50,5,5,0,0,Team A,73,Puck Recovery,-82.0,-35.5,,,0,0,,,
2025-11-02,Team A,Team D,1,14:44,5,5,0,0,Team A,14,Play,-73.0,-39.5,Indirect,,0,0,56,-29.0,-34.5
2025-11-02,Team A,Team D,1,14:44,5,5,0,0,Team A,14,Puck Recovery,-73.0,-39.5,,,0,0,,,
2025-11-02,Team A,Team D,1,14:42,5,5,0,0,Team A,56,Play,-33.0,-8.5,Direct,,0,0,45,-40.0,34.5
2025-11-02,Team A,Team D,1,14:41,5,5,0,0,Team A,45,Shot,-40.0,34.5,Slapshot,Missed,1,1,,,
2025-11-02,Team A,Team D,1,14:34,5,5,0,0,Team A,56,Play,85.0,-12.5,Indirect,,0,0,45,87.0,33.5
2025-11-02,Team A,Team D,1,14:34,5,5,0,0,Team A,56,Puck Recovery,85.0,-12.5,,,0,0,,,
2025-11-02,Team A,Team D,1,14:33,5,5,0,0,Team A,45,Incomplete Play,87.0,33.5,Indirect,,0,0,14,33.0,39.5
2025-11-02,Team A,Team D,1,14:31,5,5,0,0,Team A,45,Puck Recovery,66.0,35.5,,,0,0,,,
2025-11-02,Team A,Team D,1,14:29,5,5,0,0,Team A,45,Incomplete Play,41.0,16.5,Direct,,0,0,73,27.0,4.5
2025-11-02,Team A,Team D,1,14:26,5,5,0,0,Team D,74,Puck Recovery,-10.0,-35.5,,,0,0,,,
2025-11-02,Team A,Team D,1,14:25,5,5,0,0,Team D,74,Zone Entry,25.0,-36.5,Dumped,,0,0,56,,
2025-11-02,Team A,Team D,1,14:25,5,5,0,0,Team D,74,Dump In/Out,7.0,-34.5,Lost,,0,0,,,
2025-11-02,Team A,Team D,1,14:23,5,5,0,0,Team A,Go,Puck Recovery,96.0,1.5,,,0,0,,,
2025-11-02,Team A,Team D,1,14:22,5,5,0,0,Team A,Go,Play,96.0,1.5,Indirect,,0,0,21,37.0,40.5
2025-11-02,Team A,Team D,1,14:19,5,5,0,0,Team A,21,Dump In/Out,37.0,40.5,Lost,,0,0,,,
2025-11-02,Team A,Team D,1,14:18,5,5,0,0,Team D,78,Puck Recovery,10.0,38.5,,,0,0,,,
2025-11-02,Team A,Team D,1,14:18,5,5,0,0,Team D,78,Dump In/Out,10.0,38.5,Retained,,0,0,,,
2025-11-02,Team A,Team D,1,14:15,5,5,0,0,Team D,74,Puck Recovery,-22.0,6.5,,,0,0,,,
2025-11-02,Team A,Team D,1,14:08,5,5,0,0,Team A,21,Puck Recovery,-55.0,-39.5,,,0,0,,,
2025-11-02,Team A,Team D,1,14:04,5,5,0,0,Team D,78,Puck Recovery,-97.0,-19.5,,,0,0,,,
2025-11-02,Team A,Team D,1,14:02,5,5,0,0,Team D,78,Play,-98.0,0.5,Direct,,0,0,59,-89.0,29.5
2025-11-02,Team A,Team D,1,13:59,5,5,0,0,Team D,59,Play,-56.0,32.5,Direct,,0,0,37,-25.0,37.5
2025-11-02,Team A,Team D,1,13:57,5,5,0,0,Team D,37,Dump In/Out,-6.0,35.5,Lost,,0,0,,,
2025-11-02,Team A,Team D,1,13:56,5,5,0,0,Team A,21,Puck Recovery,21.0,37.5,,,0,0,,,
2025-11-02,Team A,Team D,1,13:56,5,5,0,0,Team A,21,Dump In/Out,21.0,37.5,Lost,,0,0,,,
2025-11-02,Team A,Team D,1,13:55,5,5,0,0,Team D,59,Puck Recovery,9.0,37.5,,,0,0,,,
2025-11-02,Team A,Team D,1,13:55,5,5,0,0,Team D,59,Dump In/Out,9.0,37.5,Lost,,0,0,,,
2025-11-02,Team A,Team D,1,13:53,5,5,0,0,Team A,21,Faceoff Win,-20.0,22.5,Backhand,,0,0,77,,
2025-11-02,Team A,Team D,1,13:52,5,5,0,0,Team A,53,Puck Recovery,5.0,27.5,,,0,0,,,
2025-11-02,Team A,Team D,1,13:51,5,5,0,0,Team A,53,Play,6.0,10.5,Direct,,0,0,72,-4.0,-18.5
2025-11-02,Team A,Team D,1,13:49,5,5,0,0,Team A,72,Zone Entry,-25.0,-26.5,Dumped,,0,0,51,,
2025-11-02,Team A,Team D,1,13:49,5,5,0,0,Team A,72,Dump In/Out,-24.0,-26.5,Lost,,0,0,,,
2025-11-02,Team A,Team D,1,13:45,5,5,0,0,Team D,75,Puck Recovery,-63.0,39.5,,,0,0,,,
2025-11-02,Team A,Team D,1,13:45,5,5,0,0,Team D,75,Dump In/Out,-63.0,39.5,Lost,,0,0,,,
2025-11-02,Team A,Team D,1,13:44,5,5,0,0,Team A,53,Puck Recovery,-2.0,31.5,,,0,0,,,
2025-11-02,Team A,Team D,1,13:43,5,5,0,0,Team A,53,Play,6.0,28.5,Direct,,0,0,72,11.0,-19.5
2025-11-02,Team A,Team D,1,13:40,5,5,0,0,Team A,72,Zone Entry,-25.0,-38.5,Dumped,,0,0,51,,
2025-11-02,Team A,Team D,1,13:40,5,5,0,0,Team A,72,Dump In/Out,-9.0,-38.5,Lost,,0,0,,,
2025-11-02,Team A,Team D,1,13:37,5,5,0,0,Team D,Go,Puck Recovery,-97.0,3.5,,,0,0,,,
2025-11-02,Team A,Team D,1,13:36,5,5,0,0,Team D,Go,Play,-96.0,10.5,Indirect,,0,0,77,-37.0,34.5
2025-11-02,Team A,Team D,1,13:34,5,5,0,0,Team D,77,Dump In/Out,-37.0,34.5,Retained,,0,0,,,
2025-11-02,Team A,Team D,1,13:33,5,5,0,0,Team D,75,Puck Recovery,-40.0,34.5,,,0,0,,,
2025-11-02,Team A,Team D,1,13:30,5,5,0,0,Team A,53,Puck Recovery,-12.0,36.5,,,0,0,,,
2025-11-02,Team A,Team D,1,13:28,5,5,0,0,Team A,53,Play,-12.0,36.5,Direct,,0,0,21,-22.0,-16.5
2025-11-02,Team A,Team D,1,13:28,5,5,0,0,Team A,21,Zone Entry,-25.0,-20.5,Carried,,0,0,51,,
2025-11-02,Team A,Team D,1,13:27,5,5,0,0,Team A,21,Shot,-54.0,-17.5,Wristshot,On Net,1,0,,,
2025-11-02,Team A,Team D,1,13:26,5,5,0,0,Team D,51,Puck Recovery,-86.0,-5.5,,,0,0,,,
2025-11-02,Team A,Team D,1,13:26,5,5,0,0,Team D,51,Incomplete Play,-86.0,-5.5,Indirect,,0,0,75,-85.0,-19.5
2025-11-02,Team A,Team D,1,13:23,5,5,0,0,Team A,17,Puck Recovery,-80.0,-36.5,,,0,0,,,
2025-11-02,Team A,Team D,1,13:20,5,5,0,0,Team A,17,Play,-87.0,-33.5,Indirect,,0,0,48,-68.0,38.5
2025-11-02,Team A,Team D,1,13:13,5,5,0,0,Team D,77,Puck Recovery,-71.0,36.5,,,0,0,,,
