Date,Home_Team,Away_Team,Team,Player_Id,shift_number,period,start_clock,end_clock,shift_length
2025-11-19,Team K,Team I,Team I,65,3,1,13:13,12:21,00:52
2025-11-19,Team K,Team I,Team K,78,3,1,13:13,12:21,00:52
2025-11-19,Team K,Team I,Team K,22,3,1,13:13,12:21,00:52
2025-11-19,Team K,Team I,Team I,,3,1,13:05,12:21,00:44
2025-11-19,Team K,Team I,Team I,22,3,1,13:05,12:21,00:44
2025-11-19,Team K,Team I,Team K,75,3,1,13:05,12:21,00:44
2025-11-19,Team K,Team I,Team K,,3,1,13:05,12:21,00:44
2025-11-19,Team K,Team I,Team I,93,3,1,12:21,11:38,00:43
2025-11-19,Team K,Team I,Team I,56,5,1,12:21,11:38,00:43
2025-11-19,Team K,Team I,Team I,19,3,1,12:21,11:38,00:43
2025-11-19,Team K,Team I,Team I,3,4,1,12:21,11:38,00:43
2025-11-19,Team K,Team I,Team I,28,3,1,12:21,11:38,00:43
2025-11-19,Team K,Team I,Team K,23,4,1,12:21,11:38,00:43
2025-11-19,Team K,Team I,Team K,25,4,1,12:21,11:38,00:43
2025-11-19,Team K,Team I,Team K,92,3,1,12:21,11:38,00:43
2025-11-19,Team K,Team I,Team K,45,4,1,12:21,11:38,00:43
2025-11-19,Team K,Team I,Team K,58,4,1,12:21,11:38,00:43
2025-11-19,Team K,Team I,Team I,4,4,1,11:38,10:37,01:01
2025-11-19,Team K,Team I,Team I,34,3,1,11:38,11:05,00:33
2025-11-19,Team K,Team I,Team I,81,3,1,11:38,11:05,00:33
2025-11-19,Team K,Team I,Team I,77,3,1,11:38,11:05,00:33
2025-11-19,Team K,Team I,Team I,37,4,1,11:38,10:37,01:01
2025-11-19,Team K,Team I,Team K,63,3,1,11:38,11:05,00:33
2025-11-19,Team K,Team I,Team K,14,4,1,11:38,10:37,01:01
2025-11-19,Team K,Team I,Team K,68,3,1,11:38,11:05,00:33
2025-11-19,Team K,Team I,Team K,42,4,1,11:38,10:37,01:01
2025-11-19,Team K,Team I,Team K,67,3,1,11:38,11:05,00:33
2025-11-19,Team K,Team I,Team I,21,3,1,11:05,10:37,00:28
2025-11-19,Team K,Team I,Team I,11,3,1,11:05,10:37,00:28
2025-11-19,Team K,Team I,Team I,27,3,1,11:05,10:37,00:28
2025-11-19,Team K,Team I,Team K,26,4,1,11:05,10:37,00:28
2025-11-19,Team K,Team I,Team K,41,3,1,11:05,10:37,00:28
2025-11-19,Team K,Team I,Team K,53,3,1,11:05,10:37,00:28
2025-11-19,Team K,Team I,Team I,,4,1,10:37,09:57,00:40
2025-11-19,Team K,Team I,Team I,47,4,1,10:37,09:47,00:50
2025-11-19,Team K,Team I,Team I,51,4,1,10:37,09:41,00:56
2025-11-19,Team K,Team I,Team I,65,4,1,10:37,09:41,00:56
2025-11-19,Team K,Team I,Team I,22,4,1,10:37,09:57,00:40
2025-11-19,Team K,Team I,Team K,78,4,1,10:37,09:41,00:56
2025-11-19,Team K,Team I,Team K,75,4,1,10:37,09:30,01:07
2025-11-19,Team K,Team I,Team K,62,4,1,10:37,09:41,00:56
2025-11-19,Team K,Team I,Team K,,4,1,10:37,09:30,01:07
2025-11-19,Team K,Team I,Team K,22,4,1,10:37,09:41,00:56
2025-11-19,Team K,Team I,Team I,56,6,1,09:57,08:54,01:03
2025-11-19,Team K,Team I,Team I,3,5,1,09:57,08:44,01:13
2025-11-19,Team K,Team I,Team I,19,4,1,09:47,09:00,00:47
2025-11-19,Team K,Team I,Team I,93,4,1,09:41,08:31,01:10
2025-11-19,Team K,Team I,Team I,28,4,1,09:41,08:38,01:03
2025-11-19,Team K,Team I,Team K,25,5,1,09:41,09:00,00:41
2025-11-19,Team K,Team I,Team K,92,4,1,09:41,09:00,00:41
2025-11-19,Team K,Team I,Team K,45,5,1,09:41,09:00,00:41
2025-11-19,Team K,Team I,Team K,23,5,1,09:30,08:30,01:00
2025-11-19,Team K,Team I,Team K,58,5,1,09:30,08:30,01:00
2025-11-19,Team K,Team I,Team I,34,4,1,09:00,07:45,01:15
2025-11-19,Team K,Team I,Team K,63,4,1,09:00,08:08,00:52
2025-11-19,Team K,Team I,Team K,68,4,1,09:00,08:04,00:56
2025-11-19,Team K,Team I,Team K,67,4,1,09:00,08:08,00:52
2025-11-19,Team K,Team I,Team I,4,5,1,08:54,08:13,00:41
2025-11-19,Team K,Team I,Team I,37,5,1,08:44,07:50,00:54
2025-11-19,Team K,Team I,Team I,81,4,1,08:38,07:45,00:53
2025-11-19,Team K,Team I,Team I,77,4,1,08:31,07:36,00:55
2025-11-19,Team K,Team I,Team K,14,5,1,08:30,07:22,01:08
2025-11-19,Team K,Team I,Team K,42,5,1,08:30,07:22,01:08
2025-11-19,Team K,Team I,Team I,,5,1,08:13,06:57,01:16
2025-11-19,Team K,Team I,Team K,26,5,1,08:08,07:38,00:30
2025-11-19,Team K,Team I,Team K,41,4,1,08:08,07:21,00:47
2025-11-19,Team K,Team I,Team K,53,4,1,08:04,07:16,00:48
2025-11-19,Team K,Team I,Team I,22,5,1,07:50,06:57,00:53
2025-11-19,Team K,Team I,Team I,21,4,1,07:45,06:59,00:46
2025-11-19,Team K,Team I,Team I,27,4,1,07:45,06:59,00:46
2025-11-19,Team K,Team I,Team K,78,5,1,07:38,06:57,00:41
2025-11-19,Team K,Team I,Team I,11,4,1,07:36,06:57,00:39
2025-11-19,Team K,Team I,Team K,75,5,1,07:22,06:49,00:33
2025-11-19,Team K,Team I,Team K,,5,1,07:22,06:49,00:33
2025-11-19,Team K,Team I,Team K,62,5,1,07:21,06:26,00:55
2025-11-19,Team K,Team I,Team K,22,5,1,07:16,06:49,00:27
2025-11-19,Team K,Team I,Team I,47,5,1,06:59,06:23,00:36
2025-11-19,Team K,Team I,Team I,51,5,1,06:59,06:23,00:36
2025-11-19,Team K,Team I,Team I,4,6,1,06:57,06:23,00:34
2025-11-19,Team K,Team I,Team I,65,5,1,06:57,06:23,00:34
2025-11-19,Team K,Team I,Team I,37,6,1,06:57,06:23,00:34
2025-11-19,Team K,Team I,Team K,45,6,1,06:57,06:15,00:42
2025-11-19,Team K,Team I,Team K,75,6,1,06:49,06:23,00:26
2025-11-19,Team K,Team I,Team K,,6,1,06:49,06:23,00:26
2025-11-19,Team K,Team I,Team K,92,5,1,06:49,06:15,00:34
2025-11-19,Team K,Team I,Team K,25,6,1,06:26,06:15,00:11
2025-11-19,Team K,Team I,Team I,,6,1,06:23,05:51,00:32
2025-11-19,Team K,Team I,Team I,93,5,1,06:23,05:51,00:32
2025-11-19,Team K,Team I,Team I,19,5,1,06:23,05:51,00:32
2025-11-19,Team K,Team I,Team I,28,5,1,06:23,05:51,00:32
2025-11-19,Team K,Team I,Team I,22,6,1,06:23,05:51,00:32
2025-11-19,Team K,Team I,Team K,23,6,1,06:23,05:51,00:32
2025-11-19,Team K,Team I,Team K,58,6,1,06:23,05:51,00:32
2025-11-19,Team K,Team I,Team K,78,6,1,06:15,05:51,00:24
2025-11-19,Team K,Team I,Team K,62,6,1,06:15,05:51,00:24
2025-11-19,Team K,Team I,Team K,22,6,1,06:15,05:51,00:24
2025-11-19,Team K,Team I,Team I,47,6,1,05:51,05:03,00:48
2025-11-19,Team K,Team I,Team I,51,6,1,05:51,05:03,00:48
2025-11-19,Team K,Team I,Team I,65,6,1,05:51,05:03,00:48
2025-11-19,Team K,Team I,Team I,56,7,1,05:51,04:50,01:01
2025-11-19,Team K,Team I,Team I,3,6,1,05:51,04:50,01:01
2025-11-19,Team K,Team I,Team K,25,7,1,05:51,05:03,00:48
2025-11-19,Team K,Team I,Team K,92,6,1,05:51,05:07,00:44
2025-11-19,Team K,Team I,Team K,45,7,1,05:51,05:03,00:48
2025-11-19,Team K,Team I,Team K,14,6,1,05:51,05:03,00:48
2025-11-19,Team K,Team I,Team K,42,6,1,05:51,05:03,00:48
2025-11-19,Team K,Team I,Team K,68,5,1,05:07,04:06,01:01
2025-11-19,Team K,Team I,Team I,34,5,1,05:03,04:06,00:57
2025-11-19,Team K,Team I,Team I,81,5,1,05:03,04:06,00:57
2025-11-19,Team K,Team I,Team I,77,5,1,05:03,04:15,00:48
2025-11-19,Team K,Team I,Team K,75,7,1,05:03,04:06,00:57
2025-11-19,Team K,Team I,Team K,,7,1,05:03,04:06,00:57
2025-11-19,Team K,Team I,Team K,63,5,1,05:03,04:06,00:57
2025-11-19,Team K,Team I,Team K,45,8,1,05:03,04:58,00:05
2025-11-19,Team K,Team I,Team K,67,5,1,04:58,04:06,00:52
2025-11-19,Team K,Team I,Team I,4,7,1,04:50,03:55,00:55
2025-11-19,Team K,Team I,Team I,37,7,1,04:50,04:05,00:45
2025-11-19,Team K,Team I,Team I,11,5,1,04:15,03:16,00:59
2025-11-19,Team K,Team I,Team I,21,5,1,04:06,03:20,00:46
2025-11-19,Team K,Team I,Team I,27,5,1,04:06,03:20,00:46
2025-11-19,Team K,Team I,Team K,23,7,1,04:06,03:27,00:39
2025-11-19,Team K,Team I,Team K,26,6,1,04:06,03:24,00:42
2025-11-19,Team K,Team I,Team K,41,5,1,04:06,03:20,00:46
2025-11-19,Team K,Team I,Team K,53,5,1,04:06,03:16,00:50
2025-11-19,Team K,Team I,Team K,58,7,1,04:06,03:27,00:39
2025-11-19,Team K,Team I,Team I,,7,1,04:05,03:20,00:45
2025-11-19,Team K,Team I,Team I,22,7,1,03:55,03:20,00:35
2025-11-19,Team K,Team I,Team K,14,7,1,03:27,02:30,00:57
2025-11-19,Team K,Team I,Team K,42,7,1,03:27,02:30,00:57
2025-11-19,Team K,Team I,Team K,78,7,1,03:24,02:30,00:54
2025-11-19,Team K,Team I,Team I,56,8,1,03:20,02:15,01:05
2025-11-19,Team K,Team I,Team I,19,6,1,03:20,02:30,00:50
2025-11-19,Team K,Team I,Team I,3,7,1,03:20,02:15,01:05
2025-11-19,Team K,Team I,Team I,28,6,1,03:20,02:30,00:50
2025-11-19,Team K,Team I,Team K,62,7,1,03:20,02:30,00:50
2025-11-19,Team K,Team I,Team I,93,6,1,03:16,02:17,00:59
2025-11-19,Team K,Team I,Team K,22,7,1,03:16,02:30,00:46
2025-11-19,Team K,Team I,Team I,47,7,1,02:30,01:51,00:39
2025-11-19,Team K,Team I,Team I,51,7,1,02:30,01:51,00:39
2025-11-19,Team K,Team I,Team K,75,8,1,02:30,01:51,00:39
2025-11-19,Team K,Team I,Team K,25,8,1,02:30,01:51,00:39
2025-11-19,Team K,Team I,Team K,,8,1,02:30,01:51,00:39
2025-11-19,Team K,Team I,Team K,92,7,1,02:30,01:51,00:39
2025-11-19,Team K,Team I,Team K,45,9,1,02:30,01:51,00:39
2025-11-19,Team K,Team I,Team I,65,7,1,02:17,01:51,00:26
2025-11-19,Team K,Team I,Team I,4,8,1,02:15,01:56,00:19
2025-11-19,Team K,Team I,Team I,37,8,1,02:15,01:56,00:19
2025-11-19,Team K,Team I,Team I,,8,1,01:56,01:16,00:40
2025-11-19,Team K,Team I,Team I,22,8,1,01:56,01:16,00:40
2025-11-19,Team K,Team I,Team I,93,7,1,01:51,01:00,00:51
2025-11-19,Team K,Team I,Team I,19,7,1,01:51,01:16,00:35
2025-11-19,Team K,Team I,Team I,28,7,1,01:51,01:07,00:44
2025-11-19,Team K,Team I,Team K,78,8,1,01:51,00:52,00:59
2025-11-19,Team K,Team I,Team K,62,8,1,01:51,00:52,00:59
2025-11-19,Team K,Team I,Team K,23,8,1,01:51,00:52,00:59
2025-11-19,Team K,Team I,Team K,22,8,1,01:51,00:52,00:59
2025-11-19,Team K,Team I,Team K,58,8,1,01:51,00:52,00:59
2025-11-19,Team K,Team I,Team I,47,8,1,01:16,00:00,01:16
2025-11-19,Team K,Team I,Team I,56,9,1,01:16,00:41,00:35
2025-11-19,Team K,Team I,Team I,3,8,1,01:16,00:41,00:35
2025-11-19,Team K,Team I,Team I,51,8,1,01:07,00:00,01:07
2025-11-19,Team K,Team I,Team I,65,8,1,01:00,00:00,01:00
2025-11-19,Team K,Team I,Team K,63,6,1,00:52,00:00,00:52
2025-11-19,Team K,Team I,Team K,14,8,1,00:52,00:00,00:52
2025-11-19,Team K,Team I,Team K,68,6,1,00:52,00:00,00:52
2025-11-19,Team K,Team I,Team K,42,8,1,00:52,00:00,00:52
2025-11-19,Team K,Team I,Team K,67,6,1,00:52,00:00,00:52
2025-11-19,Team K,Team I,Team I,4,9,1,00:41,00:00,00:41
2025-11-19,Team K,Team I,Team I,37,9,1,00:41,00:00,00:41
2025-11-19,Team K,Team I,Team I,47,9,2,20:00,19:24,00:36
2025-11-19,Team K,Team I,Team I,51,9,2,20:00,19:24,00:36
2025-11-19,Team K,Team I,Team I,65,9,2,20:00,19:24,00:36
2025-11-19,Team K,Team I,Team I,56,10,2,20:00,19:24,00:36
2025-11-19,Team K,Team I,Team I,3,9,2,20:00,19:24,00:36
2025-11-19,Team K,Team I,Team I,Go,2,2,20:00,00:00,20:00
2025-11-19,Team K,Team I,Team K,23,9,2,20:00,19:16,00:44
2025-11-19,Team K,Team I,Team K,25,9,2,20:00,19:24,00:36
2025-11-19,Team K,Team I,Team K,92,8,2,20:00,19:16,00:44
2025-11-19,Team K,Team I,Team K,45,10,2,20:00,19:16,00:44
2025-11-19,Team K,Team I,Team K,58,9,2,20:00,19:16,00:44
2025-11-19,Team K,Team I,Team K,Go,2,2,20:00,00:00,20:00
2025-11-19,Team K,Team I,Team I,93,8,2,19:24,18:29,00:55
2025-11-19,Team K,Team I,Team I,4,10,2,19:24,18:24,01:00
2025-11-19,Team K,Team I,Team I,19,8,2,19:24,18:46,00:38
2025-11-19,Team K,Team I,Team I,28,8,2,19:24,18:29,00:55
2025-11-19,Team K,Team I,Team I,37,10,2,19:24,18:24,01:00
2025-11-19,Team K,Team I,Team K,62,9,2,19:24,18:29,00:55
2025-11-19,Team K,Team I,Team K,78,9,2,19:16,18:15,01:01
2025-11-19,Team K,Team I,Team K,22,9,2,19:16,18:10,01:06
2025-11-19,Team K,Team I,Team K,14,9,2,19:16,18:15,01:01
2025-11-19,Team K,Team I,Team K,42,9,2,19:16,18:39,00:37
2025-11-19,Team K,Team I,Team I,34,6,2,18:46,17:48,00:58
2025-11-19,Team K,Team I,Team K,75,9,2,18:39,17:48,00:51
2025-11-19,Team K,Team I,Team I,81,6,2,18:29,17:48,00:41
2025-11-19,Team K,Team I,Team I,77,6,2,18:29,17:48,00:41
2025-11-19,Team K,Team I,Team K,63,7,2,18:29,17:48,00:41
2025-11-19,Team K,Team I,Team I,,9,2,18:24,17:48,00:36
2025-11-19,Team K,Team I,Team I,22,9,2,18:24,17:48,00:36
2025-11-19,Team K,Team I,Team K,,9,2,18:15,17:48,00:27
2025-11-19,Team K,Team I,Team K,67,7,2,18:15,17:48,00:27
2025-11-19,Team K,Team I,Team K,68,7,2,18:10,17:48,00:22
2025-11-19,Team K,Team I,Team I,4,11,2,17:48,15:57,01:51
2025-11-19,Team K,Team I,Team I,21,6,2,17:48,16:58,00:50
2025-11-19,Team K,Team I,Team I,11,6,2,17:48,16:58,00:50
2025-11-19,Team K,Team I,Team I,27,6,2,17:48,16:58,00:50
2025-11-19,Team K,Team I,Team I,37,11,2,17:48,15:57,01:51
2025-11-19,Team K,Team I,Team K,26,7,2,17:48,16:58,00:50
2025-11-19,Team K,Team I,Team K,41,6,2,17:48,16:58,00:50
2025-11-19,Team K,Team I,Team K,14,10,2,17:48,17:13,00:35
2025-11-19,Team K,Team I,Team K,53,6,2,17:48,16:58,00:50
2025-11-19,Team K,Team I,Team K,42,10,2,17:48,16:16,01:32
2025-11-19,Team K,Team I,Team K,58,10,2,17:13,16:16,00:57
2025-11-19,Team K,Team I,Team I,47,10,2,16:58,15:57,01:01
2025-11-19,Team K,Team I,Team I,51,10,2,16:58,15:57,01:01
2025-11-19,Team K,Team I,Team I,65,10,2,16:58,15:47,01:11
2025-11-19,Team K,Team I,Team K,25,10,2,16:58,15:47,01:11
2025-11-19,Team K,Team I,Team K,92,9,2,16:58,15:57,01:01
2025-11-19,Team K,Team I,Team K,45,11,2,16:58,15:57,01:01
2025-11-19,Team K,Team I,Team K,75,10,2,16:16,15:26,00:50
2025-11-19,Team K,Team I,Team K,23,10,2,16:16,15:26,00:50
2025-11-19,Team K,Team I,Team I,,10,2,15:57,15:26,00:31
2025-11-19,Team K,Team I,Team I,19,9,2,15:57,15:26,00:31
2025-11-19,Team K,Team I,Team I,28,9,2,15:57,15:26,00:31
2025-11-19,Team K,Team I,Team I,22,10,2,15:57,15:26,00:31
2025-11-19,Team K,Team I,Team K,78,10,2,15:57,15:26,00:31
2025-11-19,Team K,Team I,Team K,22,10,2,15:57,15:26,00:31
2025-11-19,Team K,Team I,Team I,93,9,2,15:47,15:26,00:21
2025-11-19,Team K,Team I,Team K,62,10,2,15:47,15:26,00:21
2025-11-19,Team K,Team I,Team I,93,10,2,15:26,14:35,00:51
2025-11-19,Team K,Team I,Team I,65,11,2,15:26,14:35,00:51
2025-11-19,Team K,Team I,Team I,56,11,2,15:26,14:35,00:51
2025-11-19,Team K,Team I,Team I,19,10,2,15:26,14:35,00:51
2025-11-19,Team K,Team I,Team I,77,7,2,15:26,14:35,00:51
2025-11-19,Team K,Team I,Team K,,10,2,15:26,14:32,00:54
2025-11-19,Team K,Team I,Team K,45,12,2,15:26,14:57,00:29
2025-11-19,Team K,Team I,Team K,22,11,2,15:26,14:57,00:29
2025-11-19,Team K,Team I,Team K,42,11,2,15:26,14:32,00:54
2025-11-19,Team K,Team I,Team K,63,8,2,14:57,14:32,00:25
2025-11-19,Team K,Team I,Team K,67,8,2,14:57,14:32,00:25
2025-11-19,Team K,Team I,Team I,51,11,2,14:35,14:18,00:17
2025-11-19,Team K,Team I,Team I,34,7,2,14:35,14:18,00:17
2025-11-19,Team K,Team I,Team I,81,7,2,14:35,14:18,00:17
2025-11-19,Team K,Team I,Team I,28,10,2,14:35,14:18,00:17
2025-11-19,Team K,Team I,Team I,22,11,2,14:35,14:18,00:17
2025-11-19,Team K,Team I,Team K,75,11,2,14:32,14:18,00:14
2025-11-19,Team K,Team I,Team K,23,11,2,14:32,14:18,00:14
2025-11-19,Team K,Team I,Team K,25,11,2,14:32,14:18,00:14
2025-11-19,Team K,Team I,Team K,45,13,2,14:32,14:18,00:14
2025-11-19,Team K,Team I,Team I,4,12,2,14:18,13:24,00:54
2025-11-19,Team K,Team I,Team I,21,7,2,14:18,13:08,01:10
2025-11-19,Team K,Team I,Team I,81,8,2,14:18,13:50,00:28
2025-11-19,Team K,Team I,Team I,77,8,2,14:18,13:34,00:44
2025-11-19,Team K,Team I,Team I,37,12,2,14:18,13:24,00:54
2025-11-19,Team K,Team I,Team K,78,11,2,14:18,13:47,00:31
2025-11-19,Team K,Team I,Team K,62,11,2,14:18,13:47,00:31
2025-11-19,Team K,Team I,Team K,23,12,2,14:18,13:47,00:31
2025-11-19,Team K,Team I,Team K,22,12,2,14:18,13:47,00:31
2025-11-19,Team K,Team I,Team K,58,11,2,14:18,13:47,00:31
2025-11-19,Team K,Team I,Team I,27,7,2,13:50,13:08,00:42
2025-11-19,Team K,Team I,Team K,26,8,2,13:47,12:47,01:00
2025-11-19,Team K,Team I,Team K,41,7,2,13:47,12:47,01:00
2025-11-19,Team K,Team I,Team K,14,11,2,13:47,12:47,01:00
2025-11-19,Team K,Team I,Team K,53,7,2,13:47,12:47,01:00
2025-11-19,Team K,Team I,Team K,42,12,2,13:47,12:47,01:00
2025-11-19,Team K,Team I,Team I,11,7,2,13:34,12:47,00:47
2025-11-19,Team K,Team I,Team I,56,12,2,13:24,12:47,00:37
2025-11-19,Team K,Team I,Team I,3,10,2,13:24,12:47,00:37
2025-11-19,Team K,Team I,Team I,21,8,2,13:08,12:52,00:16
2025-11-19,Team K,Team I,Team I,28,11,2,13:08,12:29,00:39
2025-11-19,Team K,Team I,Team I,19,11,2,12:52,12:29,00:23
2025-11-19,Team K,Team I,Team I,,11,2,12:47,11:54,00:53
2025-11-19,Team K,Team I,Team I,93,11,2,12:47,12:29,00:18
2025-11-19,Team K,Team I,Team I,22,12,2,12:47,11:54,00:53
2025-11-19,Team K,Team I,Team K,75,12,2,12:47,11:54,00:53
2025-11-19,Team K,Team I,Team K,,11,2,12:47,11:54,00:53
2025-11-19,Team K,Team I,Team K,63,9,2,12:47,11:55,00:52
2025-11-19,Team K,Team I,Team K,68,8,2,12:47,11:54,00:53
2025-11-19,Team K,Team I,Team K,67,9,2,12:47,12:05,00:42
2025-11-19,Team K,Team I,Team I,47,11,2,12:29,11:54,00:35
2025-11-19,Team K,Team I,Team I,51,12,2,12:29,11:54,00:35
2025-11-19,Team K,Team I,Team I,65,12,2,12:29,11:54,00:35
2025-11-19,Team K,Team I,Team K,45,14,2,12:05,11:07,00:58
2025-11-19,Team K,Team I,Team K,25,12,2,11:55,11:07,00:48
2025-11-19,Team K,Team I,Team I,4,13,2,11:54,10:57,00:57
2025-11-19,Team K,Team I,Team I,34,8,2,11:54,11:00,00:54
2025-11-19,Team K,Team I,Team I,81,9,2,11:54,11:00,00:54
2025-11-19,Team K,Team I,Team I,77,9,2,11:54,11:27,00:27
