Date,Home_Team,Away_Team,Period,Clock,Home_Team_Skaters,Away_Team_Skaters,Home_Team_Goals,Away_Team_Goals,Team,Player_Id,Event,X_Coordinate,Y_Coordinate,Detail_1,Detail_2,Detail_3,Detail_4,Player_Id_2,X_Coordinate_2,Y_Coordinate_2
2025-10-24,Team A,Team B,1,19:24,5,5,0,0,Team A,21,Dump In/Out,-16.0,41.5,Lost,,0,0,,,
2025-10-24,Team A,Team B,1,19:22,5,5,0,0,Team B,Go,Puck Recovery,-99.0,3.5,,,0,0,,,
2025-10-24,Team A,Team B,1,19:21,5,5,0,0,Team B,27,Play,-98.0,23.5,Indirect,,0,0,45,-98.0,-19.5
2025-10-24,Team A,Team B,1,19:21,5,5,0,0,Team B,Go,Play,-99.0,3.5,Indirect,,0,0,27,-98.0,23.5
2025-10-24,Team A,Team B,1,19:17,5,5,0,0,Team B,45,Play,-82.0,-38.5,Direct,,0,0,34,-23.0,-40.5
2025-10-24,Team A,Team B,1,19:12,5,5,0,0,Team A,45,Puck Recovery,40.0,15.5,,,0,0,,,
2025-10-24,Team A,Team B,1,19:12,5,5,0,0,Team A,45,Dump In/Out,40.0,15.5,Lost,,0,0,,,
2025-10-24,Team A,Team B,1,19:11,5,5,0,0,Team B,21,Play,9.0,-16.5,Direct,,0,0,8,9.0,24.5
2025-10-24,Team A,Team B,1,19:11,5,5,0,0,Team B,21,Puck Recovery,15.0,-26.5,,,0,0,,,
2025-10-24,Team A,Team B,1,19:06,5,5,0,0,Team B,34,Play,23.0,-39.5,Direct,,0,0,8,34.0,7.5
2025-10-24,Team A,Team B,1,19:06,5,5,0,0,Team B,8,Play,3.0,-21.5,Direct,,0,0,34,23.0,-39.5
2025-10-24,Team A,Team B,1,19:05,5,5,0,0,Team B,34,Zone Entry,24.0,-37.5,Played,,0,0,72,,
2025-10-24,Team A,Team B,1,19:04,5,5,0,0,Team B,8,Shot,52.0,7.5,Wristshot,Blocked,0,0,,,
2025-10-24,Team A,Team B,1,19:02,5,5,0,0,Team B,21,Puck Recovery,95.0,4.5,,,0,0,,,
2025-10-24,Team A,Team B,1,19:01,5,5,0,0,Team B,21,Play,97.0,-15.5,Indirect,,0,0,34,95.0,20.5
2025-10-24,Team A,Team B,1,18:58,5,5,0,0,Team B,34,Play,79.0,39.5,Direct,,0,0,55,30.0,25.5
2025-10-24,Team A,Team B,1,18:57,5,5,0,0,Team B,55,Shot,30.0,25.5,Fan,Missed,1,1,,,
2025-10-24,Team A,Team B,1,18:56,5,5,0,0,Team A,73,Puck Recovery,48.0,23.5,,,0,0,,,
2025-10-24,Team A,Team B,1,18:56,5,5,0,0,Team A,73,Incomplete Play,45.0,21.5,Indirect,,0,0,29,45.0,26.5
2025-10-24,Team A,Team B,1,18:54,5,5,0,0,Team B,21,Puck Recovery,35.0,32.5,,,0,0,,,
2025-10-24,Team A,Team B,1,18:50,5,5,0,0,Team B,21,Play,82.0,27.5,Indirect,,0,0,8,87.0,-15.5
2025-10-24,Team A,Team B,1,18:48,5,5,0,0,Team B,8,Shot,91.0,-19.5,Snapshot,Missed,0,0,,,
2025-10-24,Team A,Team B,1,18:47,5,5,0,0,Team B,8,Incomplete Play,98.0,-11.5,Indirect,,0,0,34,88.0,5.5
2025-10-24,Team A,Team B,1,18:47,5,5,0,0,Team B,8,Puck Recovery,98.0,-11.5,,,0,0,,,
2025-10-24,Team A,Team B,1,18:45,5,5,0,0,Team A,72,Puck Recovery,96.0,3.5,,,0,0,,,
2025-10-24,Team A,Team B,1,18:43,5,5,0,0,Team A,72,Play,91.0,24.5,Direct,,0,0,29,62.0,11.5
2025-10-24,Team A,Team B,1,18:41,5,5,0,0,Team A,29,Incomplete Play,41.0,35.5,Indirect,,0,0,73,15.0,27.5
2025-10-24,Team A,Team B,1,18:40,5,5,0,0,Team A,29,Puck Recovery,17.0,41.5,,,0,0,,,
2025-10-24,Team A,Team B,1,18:39,5,5,0,0,Team B,21,Puck Recovery,-1.0,40.5,,,0,0,,,
2025-10-24,Team A,Team B,1,18:37,5,5,0,0,Team B,21,Incomplete Play,0.0,41.5,Direct,,0,0,8,11.0,-22.5
2025-10-24,Team A,Team B,1,18:36,5,5,0,0,Team A,72,Puck Recovery,28.0,40.5,,,0,0,,,
2025-10-24,Team A,Team B,1,18:36,5,5,0,0,Team A,72,Play,28.0,40.5,Indirect,,0,0,92,28.0,40.5
2025-10-24,Team A,Team B,1,18:31,5,5,0,0,Team A,92,Incomplete Play,23.0,-17.5,Direct,,0,0,17,13.0,38.5
2025-10-24,Team A,Team B,1,18:29,5,5,0,0,Team B,55,Play,-43.0,26.5,Direct,,0,0,71,-22.0,31.5
2025-10-24,Team A,Team B,1,18:29,5,5,0,0,Team B,55,Puck Recovery,-43.0,26.5,,,0,0,,,
2025-10-24,Team A,Team B,1,18:27,5,5,0,0,Team B,14,Faceoff Win,-69.0,22.5,Backhand,,0,0,15,,
2025-10-24,Team A,Team B,1,18:25,5,5,0,0,Team B,71,Puck Recovery,-47.0,11.5,,,0,0,,,
2025-10-24,Team A,Team B,1,18:22,5,5,0,0,Team A,46,Puck Recovery,2.0,35.5,,,0,0,,,
2025-10-24,Team A,Team B,1,18:22,5,5,0,0,Team A,46,Incomplete Play,2.0,35.5,Direct,,0,0,15,-3.0,32.5
2025-10-24,Team A,Team B,1,18:21,5,5,0,0,Team B,19,Puck Recovery,-21.0,34.5,,,0,0,,,
2025-10-24,Team A,Team B,1,18:21,5,5,0,0,Team B,19,Play,-21.0,34.5,Direct,,0,0,12,-23.0,0.5
2025-10-24,Team A,Team B,1,18:18,5,5,0,0,Team B,12,Play,-24.0,-25.5,Direct,,0,0,81,-9.0,-21.5
2025-10-24,Team A,Team B,1,18:17,5,5,0,0,Team B,81,Incomplete Play,-5.0,-37.5,Direct,,0,0,19,-17.0,-4.5
2025-10-24,Team A,Team B,1,18:16,5,5,0,0,Team A,46,Puck Recovery,-5.0,-20.5,,,0,0,,,
2025-10-24,Team A,Team B,1,18:16,5,5,0,0,Team A,46,Dump In/Out,-5.0,-20.5,Lost,,0,0,,,
2025-10-24,Team A,Team B,1,18:15,5,5,0,0,Team A,46,Zone Entry,-25.0,-5.5,Dumped,,0,0,12,,
2025-10-24,Team A,Team B,1,18:14,5,5,0,0,Team B,12,Play,-36.0,10.5,Direct,,0,0,71,3.0,34.5
2025-10-24,Team A,Team B,1,18:14,5,5,0,0,Team B,12,Puck Recovery,-38.0,5.5,,,0,0,,,
2025-10-24,Team A,Team B,1,18:13,5,5,0,0,Team B,71,Incomplete Play,3.0,34.5,Indirect,,0,0,14,46.0,37.5
2025-10-24,Team A,Team B,1,18:10,5,5,0,0,Team B,71,Zone Entry,25.0,42.5,Played,,0,0,59,,
2025-10-24,Team A,Team B,1,18:10,5,5,0,0,Team A,59,Puck Recovery,46.0,37.5,,,0,0,,,
2025-10-24,Team A,Team B,1,18:08,5,5,0,0,Team A,59,Play,94.0,28.5,Indirect,,0,0,3,98.0,-17.5
2025-10-24,Team A,Team B,1,18:05,5,5,0,0,Team A,3,Play,76.0,-41.5,Direct,,0,0,46,26.0,-40.5
2025-10-24,Team A,Team B,1,18:04,5,5,0,0,Team A,46,Play,26.0,-40.5,Indirect,,0,0,17,-21.0,-41.5
2025-10-24,Team A,Team B,1,18:02,5,5,0,0,Team A,17,Play,-21.0,-41.5,Direct,,0,0,15,-49.0,-40.5
2025-10-24,Team A,Team B,1,18:00,5,5,0,0,Team A,17,Zone Entry,-25.0,-40.5,Played,,0,0,19,,
2025-10-24,Team A,Team B,1,17:58,5,5,0,0,Team A,15,Incomplete Play,-91.0,-33.5,Indirect,,0,0,90,-26.0,42.5
2025-10-24,Team A,Team B,1,17:55,5,5,0,0,Team A,90,Puck Recovery,0.0,42.5,,,0,0,,,
2025-10-24,Team A,Team B,1,17:53,5,5,0,0,Team A,90,Play,10.0,20.5,Direct,,0,0,48,8.0,-31.5
2025-10-24,Team A,Team B,1,17:51,5,5,0,0,Team A,48,Dump In/Out,0.0,-40.5,Lost,,0,0,,,
2025-10-24,Team A,Team B,1,17:51,5,5,0,0,Team A,48,Zone Entry,-25.0,-41.5,Dumped,,0,0,19,,
2025-10-24,Team A,Team B,1,17:49,5,5,0,0,Team B,Go,Puck Recovery,-100.0,0.5,,,0,0,,,
2025-10-24,Team A,Team B,1,17:48,5,5,0,0,Team B,Go,Play,-99.0,0.5,Direct,,0,0,12,-94.0,26.5
2025-10-24,Team A,Team B,1,17:47,5,5,0,0,Team B,12,Play,-94.0,26.5,Indirect,,0,0,19,-92.0,-28.5
2025-10-24,Team A,Team B,1,17:45,5,5,0,0,Team B,19,Play,-79.0,-27.5,Indirect,,0,0,81,-41.0,-40.5
2025-10-24,Team A,Team B,1,17:42,5,5,0,0,Team B,81,Zone Entry,25.0,-21.5,Dumped,,0,0,48,,
2025-10-24,Team A,Team B,1,17:42,5,5,0,0,Team B,81,Dump In/Out,-1.0,-34.5,Lost,,0,0,,,
2025-10-24,Team A,Team B,1,17:37,5,5,0,0,Team A,48,Puck Recovery,71.0,30.5,,,0,0,,,
2025-10-24,Team A,Team B,1,17:37,5,5,0,0,Team A,48,Play,67.0,32.5,Direct,,0,0,61,40.0,37.5
2025-10-24,Team A,Team B,1,17:36,5,5,0,0,Team A,61,Dump In/Out,40.0,37.5,Lost,,0,0,,,
2025-10-24,Team A,Team B,1,17:34,5,5,0,0,Team B,55,Puck Recovery,-17.0,31.5,,,0,0,,,
2025-10-24,Team A,Team B,1,17:33,5,5,0,0,Team B,55,Play,-31.0,30.5,Direct,,0,0,58,-42.0,-23.5
2025-10-24,Team A,Team B,1,17:32,5,5,0,0,Team B,58,Play,-41.0,-25.5,Direct,,0,0,47,6.0,-0.5
2025-10-24,Team A,Team B,1,17:30,5,5,0,0,Team B,47,Zone Entry,25.0,-0.5,Carried,,0,0,90,,
2025-10-24,Team A,Team B,1,17:26,5,5,0,0,Team B,26,Goal,68.0,-1.5,Snapshot,On Net,1,0,,,
2025-10-24,Team A,Team B,1,17:26,5,5,0,0,Team B,47,Play,87.0,-28.5,Direct,,0,0,26,63.0,0.5
2025-10-24,Team A,Team B,1,17:24,5,5,0,1,Team B,17,Faceoff Win,0.0,0.5,Backhand,,0,0,21,,
2025-10-24,Team A,Team B,1,17:21,5,5,0,1,Team B,58,Play,-15.0,41.5,Direct,,0,0,26,-5.0,37.5
2025-10-24,Team A,Team B,1,17:21,5,5,0,1,Team B,58,Puck Recovery,-15.0,41.5,,,0,0,,,
2025-10-24,Team A,Team B,1,17:17,5,5,0,1,Team B,26,Zone Entry,24.0,32.5,Carried,,0,0,45,,
2025-10-24,Team A,Team B,1,17:12,5,5,0,1,Team B,78,Puck Recovery,78.0,40.5,,,0,0,,,
2025-10-24,Team A,Team B,1,17:11,5,5,0,1,Team B,78,Incomplete Play,64.0,39.5,Direct,,0,0,17,61.0,13.5
2025-10-24,Team A,Team B,1,17:10,5,5,0,1,Team B,78,Puck Recovery,49.0,39.5,,,0,0,,,
2025-10-24,Team A,Team B,1,17:10,5,5,0,1,Team B,78,Play,49.0,39.5,Indirect,,0,0,26,95.0,29.5
2025-10-24,Team A,Team B,1,17:08,5,5,0,1,Team B,26,Play,95.0,29.5,Indirect,,0,0,58,48.0,-41.5
2025-10-24,Team A,Team B,1,17:06,5,5,0,1,Team B,58,Play,48.0,-41.5,Indirect,,0,0,26,88.0,-36.5
2025-10-24,Team A,Team B,1,17:02,5,5,0,1,Team B,26,Incomplete Play,64.0,-37.5,Direct,,0,0,78,65.0,-23.5
2025-10-24,Team A,Team B,1,17:02,5,5,0,1,Team A,72,Takeaway,64.0,-28.5,,,0,0,,,
2025-10-24,Team A,Team B,1,17:02,5,5,0,1,Team A,72,Dump In/Out,64.0,-28.5,Lost,,0,0,,,
2025-10-24,Team A,Team B,1,17:00,5,5,0,1,Team B,58,Puck Recovery,20.0,-10.5,,,0,0,,,
2025-10-24,Team A,Team B,1,16:58,5,5,0,1,Team B,58,Incomplete Play,-20.0,6.5,Direct,,0,0,17,31.0,25.5
2025-10-24,Team A,Team B,1,16:53,5,5,0,1,Team A,15,Faceoff Win,-69.0,-21.5,Backhand,,0,0,17,,
2025-10-24,Team A,Team B,1,16:48,5,5,0,1,Team A,15,Puck Recovery,-96.0,-26.5,,,0,0,,,
2025-10-24,Team A,Team B,1,16:48,5,5,0,1,Team A,15,Play,-95.0,-28.5,Indirect,,0,0,17,-92.0,-33.5
2025-10-24,Team A,Team B,1,16:46,5,5,0,1,Team A,17,Play,-84.0,-38.5,Indirect,,0,0,3,-34.0,-40.5
2025-10-24,Team A,Team B,1,16:45,5,5,0,1,Team A,3,Incomplete Play,-34.0,-40.5,Direct,,0,0,17,-83.0,-37.5
2025-10-24,Team A,Team B,1,16:44,5,5,0,1,Team A,15,Faceoff Win,-69.0,-21.5,Backhand,,0,0,21,,
2025-10-24,Team A,Team B,1,16:42,5,5,0,1,Team A,15,Puck Recovery,-71.0,-24.5,,,0,0,,,
2025-10-24,Team A,Team B,1,16:42,5,5,0,1,Team A,15,Play,-71.0,-24.5,Direct,,0,0,59,-44.0,-10.5
2025-10-24,Team A,Team B,1,16:40,5,5,0,1,Team A,59,Incomplete Play,-44.0,-10.5,Direct,,0,0,15,-68.0,-27.5
2025-10-24,Team A,Team B,1,16:40,5,5,0,1,Team B,8,Puck Recovery,-45.0,-20.5,,,0,0,,,
2025-10-24,Team A,Team B,1,16:37,5,5,0,1,Team B,8,Zone Entry,24.0,-37.5,Carried,,0,0,3,,
2025-10-24,Team A,Team B,1,16:35,5,5,0,1,Team A,3,Puck Recovery,85.0,-7.5,,,0,0,,,
2025-10-24,Team A,Team B,1,16:34,5,5,0,1,Team A,3,Incomplete Play,96.0,0.5,Indirect,,0,0,59,86.0,9.5
2025-10-24,Team A,Team B,1,16:30,5,5,0,1,Team A,15,Puck Recovery,38.0,4.5,,,0,0,,,
2025-10-24,Team A,Team B,1,16:28,5,5,0,1,Team A,15,Dump In/Out,-2.0,25.5,Lost,,0,0,,,
2025-10-24,Team A,Team B,1,16:27,5,5,0,1,Team A,15,Zone Entry,-25.0,39.5,Dumped,,0,0,45,,
2025-10-24,Team A,Team B,1,16:24,5,5,0,1,Team B,45,Play,-97.0,17.5,Indirect,,0,0,8,-74.0,41.5
2025-10-24,Team A,Team B,1,16:24,5,5,0,1,Team B,45,Puck Recovery,-99.0,15.5,,,0,0,,,
2025-10-24,Team A,Team B,1,16:20,5,5,0,1,Team B,8,Play,-69.0,25.5,Direct,,0,0,45,-59.0,-19.5
2025-10-24,Team A,Team B,1,16:18,5,5,0,1,Team B,45,Play,-42.0,-41.5,Direct,,0,0,21,14.0,-39.5
2025-10-24,Team A,Team B,1,16:17,5,5,0,1,Team B,21,Dump In/Out,14.0,-39.5,Lost,,0,0,,,
2025-10-24,Team A,Team B,1,16:13,5,5,0,1,Team A,48,Puck Recovery,98.0,2.5,,,0,0,,,
2025-10-24,Team A,Team B,1,16:08,5,5,0,1,Team A,48,Dump In/Out,-3.0,-0.5,Lost,,0,0,,,
2025-10-24,Team A,Team B,1,16:08,5,5,0,1,Team A,48,Zone Entry,-25.0,-0.5,Dumped,,0,0,19,,
2025-10-24,Team A,Team B,1,16:07,5,5,0,1,Team B,14,Faceoff Win,-69.0,22.5,Backhand,,0,0,29,,
2025-10-24,Team A,Team B,1,16:04,5,5,0,1,Team B,81,Puck Recovery,-77.0,-32.5,,,0,0,,,
2025-10-24,Team A,Team B,1,16:04,5,5,0,1,Team B,81,Dump In/Out,-75.0,-36.5,Lost,,0,0,,,
2025-10-24,Team A,Team B,1,16:02,5,5,0,1,Team A,90,Puck Recovery,10.0,-41.5,,,0,0,,,
2025-10-24,Team A,Team B,1,16:02,5,5,0,1,Team A,90,Incomplete Play,10.0,-41.5,Direct,,0,0,29,-5.0,-39.5
2025-10-24,Team A,Team B,1,16:00,5,5,0,1,Team A,92,Puck Recovery,-16.0,-25.5,,,0,0,,,
2025-10-24,Team A,Team B,1,15:59,5,5,0,1,Team A,92,Dump In/Out,-19.0,-21.5,Retained,,0,0,,,
2025-10-24,Team A,Team B,1,15:59,5,5,0,1,Team A,92,Zone Entry,-25.0,-15.5,Dumped,,0,0,19,,
2025-10-24,Team A,Team B,1,15:57,5,5,0,1,Team A,29,Puck Recovery,-40.0,38.5,,,0,0,,,
2025-10-24,Team A,Team B,1,15:54,5,5,0,1,Team B,14,Puck Recovery,-72.0,36.5,,,0,0,,,
2025-10-24,Team A,Team B,1,15:54,5,5,0,1,Team B,14,Play,-73.0,34.5,Direct,,0,0,12,-72.0,9.5
2025-10-24,Team A,Team B,1,15:51,5,5,0,1,Team B,12,Play,-52.0,-23.5,Direct,,0,0,81,-30.0,-18.5
2025-10-24,Team A,Team B,1,15:47,5,5,0,1,Team B,14,Puck Recovery,37.0,-41.5,,,0,0,,,
2025-10-24,Team A,Team B,1,15:45,5,5,0,1,Team B,14,Faceoff Win,20.0,-21.5,Backhand,,0,0,71,,
2025-10-24,Team A,Team B,1,15:44,5,5,0,1,Team B,71,Puck Recovery,10.0,-17.5,,,0,0,,,
2025-10-24,Team A,Team B,1,15:44,5,5,0,1,Team B,71,Play,9.0,-16.5,Direct,,0,0,19,-7.0,19.5
2025-10-24,Team A,Team B,1,15:42,5,5,0,1,Team B,19,Zone Entry,24.0,38.5,Dumped,,0,0,45,,
2025-10-24,Team A,Team B,1,15:42,5,5,0,1,Team B,19,Dump In/Out,0.0,29.5,Lost,,0,0,,,
2025-10-24,Team A,Team B,1,15:40,5,5,0,1,Team A,72,Puck Recovery,85.0,-38.5,,,0,0,,,
2025-10-24,Team A,Team B,1,15:39,5,5,0,1,Team A,72,Play,96.0,-21.5,Indirect,,0,0,45,97.0,19.5
2025-10-24,Team A,Team B,1,15:38,5,5,0,1,Team A,45,Play,97.0,19.5,Indirect,,0,0,61,55.0,37.5
2025-10-24,Team A,Team B,1,15:36,5,5,0,1,Team A,61,Play,55.0,37.5,Direct,,0,0,71,47.0,31.5
2025-10-24,Team A,Team B,1,15:33,5,5,0,1,Team A,71,Zone Entry,-26.0,27.5,Carried,,0,0,12,,
2025-10-24,Team A,Team B,1,15:29,5,5,0,1,Team A,72,Puck Recovery,-81.0,-38.5,,,0,0,,,
2025-10-24,Team A,Team B,1,15:29,5,5,0,1,Team A,72,Incomplete Play,-81.0,-38.5,Indirect,,0,0,71,-90.0,0.5
2025-10-24,Team A,Team B,1,15:27,5,5,0,1,Team B,19,Puck Recovery,-100.0,-17.5,,,0,0,,,
2025-10-24,Team A,Team B,1,15:25,5,5,0,1,Team A,71,Puck Recovery,-99.0,-16.5,,,0,0,,,
2025-10-24,Team A,Team B,1,15:23,5,5,0,1,Team A,71,Play,-96.0,-26.5,Direct,,0,0,61,-92.0,-7.5
2025-10-24,Team A,Team B,1,15:21,5,5,0,1,Team B,19,Puck Recovery,-95.0,-24.5,,,0,0,,,
2025-10-24,Team A,Team B,1,15:21,5,5,0,1,Team B,19,Play,-95.0,-24.5,Indirect,,0,0,12,-89.0,-34.5
2025-10-24,Team A,Team B,1,15:19,5,5,0,1,Team B,12,Play,-71.0,-39.5,Direct,,0,0,14,-40.0,-21.5
2025-10-24,Team A,Team B,1,15:18,5,5,0,1,Team B,14,Play,-40.0,-21.5,Direct,,0,0,71,-12.0,1.5
2025-10-24,Team A,Team B,1,15:16,5,5,0,1,Team B,71,Play,-12.0,1.5,Direct,,0,0,14,-10.0,7.5
2025-10-24,Team A,Team B,1,15:13,5,5,0,1,Team B,14,Zone Entry,25.0,26.5,Dumped,,0,0,45,,
2025-10-24,Team A,Team B,1,15:13,5,5,0,1,Team B,14,Dump In/Out,22.0,24.5,Lost,,0,0,,,
2025-10-24,Team A,Team B,1,15:10,5,5,0,1,Team A,72,Puck Recovery,81.0,38.5,,,0,0,,,
2025-10-24,Team A,Team B,1,15:10,5,5,0,1,Team A,72,Play,90.0,32.5,Indirect,,0,0,61,57.0,40.5
2025-10-24,Team A,Team B,1,15:07,5,5,0,1,Team A,61,Dump In/Out,66.0,40.5,Lost,,0,0,,,
2025-10-24,Team A,Team B,1,15:05,5,5,0,1,Team B,55,Puck Recovery,-10.0,36.5,,,0,0,,,
2025-10-24,Team A,Team B,1,15:04,5,5,0,1,Team B,55,Play,-27.0,30.5,Direct,,0,0,58,-38.0,-25.5
2025-10-24,Team A,Team B,1,15:02,5,5,0,1,Team B,58,Play,-30.0,-36.5,Direct,,0,0,37,21.0,-41.5
2025-10-24,Team A,Team B,1,15:02,5,5,0,1,Team B,37,Zone Entry,24.0,-41.5,Carried,,0,0,72,,
2025-10-24,Team A,Team B,1,14:59,5,5,0,1,Team B,37,Shot,52.0,-40.5,Wristshot,Blocked,1,0,,,
2025-10-24,Team A,Team B,1,14:56,5,5,0,1,Team A,21,Puck Recovery,65.0,42.5,,,0,0,,,
2025-10-24,Team A,Team B,1,14:55,5,5,0,1,Team A,21,Play,82.0,40.5,Indirect,,0,0,72,99.0,-5.5
2025-10-24,Team A,Team B,1,14:52,5,5,0,1,Team A,72,Play,93.0,-21.5,Direct,,0,0,20,25.0,-35.5
2025-10-24,Team A,Team B,1,14:51,5,5,0,1,Team B,58,Puck Recovery,25.0,-35.5,,,0,0,,,
2025-10-24,Team A,Team B,1,14:51,5,5,0,1,Team B,58,Play,25.0,-35.5,Direct,,0,0,47,55.0,-38.5
2025-10-24,Team A,Team B,1,14:49,5,5,0,1,Team B,47,Incomplete Play,44.0,-19.5,Indirect,,0,0,37,31.0,-37.5
2025-10-24,Team A,Team B,1,14:48,5,5,0,1,Team A,20,Puck Recovery,55.0,-41.5,,,0,0,,,
2025-10-24,Team A,Team B,1,14:47,5,5,0,1,Team A,20,Play,59.0,-40.5,Direct,,0,0,52,8.0,-2.5
2025-10-24,Team A,Team B,1,14:44,5,5,0,1,Team A,52,Zone Entry,-26.0,-39.5,Carried,,0,0,55,,
2025-10-24,Team A,Team B,1,14:42,5,5,0,1,Team A,52,Incomplete Play,-50.0,-40.5,Indirect,,0,0,21,-99.0,-18.5
2025-10-24,Team A,Team B,1,14:39,5,5,0,1,Team A,21,Play,-98.0,-2.5,Indirect,,0,0,59,-38.0,41.5
2025-10-24,Team A,Team B,1,14:39,5,5,0,1,Team A,21,Puck Recovery,-98.0,-3.5,,,0,0,,,
2025-10-24,Team A,Team B,1,14:37,5,5,0,1,Team A,59,Play,-44.0,41.5,Direct,,0,0,52,-64.0,41.5
2025-10-24,Team A,Team B,1,14:36,5,5,0,1,Team A,52,Play,-64.0,41.5,Indirect,,0,0,21,-97.0,25.5
2025-10-24,Team A,Team B,1,14:30,5,5,0,1,Team B,55,Takeaway,-87.0,14.5,,,0,0,,,
2025-10-24,Team A,Team B,1,14:30,5,5,0,1,Team A,52,Puck Recovery,-84.0,29.5,,,0,0,,,
2025-10-24,Team A,Team B,1,14:30,5,5,0,1,Team A,52,Incomplete Play,-82.0,31.5,Direct,,0,0,20,-98.0,12.5
2025-10-24,Team A,Team B,1,14:28,5,5,0,1,Team B,55,Play,-97.0,21.5,Indirect,,0,0,86,-48.0,41.5
2025-10-24,Team A,Team B,1,14:26,5,5,0,1,Team B,86,Dump In/Out,-47.0,41.5,Lost,,0,0,,,
2025-10-24,Team A,Team B,1,14:24,5,5,0,1,Team A,3,Puck Recovery,21.0,0.5,,,0,0,,,
2025-10-24,Team A,Team B,1,14:22,5,5,0,1,Team A,20,Incomplete Play,-27.0,-39.5,Indirect,,0,0,52,-28.0,-24.5
2025-10-24,Team A,Team B,1,14:22,5,5,0,1,Team A,3,Play,35.0,-35.5,Direct,,0,0,20,-27.0,-39.5
2025-10-24,Team A,Team B,1,14:22,5,5,0,1,Team A,3,Zone Entry,-25.0,-39.5,Played,,0,0,58,,
2025-10-24,Team A,Team B,1,14:19,5,5,0,1,Team B,Go,Puck Recovery,-99.0,-6.5,,,0,0,,,
2025-10-24,Team A,Team B,1,14:18,5,5,0,1,Team B,58,Play,-93.0,21.5,Direct,,0,0,17,-74.0,40.5
2025-10-24,Team A,Team B,1,14:18,5,5,0,1,Team B,Go,Play,-99.0,-3.5,Direct,,0,0,58,-93.0,21.5
2025-10-24,Team A,Team B,1,14:17,5,5,0,1,Team B,17,Play,-74.0,40.5,Direct,,0,0,58,-67.0,-0.5
