Date,Home_Team,Away_Team,Period,Clock,Home_Team_Skaters,Away_Team_Skaters,Home_Team_Goals,Away_Team_Goals,Team,Player_Id,Event,X_Coordinate,Y_Coordinate,Detail_1,Detail_2,Detail_3,Detail_4,Player_Id_2,X_Coordinate_2,Y_Coordinate_2
2025-10-17,Team L,Team F,1,18:16,5,5,0,1,Team F,18,Play,-78.0,-20.5,Direct,,0,0,93,-67.0,31.5
2025-10-17,Team L,Team F,1,18:14,5,5,0,1,Team F,93,Play,-39.0,33.5,Direct,,0,0,10,-5.0,27.5
2025-10-17,Team L,Team F,1,18:13,5,5,0,1,Team F,10,Play,-5.0,27.5,Indirect,,0,0,43,59.0,38.5
2025-10-17,Team L,Team F,1,18:11,5,5,0,1,Team F,10,Zone Entry,25.0,40.5,Played,,0,0,6,,
2025-10-17,Team L,Team F,1,18:08,5,5,0,1,Team F,43,Play,97.0,-13.5,Indirect,,0,0,18,97.0,2.5
2025-10-17,Team L,Team F,1,18:07,5,5,0,1,Team F,18,Play,97.0,2.5,Direct,,0,0,42,61.0,38.5
2025-10-17,Team L,Team F,1,18:03,5,5,0,1,Team F,42,Play,95.0,-7.5,Direct,,0,0,43,81.0,-4.5
2025-10-17,Team L,Team F,1,18:03,5,5,0,1,Team F,43,Shot,81.0,-4.5,Snapshot,On Net,0,1,,,
2025-10-17,Team L,Team F,1,18:01,5,5,0,1,Team L,28,Puck Recovery,72.0,7.5,,,0,0,,,
2025-10-17,Team L,Team F,1,17:57,5,5,0,1,Team L,28,Zone Entry,-25.0,26.5,Dumped,,0,0,29,,
2025-10-17,Team L,Team F,1,17:57,5,5,0,1,Team L,28,Dump In/Out,-2.0,42.5,Lost,,0,0,,,
2025-10-17,Team L,Team F,1,17:53,5,5,0,1,Team L,15,Faceoff Win,-69.0,22.5,Backhand,,0,0,8,,
2025-10-17,Team L,Team F,1,17:52,5,5,0,1,Team L,18,Puck Recovery,-65.0,24.5,,,0,0,,,
2025-10-17,Team L,Team F,1,17:51,5,5,0,1,Team L,18,Play,-59.0,32.5,Direct,,0,0,29,-30.0,28.5
2025-10-17,Team L,Team F,1,17:49,5,5,0,1,Team L,29,Shot,-33.0,41.5,Wristshot,On Net,0,0,,,
2025-10-17,Team L,Team F,1,17:47,5,5,0,1,Team L,18,Faceoff Win,-69.0,22.5,Backhand,,0,0,8,,
2025-10-17,Team L,Team F,1,17:45,5,5,0,1,Team L,29,Puck Recovery,-32.0,40.5,,,0,0,,,
2025-10-17,Team L,Team F,1,17:43,5,5,0,1,Team L,29,Play,-32.0,41.5,Indirect,,0,0,15,-100.0,15.5
2025-10-17,Team L,Team F,1,17:38,5,4,0,1,Team L,20,Faceoff Win,-69.0,-21.5,Backhand,,0,0,38,,
2025-10-17,Team L,Team F,1,17:38,5,5,0,1,Team F,8,Penalty Taken,-94.0,18.5,Tripping,,0,0,18,,
2025-10-17,Team L,Team F,1,17:36,5,4,0,1,Team L,4,Puck Recovery,-32.0,-18.5,,,0,0,,,
2025-10-17,Team L,Team F,1,17:36,5,4,0,1,Team L,4,Play,-31.0,-13.5,Indirect,,0,0,25,-36.0,32.5
2025-10-17,Team L,Team F,1,17:34,5,4,0,1,Team L,25,Play,-35.0,38.5,Indirect,,0,0,20,-99.0,13.5
2025-10-17,Team L,Team F,1,17:32,5,4,0,1,Team F,6,Puck Recovery,-97.0,-13.5,,,0,0,,,
2025-10-17,Team L,Team F,1,17:31,5,4,0,1,Team F,6,Dump In/Out,-94.0,-27.5,Lost,,0,0,,,
2025-10-17,Team L,Team F,1,17:25,5,4,0,1,Team L,Go,Puck Recovery,91.0,-7.5,,,0,0,,,
2025-10-17,Team L,Team F,1,17:25,5,4,0,1,Team L,Go,Play,91.0,-7.5,Indirect,,0,0,25,89.0,30.5
2025-10-17,Team L,Team F,1,17:24,5,4,0,1,Team L,25,Play,89.0,30.5,Indirect,,0,0,20,86.0,-29.5
2025-10-17,Team L,Team F,1,17:15,5,4,0,1,Team L,20,Play,60.0,-21.5,Direct,,0,0,16,54.0,-9.5
2025-10-17,Team L,Team F,1,17:09,5,4,0,1,Team L,16,Play,33.0,-20.5,Indirect,,0,0,20,77.0,34.5
2025-10-17,Team L,Team F,1,17:04,5,4,0,1,Team L,20,Play,92.0,21.5,Direct,,0,0,4,95.0,0.5
2025-10-17,Team L,Team F,1,17:00,5,4,0,1,Team L,4,Play,21.0,-29.5,Direct,,0,0,20,56.0,-13.5
2025-10-17,Team L,Team F,1,16:57,5,4,0,1,Team L,20,Incomplete Play,19.0,14.5,Direct,,0,0,16,-3.0,23.5
2025-10-17,Team L,Team F,1,16:56,5,4,0,1,Team F,26,Takeaway,7.0,19.5,,,0,0,,,
2025-10-17,Team L,Team F,1,16:53,5,4,0,1,Team F,26,Zone Entry,25.0,33.5,Carried,,0,0,4,,
2025-10-17,Team L,Team F,1,16:52,5,4,0,1,Team F,26,Shot,63.0,19.5,Wristshot,Missed,0,0,,,
2025-10-17,Team L,Team F,1,16:48,5,4,0,1,Team F,6,Puck Recovery,10.0,-41.5,,,0,0,,,
2025-10-17,Team L,Team F,1,16:47,5,4,0,1,Team F,6,Incomplete Play,10.0,-41.5,Direct,,0,0,26,23.0,-16.5
2025-10-17,Team L,Team F,1,16:44,5,4,0,1,Team L,20,Puck Recovery,57.0,23.5,,,0,0,,,
2025-10-17,Team L,Team F,1,16:43,5,4,0,1,Team L,20,Play,76.0,41.5,Indirect,,0,0,4,87.0,-36.5
2025-10-17,Team L,Team F,1,16:38,5,4,0,1,Team L,4,Incomplete Play,32.0,-25.5,Direct,,0,0,21,-8.0,19.5
2025-10-17,Team L,Team F,1,16:34,5,4,0,1,Team L,14,Faceoff Win,69.0,22.5,Forehand,,0,0,43,,
2025-10-17,Team L,Team F,1,16:34,5,4,0,1,Team F,48,Puck Recovery,-99.0,-8.5,,,0,0,,,
2025-10-17,Team L,Team F,1,16:32,5,4,0,1,Team L,36,Puck Recovery,96.0,27.5,,,0,0,,,
2025-10-17,Team L,Team F,1,16:30,5,4,0,1,Team L,36,Play,97.0,17.5,Indirect,,0,0,4,77.0,42.5
2025-10-17,Team L,Team F,1,16:26,5,4,0,1,Team L,4,Play,17.0,15.5,Direct,,0,0,17,-18.0,-39.5
2025-10-17,Team L,Team F,1,16:25,5,4,0,1,Team L,17,Zone Entry,-25.0,-40.5,Carried,,0,0,48,,
2025-10-17,Team L,Team F,1,16:22,5,4,0,1,Team L,14,Play,-94.0,-27.5,Indirect,,0,0,18,-42.0,41.5
2025-10-17,Team L,Team F,1,16:22,5,4,0,1,Team L,14,Puck Recovery,-94.0,-27.5,,,0,0,,,
2025-10-17,Team L,Team F,1,16:19,5,4,0,1,Team L,18,Play,-49.0,38.5,Direct,,0,0,36,-66.0,23.5
2025-10-17,Team L,Team F,1,16:18,5,4,0,1,Team L,36,Play,-59.0,25.5,Direct,,0,0,4,-37.0,15.5
2025-10-17,Team L,Team F,1,16:17,5,4,0,1,Team L,4,Play,-37.0,13.5,Direct,,0,0,17,-53.0,-21.5
2025-10-17,Team L,Team F,1,16:16,5,4,0,1,Team L,17,Shot,-58.0,-19.5,Wristshot,Blocked,1,0,,,
2025-10-17,Team L,Team F,1,16:14,5,4,0,1,Team L,18,Puck Recovery,-74.0,33.5,,,0,0,,,
2025-10-17,Team L,Team F,1,16:13,5,4,0,1,Team L,18,Play,-74.0,42.5,Indirect,,0,0,14,-100.0,16.5
2025-10-17,Team L,Team F,1,16:08,5,4,0,1,Team F,48,Play,-99.0,-11.5,Direct,,0,0,43,-78.0,-16.5
2025-10-17,Team L,Team F,1,16:08,5,4,0,1,Team F,48,Puck Recovery,-99.0,-11.5,,,0,0,,,
2025-10-17,Team L,Team F,1,16:07,5,4,0,1,Team F,43,Dump In/Out,-81.0,-18.5,Lost,,0,0,,,
2025-10-17,Team L,Team F,1,16:02,5,4,0,1,Team L,Go,Puck Recovery,92.0,-8.5,,,0,0,,,
2025-10-17,Team L,Team F,1,16:02,5,4,0,1,Team L,Go,Play,92.0,-8.5,Indirect,,0,0,4,94.0,-3.5
2025-10-17,Team L,Team F,1,15:56,5,4,0,1,Team L,4,Play,1.0,-15.5,Direct,,0,0,17,-15.0,-33.5
2025-10-17,Team L,Team F,1,15:55,5,4,0,1,Team L,17,Dump In/Out,-15.0,-33.5,Lost,,0,0,,,
2025-10-17,Team L,Team F,1,15:55,5,4,0,1,Team L,17,Zone Entry,-26.0,-37.5,Dumped,,0,0,6,,
2025-10-17,Team L,Team F,1,15:53,5,4,0,1,Team F,23,Play,-97.0,-20.5,Direct,,0,0,38,-72.0,-27.5
2025-10-17,Team L,Team F,1,15:53,5,4,0,1,Team F,23,Puck Recovery,-97.0,-20.5,,,0,0,,,
2025-10-17,Team L,Team F,1,15:47,5,4,0,1,Team F,38,Play,30.0,-23.5,Direct,,0,0,27,34.0,8.5
2025-10-17,Team L,Team F,1,15:47,5,4,0,1,Team F,38,Zone Entry,24.0,-25.5,Carried,,0,0,4,,
2025-10-17,Team L,Team F,1,15:45,5,4,0,1,Team F,27,Shot,68.0,14.5,Snapshot,On Net,0,0,,,
2025-10-17,Team L,Team F,1,15:41,5,4,0,1,Team L,36,Puck Recovery,81.0,37.5,,,0,0,,,
2025-10-17,Team L,Team F,1,15:40,5,4,0,1,Team L,36,Play,86.0,38.5,Indirect,,0,0,18,93.0,31.5
2025-10-17,Team L,Team F,1,15:34,5,5,0,1,Team L,18,Play,95.0,5.5,Indirect,,0,0,3,95.0,5.5
2025-10-17,Team L,Team F,1,15:27,5,5,0,1,Team L,3,Play,-4.0,15.5,Direct,,0,0,26,-29.0,39.5
2025-10-17,Team L,Team F,1,15:26,5,5,0,1,Team L,26,Play,-36.0,39.5,Indirect,,0,0,15,-88.0,-35.5
2025-10-17,Team L,Team F,1,15:26,5,5,0,1,Team L,3,Zone Entry,-26.0,36.5,Played,,0,0,42,,
2025-10-17,Team L,Team F,1,15:22,5,5,0,1,Team F,29,Puck Recovery,-90.0,-35.5,,,0,0,,,
2025-10-17,Team L,Team F,1,15:20,5,5,0,1,Team F,29,Dump In/Out,-88.0,-27.5,Lost,,0,0,,,
2025-10-17,Team L,Team F,1,15:17,5,5,0,1,Team L,6,Puck Recovery,-34.0,-38.5,,,0,0,,,
2025-10-17,Team L,Team F,1,15:17,5,5,0,1,Team L,6,Shot,-32.0,-31.5,Wristshot,On Net,0,0,,,
2025-10-17,Team L,Team F,1,15:15,5,5,0,1,Team F,21,Puck Recovery,-62.0,36.5,,,0,0,,,
2025-10-17,Team L,Team F,1,15:15,5,5,0,1,Team F,21,Play,-62.0,36.5,Indirect,,0,0,72,-18.0,42.5
2025-10-17,Team L,Team F,1,15:10,5,5,0,1,Team L,26,Puck Recovery,11.0,41.5,,,0,0,,,
2025-10-17,Team L,Team F,1,15:07,5,5,0,1,Team L,28,Incomplete Play,18.0,42.5,Direct,,0,0,15,19.0,30.5
2025-10-17,Team L,Team F,1,15:07,5,5,0,1,Team L,28,Puck Recovery,18.0,42.5,,,0,0,,,
2025-10-17,Team L,Team F,1,15:06,5,5,0,1,Team F,21,Takeaway,19.0,30.5,,,0,0,,,
2025-10-17,Team L,Team F,1,15:05,5,5,0,1,Team F,21,Zone Entry,25.0,21.5,Played,,0,0,6,,
2025-10-17,Team L,Team F,1,15:05,5,5,0,1,Team F,21,Play,21.0,27.5,Direct,,0,0,22,29.0,13.5
2025-10-17,Team L,Team F,1,15:03,5,5,0,1,Team F,22,Play,42.0,-20.5,Direct,,0,0,29,35.0,-30.5
2025-10-17,Team L,Team F,1,15:03,5,5,0,1,Team F,29,Shot,40.0,-29.5,Wristshot,Missed,0,0,,,
2025-10-17,Team L,Team F,1,15:00,5,5,0,1,Team F,42,Puck Recovery,75.0,40.5,,,0,0,,,
2025-10-17,Team L,Team F,1,14:59,5,5,0,1,Team F,42,Play,80.0,38.5,Indirect,,0,0,22,99.0,6.5
2025-10-17,Team L,Team F,1,14:57,5,5,0,1,Team F,22,Play,94.0,-24.5,Direct,,0,0,29,62.0,-28.5
2025-10-17,Team L,Team F,1,14:54,5,5,0,1,Team F,29,Incomplete Play,90.0,-18.5,Direct,,0,0,21,88.0,-11.5
2025-10-17,Team L,Team F,1,14:52,5,5,0,1,Team L,3,Puck Recovery,83.0,2.5,,,0,0,,,
2025-10-17,Team L,Team F,1,14:52,5,5,0,1,Team L,3,Play,83.0,2.5,Direct,,0,0,15,60.0,-20.5
2025-10-17,Team L,Team F,1,14:51,5,5,0,1,Team L,15,Play,58.0,-10.5,Direct,,0,0,16,52.0,11.5
2025-10-17,Team L,Team F,1,14:48,5,5,0,1,Team L,16,Dump In/Out,4.0,28.5,Retained,,0,0,,,
2025-10-17,Team L,Team F,1,14:48,5,5,0,1,Team L,16,Zone Entry,-25.0,38.5,Dumped,,0,0,42,,
2025-10-17,Team L,Team F,1,14:44,5,5,0,1,Team L,16,Puck Recovery,-93.0,31.5,,,0,0,,,
2025-10-17,Team L,Team F,1,14:44,5,5,0,1,Team F,42,Puck Recovery,-93.0,31.5,,,0,0,,,
2025-10-17,Team L,Team F,1,14:44,5,5,0,1,Team F,42,Play,-99.0,23.5,Indirect,,0,0,29,-87.0,-37.5
2025-10-17,Team L,Team F,1,14:41,5,5,0,1,Team F,29,Incomplete Play,-87.0,-37.5,Direct,,0,0,22,-45.0,-33.5
2025-10-17,Team L,Team F,1,14:39,5,5,0,1,Team L,10,Puck Recovery,-49.0,-32.5,,,0,0,,,
2025-10-17,Team L,Team F,1,14:36,5,5,0,1,Team F,42,Puck Recovery,-72.0,-1.5,,,0,0,,,
2025-10-17,Team L,Team F,1,14:33,5,5,0,1,Team F,42,Play,-52.0,-25.5,Indirect,,0,0,21,4.0,35.5
2025-10-17,Team L,Team F,1,14:30,5,5,0,1,Team F,21,Play,-16.0,34.5,Direct,,0,0,42,-44.0,5.5
2025-10-17,Team L,Team F,1,14:28,5,5,0,1,Team F,42,Play,-43.0,5.5,Direct,,0,0,46,11.0,-39.5
2025-10-17,Team L,Team F,1,14:27,5,5,0,1,Team F,46,Zone Entry,24.0,-40.5,Dumped,,0,0,10,,
2025-10-17,Team L,Team F,1,14:27,5,5,0,1,Team F,46,Dump In/Out,11.0,-39.5,Lost,,0,0,,,
2025-10-17,Team L,Team F,1,14:23,5,5,0,1,Team L,21,Puck Recovery,99.0,-8.5,,,0,0,,,
2025-10-17,Team L,Team F,1,14:22,5,5,0,1,Team L,21,Play,88.0,26.5,Direct,,0,0,16,47.0,42.5
2025-10-17,Team L,Team F,1,14:19,5,5,0,1,Team F,22,Puck Recovery,15.0,41.5,,,0,0,,,
2025-10-17,Team L,Team F,1,14:16,5,5,0,1,Team L,8,Puck Recovery,-20.0,7.5,,,0,0,,,
2025-10-17,Team L,Team F,1,14:16,5,5,0,1,Team L,8,Zone Entry,-25.0,6.5,Carried,,0,0,48,,
2025-10-17,Team L,Team F,1,14:13,5,5,0,1,Team L,8,Incomplete Play,-80.0,-40.5,Indirect,,0,0,10,-29.0,-40.5
2025-10-17,Team L,Team F,1,14:09,5,5,0,1,Team F,11,Zone Entry,25.0,-36.5,Carried,,0,0,24,,
2025-10-17,Team L,Team F,1,14:09,5,5,0,1,Team F,11,Puck Recovery,21.0,-38.5,,,0,0,,,
2025-10-17,Team L,Team F,1,14:07,5,5,0,1,Team F,11,Incomplete Play,66.0,-18.5,Direct,,0,0,8,70.0,4.5
2025-10-17,Team L,Team F,1,14:06,5,5,0,1,Team F,11,Puck Recovery,97.0,-15.5,,,0,0,,,
2025-10-17,Team L,Team F,1,14:06,5,5,0,1,Team F,11,Play,97.0,-15.5,Indirect,,0,0,8,89.0,25.5
2025-10-17,Team L,Team F,1,14:05,5,5,0,1,Team F,8,Incomplete Play,89.0,25.5,Direct,,0,0,93,32.0,24.5
2025-10-17,Team L,Team F,1,14:03,5,5,0,1,Team L,8,Puck Recovery,38.0,5.5,,,0,0,,,
2025-10-17,Team L,Team F,1,14:01,5,5,0,1,Team L,20,Puck Recovery,21.0,-9.5,,,0,0,,,
2025-10-17,Team L,Team F,1,14:00,5,5,0,1,Team L,20,Dump In/Out,14.0,-2.5,Lost,,0,0,,,
2025-10-17,Team L,Team F,1,13:59,5,5,0,1,Team F,93,Puck Recovery,-26.0,16.5,,,0,0,,,
2025-10-17,Team L,Team F,1,13:56,5,5,0,1,Team F,93,Play,-56.0,40.5,Direct,,0,0,48,-59.0,-21.5
2025-10-17,Team L,Team F,1,13:55,5,5,0,1,Team F,48,Play,-56.0,-22.5,Direct,,0,0,11,0.0,-40.5
2025-10-17,Team L,Team F,1,13:52,5,5,0,1,Team F,11,Zone Entry,24.0,-40.5,Dumped,,0,0,10,,
2025-10-17,Team L,Team F,1,13:52,5,5,0,1,Team F,11,Dump In/Out,22.0,-41.5,Lost,,0,0,,,
2025-10-17,Team L,Team F,1,13:49,5,5,0,1,Team L,29,Puck Recovery,98.0,-6.5,,,0,0,,,
2025-10-17,Team L,Team F,1,13:49,5,5,0,1,Team L,29,Incomplete Play,98.0,-6.5,Indirect,,0,0,25,94.0,-27.5
2025-10-17,Team L,Team F,1,13:47,5,5,0,1,Team F,26,Takeaway,94.0,-27.5,,,0,0,,,
2025-10-17,Team L,Team F,1,13:43,5,5,0,1,Team L,25,Takeaway,98.0,-14.5,,,0,0,,,
2025-10-17,Team L,Team F,1,13:43,5,5,0,1,Team L,25,Play,95.0,-14.5,Direct,,0,0,20,77.0,-24.5
2025-10-17,Team L,Team F,1,13:39,5,5,0,1,Team L,20,Play,64.0,-12.5,Indirect,,0,0,25,15.0,-37.5
2025-10-17,Team L,Team F,1,13:35,5,5,0,1,Team L,25,Zone Entry,-26.0,-37.5,Carried,,0,0,48,,
2025-10-17,Team L,Team F,1,13:34,5,5,0,1,Team L,25,Incomplete Play,-53.0,-41.5,Indirect,,0,0,17,-93.0,-30.5
2025-10-17,Team L,Team F,1,13:29,4,5,0,1,Team F,21,Faceoff Win,69.0,-21.5,Backhand,,0,0,20,,
2025-10-17,Team L,Team F,1,13:29,5,5,0,1,Team L,25,Penalty Taken,-75.0,-39.5,Tripping,,0,0,48,,
2025-10-17,Team L,Team F,1,13:27,4,5,0,1,Team F,18,Puck Recovery,53.0,-20.5,,,0,0,,,
2025-10-17,Team L,Team F,1,13:27,4,5,0,1,Team F,18,Play,53.0,-20.5,Direct,,0,0,29,30.0,-25.5
2025-10-17,Team L,Team F,1,13:25,4,5,0,1,Team F,29,Play,32.0,-5.5,Direct,,0,0,18,47.0,-39.5
2025-10-17,Team L,Team F,1,13:24,4,5,0,1,Team F,18,Play,47.0,-39.5,Direct,,0,0,10,89.0,-22.5
2025-10-17,Team L,Team F,1,13:23,4,5,0,1,Team F,10,Play,89.0,-22.5,Direct,,0,0,46,80.0,3.5
2025-10-17,Team L,Team F,1,13:23,4,5,0,1,Team F,46,Goal,80.0,3.5,Snapshot,On Net,0,1,,,
2025-10-17,Team L,Team F,1,13:22,5,5,0,2,Team F,38,Faceoff Win,0.0,0.5,Forehand,,0,0,14,,
2025-10-17,Team L,Team F,1,13:20,5,5,0,2,Team F,23,Puck Recovery,-14.0,10.5,,,0,0,,,
2025-10-17,Team L,Team F,1,13:19,5,5,0,2,Team F,23,Play,-13.0,35.5,Indirect,,0,0,27,1.0,39.5
2025-10-17,Team L,Team F,1,13:16,5,5,0,2,Team F,27,Play,-11.0,41.5,Direct,,0,0,6,-14.0,-4.5
2025-10-17,Team L,Team F,1,13:13,5,5,0,2,Team F,6,Zone Entry,26.0,-32.5,Dumped,,0,0,6,,
2025-10-17,Team L,Team F,1,13:13,5,5,0,2,Team F,6,Dump In/Out,7.0,-28.5,Retained,,0,0,,,
2025-10-17,Team L,Team F,1,13:10,5,5,0,2,Team F,38,Play,75.0,42.5,Direct,,0,0,72,61.0,22.5
2025-10-17,Team L,Team F,1,13:10,5,5,0,2,Team F,38,Puck Recovery,75.0,42.5,,,0,0,,,
