Date,Home_Team,Away_Team,Team,Player_Id,shift_number,period,start_clock,end_clock,shift_length
2025-11-02,Team A,Team D,Team A,88,2,1,17:15,15:55,01:20
2025-11-02,Team A,Team D,Team D,77,2,1,17:14,16:55,00:19
2025-11-02,Team A,Team D,Team D,8,2,1,17:14,16:55,00:19
2025-11-02,Team A,Team D,Team D,75,2,1,17:14,16:55,00:19
2025-11-02,Team A,Team D,Team D,42,2,1,16:55,15:55,01:00
2025-11-02,Team A,Team D,Team D,12,2,1,16:55,15:50,01:05
2025-11-02,Team A,Team D,Team D,84,2,1,16:55,15:55,01:00
2025-11-02,Team A,Team D,Team D,51,2,1,16:55,15:27,01:28
2025-11-02,Team A,Team D,Team D,36,2,1,16:55,15:55,01:00
2025-11-02,Team A,Team D,Team A,48,2,1,16:34,15:55,00:39
2025-11-02,Team A,Team D,Team A,72,2,1,16:34,16:05,00:29
2025-11-02,Team A,Team D,Team A,92,2,1,16:34,15:55,00:39
2025-11-02,Team A,Team D,Team A,3,2,1,16:05,15:02,01:03
2025-11-02,Team A,Team D,Team A,29,2,1,15:55,15:02,00:53
2025-11-02,Team A,Team D,Team A,53,2,1,15:55,15:02,00:53
2025-11-02,Team A,Team D,Team A,39,2,1,15:55,15:02,00:53
2025-11-02,Team A,Team D,Team A,46,2,1,15:55,15:21,00:34
2025-11-02,Team A,Team D,Team D,63,2,1,15:55,14:50,01:05
2025-11-02,Team A,Team D,Team D,52,3,1,15:55,14:33,01:22
2025-11-02,Team A,Team D,Team D,46,2,1,15:55,14:33,01:22
2025-11-02,Team A,Team D,Team D,28,2,1,15:50,14:53,00:57
2025-11-02,Team A,Team D,Team D,88,3,1,15:27,14:33,00:54
2025-11-02,Team A,Team D,Team A,89,2,1,15:21,14:24,00:57
2025-11-02,Team A,Team D,Team A,73,2,1,15:02,14:15,00:47
2025-11-02,Team A,Team D,Team A,56,3,1,15:02,14:13,00:49
2025-11-02,Team A,Team D,Team A,14,2,1,15:02,14:24,00:38
2025-11-02,Team A,Team D,Team A,45,3,1,15:02,14:13,00:49
2025-11-02,Team A,Team D,Team D,25,2,1,14:53,13:53,01:00
2025-11-02,Team A,Team D,Team D,37,2,1,14:50,13:53,00:57
2025-11-02,Team A,Team D,Team D,59,2,1,14:33,13:53,00:40
2025-11-02,Team A,Team D,Team D,78,2,1,14:33,13:53,00:40
2025-11-02,Team A,Team D,Team D,74,2,1,14:33,13:53,00:40
2025-11-02,Team A,Team D,Team A,21,2,1,14:24,13:08,01:16
2025-11-02,Team A,Team D,Team A,71,2,1,14:24,13:08,01:16
2025-11-02,Team A,Team D,Team A,17,2,1,14:15,13:08,01:07
2025-11-02,Team A,Team D,Team A,72,3,1,14:13,12:42,01:31
2025-11-02,Team A,Team D,Team A,53,3,1,14:13,13:19,00:54
2025-11-02,Team A,Team D,Team D,84,3,1,13:53,13:08,00:45
2025-11-02,Team A,Team D,Team D,77,3,1,13:53,13:08,00:45
2025-11-02,Team A,Team D,Team D,51,3,1,13:53,12:57,00:56
2025-11-02,Team A,Team D,Team D,8,3,1,13:53,13:08,00:45
2025-11-02,Team A,Team D,Team D,75,3,1,13:53,13:02,00:51
2025-11-02,Team A,Team D,Team A,48,3,1,13:19,11:59,01:20
2025-11-02,Team A,Team D,Team A,9,3,1,13:08,11:50,01:18
2025-11-02,Team A,Team D,Team A,88,3,1,13:08,11:50,01:18
2025-11-02,Team A,Team D,Team A,92,3,1,13:08,11:50,01:18
2025-11-02,Team A,Team D,Team D,42,3,1,13:08,11:50,01:18
2025-11-02,Team A,Team D,Team D,52,4,1,13:08,11:50,01:18
2025-11-02,Team A,Team D,Team D,12,3,1,13:08,11:50,01:18
2025-11-02,Team A,Team D,Team D,36,3,1,13:02,11:42,01:20
2025-11-02,Team A,Team D,Team D,88,4,1,12:57,11:50,01:07
2025-11-02,Team A,Team D,Team A,45,4,1,12:42,11:59,00:43
2025-11-02,Team A,Team D,Team A,56,4,1,11:59,11:28,00:31
2025-11-02,Team A,Team D,Team A,72,4,1,11:59,11:28,00:31
2025-11-02,Team A,Team D,Team A,29,3,1,11:50,11:28,00:22
2025-11-02,Team A,Team D,Team A,39,3,1,11:50,11:28,00:22
2025-11-02,Team A,Team D,Team A,46,3,1,11:50,11:28,00:22
2025-11-02,Team A,Team D,Team D,63,3,1,11:50,11:28,00:22
2025-11-02,Team A,Team D,Team D,78,3,1,11:50,11:08,00:42
2025-11-02,Team A,Team D,Team D,28,3,1,11:50,11:28,00:22
2025-11-02,Team A,Team D,Team D,74,3,1,11:50,11:08,00:42
2025-11-02,Team A,Team D,Team D,46,3,1,11:42,11:28,00:14
2025-11-02,Team A,Team D,Team A,73,3,1,11:28,10:49,00:39
2025-11-02,Team A,Team D,Team A,89,3,1,11:28,10:49,00:39
2025-11-02,Team A,Team D,Team A,48,4,1,11:28,10:49,00:39
2025-11-02,Team A,Team D,Team A,14,3,1,11:28,10:49,00:39
2025-11-02,Team A,Team D,Team A,53,4,1,11:28,10:49,00:39
2025-11-02,Team A,Team D,Team D,59,3,1,11:28,10:49,00:39
2025-11-02,Team A,Team D,Team D,25,3,1,11:28,10:49,00:39
2025-11-02,Team A,Team D,Team D,37,3,1,11:28,10:49,00:39
2025-11-02,Team A,Team D,Team D,52,5,1,11:08,10:49,00:19
2025-11-02,Team A,Team D,Team D,88,5,1,11:08,10:49,00:19
2025-11-02,Team A,Team D,Team A,21,3,1,10:49,10:24,00:25
2025-11-02,Team A,Team D,Team A,3,3,1,10:49,10:09,00:40
2025-11-02,Team A,Team D,Team A,88,4,1,10:49,09:37,01:12
2025-11-02,Team A,Team D,Team A,45,5,1,10:49,10:09,00:40
2025-11-02,Team A,Team D,Team A,92,4,1,10:49,09:37,01:12
2025-11-02,Team A,Team D,Team D,63,4,1,10:49,10:18,00:31
2025-11-02,Team A,Team D,Team D,84,4,1,10:49,09:34,01:15
2025-11-02,Team A,Team D,Team D,46,4,1,10:49,09:37,01:12
2025-11-02,Team A,Team D,Team D,51,4,1,10:49,09:34,01:15
2025-11-02,Team A,Team D,Team D,28,4,1,10:49,09:37,01:12
2025-11-02,Team A,Team D,Team A,9,4,1,10:24,09:37,00:47
2025-11-02,Team A,Team D,Team D,8,4,1,10:18,08:50,01:28
2025-11-02,Team A,Team D,Team A,48,5,1,10:09,09:07,01:02
2025-11-02,Team A,Team D,Team A,53,5,1,10:09,09:41,00:28
2025-11-02,Team A,Team D,Team A,45,6,1,09:41,08:44,00:57
2025-11-02,Team A,Team D,Team A,21,4,1,09:37,08:50,00:47
2025-11-02,Team A,Team D,Team A,17,3,1,09:37,08:50,00:47
2025-11-02,Team A,Team D,Team A,71,3,1,09:37,08:44,00:53
2025-11-02,Team A,Team D,Team D,77,4,1,09:37,08:50,00:47
2025-11-02,Team A,Team D,Team D,75,4,1,09:37,08:50,00:47
2025-11-02,Team A,Team D,Team D,52,6,1,09:34,08:21,01:13
2025-11-02,Team A,Team D,Team D,88,6,1,09:34,08:50,00:44
2025-11-02,Team A,Team D,Team A,56,5,1,09:07,08:44,00:23
2025-11-02,Team A,Team D,Team A,29,4,1,08:50,07:58,00:52
2025-11-02,Team A,Team D,Team A,39,4,1,08:50,07:58,00:52
2025-11-02,Team A,Team D,Team D,42,4,1,08:50,07:58,00:52
2025-11-02,Team A,Team D,Team D,12,4,1,08:50,07:58,00:52
2025-11-02,Team A,Team D,Team D,36,4,1,08:50,07:58,00:52
2025-11-02,Team A,Team D,Team D,74,4,1,08:50,07:28,01:22
2025-11-02,Team A,Team D,Team A,3,4,1,08:44,08:13,00:31
2025-11-02,Team A,Team D,Team A,72,5,1,08:44,08:13,00:31
2025-11-02,Team A,Team D,Team A,46,4,1,08:44,07:58,00:46
2025-11-02,Team A,Team D,Team D,78,4,1,08:21,07:28,00:53
2025-11-02,Team A,Team D,Team A,48,6,1,08:13,07:02,01:11
2025-11-02,Team A,Team D,Team A,53,6,1,08:13,07:02,01:11
2025-11-02,Team A,Team D,Team A,73,4,1,07:58,07:02,00:56
2025-11-02,Team A,Team D,Team A,89,4,1,07:58,07:02,00:56
2025-11-02,Team A,Team D,Team A,14,4,1,07:58,07:16,00:42
2025-11-02,Team A,Team D,Team D,59,4,1,07:58,07:02,00:56
2025-11-02,Team A,Team D,Team D,25,4,1,07:58,07:02,00:56
2025-11-02,Team A,Team D,Team D,37,4,1,07:58,07:02,00:56
2025-11-02,Team A,Team D,Team D,84,5,1,07:28,05:22,02:06
2025-11-02,Team A,Team D,Team D,51,5,1,07:28,06:01,01:27
2025-11-02,Team A,Team D,Team A,88,5,1,07:16,06:08,01:08
2025-11-02,Team A,Team D,Team A,9,5,1,07:02,05:57,01:05
2025-11-02,Team A,Team D,Team A,56,6,1,07:02,06:08,00:54
2025-11-02,Team A,Team D,Team A,45,7,1,07:02,06:08,00:54
2025-11-02,Team A,Team D,Team A,92,5,1,07:02,05:57,01:05
2025-11-02,Team A,Team D,Team D,63,5,1,07:02,06:10,00:52
2025-11-02,Team A,Team D,Team D,46,5,1,07:02,05:52,01:10
2025-11-02,Team A,Team D,Team D,28,5,1,07:02,05:58,01:04
2025-11-02,Team A,Team D,Team D,8,5,1,06:10,04:57,01:13
2025-11-02,Team A,Team D,Team A,21,5,1,06:08,05:11,00:57
2025-11-02,Team A,Team D,Team A,3,5,1,06:08,05:11,00:57
2025-11-02,Team A,Team D,Team A,72,6,1,06:08,05:11,00:57
2025-11-02,Team A,Team D,Team D,52,7,1,06:01,04:30,01:31
2025-11-02,Team A,Team D,Team D,77,5,1,05:58,05:21,00:37
2025-11-02,Team A,Team D,Team A,17,4,1,05:57,05:11,00:46
2025-11-02,Team A,Team D,Team A,71,4,1,05:57,05:03,00:54
2025-11-02,Team A,Team D,Team D,75,5,1,05:52,05:02,00:50
2025-11-02,Team A,Team D,Team D,88,7,1,05:22,04:30,00:52
2025-11-02,Team A,Team D,Team D,12,5,1,05:21,04:17,01:04
2025-11-02,Team A,Team D,Team A,29,5,1,05:11,04:17,00:54
2025-11-02,Team A,Team D,Team A,48,7,1,05:11,04:17,00:54
2025-11-02,Team A,Team D,Team A,53,7,1,05:11,04:17,00:54
2025-11-02,Team A,Team D,Team A,39,5,1,05:11,04:17,00:54
2025-11-02,Team A,Team D,Team A,46,5,1,05:03,04:17,00:46
2025-11-02,Team A,Team D,Team D,36,5,1,05:02,04:17,00:45
2025-11-02,Team A,Team D,Team D,42,5,1,04:57,04:17,00:40
2025-11-02,Team A,Team D,Team D,78,5,1,04:30,03:31,00:59
2025-11-02,Team A,Team D,Team D,74,5,1,04:30,03:31,00:59
2025-11-02,Team A,Team D,Team A,73,5,1,04:17,03:31,00:46
2025-11-02,Team A,Team D,Team A,56,7,1,04:17,03:31,00:46
2025-11-02,Team A,Team D,Team A,89,5,1,04:17,03:31,00:46
2025-11-02,Team A,Team D,Team A,14,5,1,04:17,03:31,00:46
2025-11-02,Team A,Team D,Team A,45,8,1,04:17,03:31,00:46
2025-11-02,Team A,Team D,Team D,59,5,1,04:17,03:31,00:46
2025-11-02,Team A,Team D,Team D,25,5,1,04:17,03:31,00:46
2025-11-02,Team A,Team D,Team D,37,5,1,04:17,03:31,00:46
2025-11-02,Team A,Team D,Team A,9,6,1,03:31,03:04,00:27
2025-11-02,Team A,Team D,Team A,3,6,1,03:31,03:04,00:27
2025-11-02,Team A,Team D,Team A,72,7,1,03:31,03:04,00:27
2025-11-02,Team A,Team D,Team A,88,6,1,03:31,03:04,00:27
2025-11-02,Team A,Team D,Team A,92,6,1,03:31,03:04,00:27
2025-11-02,Team A,Team D,Team D,63,6,1,03:31,03:04,00:27
2025-11-02,Team A,Team D,Team D,84,6,1,03:31,03:04,00:27
2025-11-02,Team A,Team D,Team D,46,6,1,03:31,03:04,00:27
2025-11-02,Team A,Team D,Team D,51,6,1,03:31,03:04,00:27
2025-11-02,Team A,Team D,Team D,28,6,1,03:31,03:04,00:27
2025-11-02,Team A,Team D,Team A,21,6,1,03:04,01:59,01:05
2025-11-02,Team A,Team D,Team A,88,7,1,03:04,01:59,01:05
2025-11-02,Team A,Team D,Team A,45,9,1,03:04,01:59,01:05
2025-11-02,Team A,Team D,Team A,39,6,1,03:04,01:59,01:05
2025-11-02,Team A,Team D,Team A,92,7,1,03:04,01:59,01:05
2025-11-02,Team A,Team D,Team D,52,8,1,03:04,01:59,01:05
2025-11-02,Team A,Team D,Team D,88,8,1,03:04,01:59,01:05
2025-11-02,Team A,Team D,Team D,46,7,1,03:04,02:28,00:36
2025-11-02,Team A,Team D,Team D,25,6,1,03:04,02:28,00:36
2025-11-02,Team A,Team D,Team D,42,6,1,02:28,01:59,00:29
2025-11-02,Team A,Team D,Team D,12,6,1,02:28,01:59,00:29
2025-11-02,Team A,Team D,Team A,29,6,1,01:59,01:07,00:52
2025-11-02,Team A,Team D,Team A,9,7,1,01:59,01:07,00:52
2025-11-02,Team A,Team D,Team A,48,8,1,01:59,01:07,00:52
2025-11-02,Team A,Team D,Team A,14,6,1,01:59,01:07,00:52
2025-11-02,Team A,Team D,Team A,46,6,1,01:59,01:07,00:52
2025-11-02,Team A,Team D,Team D,77,6,1,01:59,01:41,00:18
2025-11-02,Team A,Team D,Team D,78,6,1,01:59,01:07,00:52
2025-11-02,Team A,Team D,Team D,8,6,1,01:59,01:41,00:18
2025-11-02,Team A,Team D,Team D,74,6,1,01:59,01:07,00:52
2025-11-02,Team A,Team D,Team D,46,8,1,01:41,01:07,00:34
2025-11-02,Team A,Team D,Team D,25,7,1,01:41,01:07,00:34
2025-11-02,Team A,Team D,Team A,73,6,1,01:07,00:00,01:07
2025-11-02,Team A,Team D,Team A,72,8,1,01:07,00:00,01:07
2025-11-02,Team A,Team D,Team A,88,8,1,01:07,00:00,01:07
2025-11-02,Team A,Team D,Team A,45,10,1,01:07,00:00,01:07
2025-11-02,Team A,Team D,Team A,92,8,1,01:07,00:30,00:37
2025-11-02,Team A,Team D,Team D,84,7,1,01:07,00:30,00:37
2025-11-02,Team A,Team D,Team D,51,7,1,01:07,00:00,01:07
2025-11-02,Team A,Team D,Team D,36,6,1,01:07,00:00,01:07
2025-11-02,Team A,Team D,Team D,28,7,1,01:07,00:00,01:07
2025-11-02,Team A,Team D,Team D,37,6,1,01:07,00:00,01:07
2025-11-02,Team A,Team D,Team A,71,5,1,00:30,00:00,00:30
2025-11-02,Team A,Team D,Team D,52,9,1,00:30,00:00,00:30
2025-11-02,Team A,Team D,Team A,9,8,2,20:00,19:16,00:44
2025-11-02,Team A,Team D,Team A,72,9,2,20:00,18:59,01:01
2025-11-02,Team A,Team D,Team A,88,9,2,20:00,19:16,00:44
2025-11-02,Team A,Team D,Team A,45,11,2,20:00,18:59,01:01
2025-11-02,Team A,Team D,Team A,Go,2,2,20:00,00:00,20:00
2025-11-02,Team A,Team D,Team A,92,9,2,20:00,19:10,00:50
2025-11-02,Team A,Team D,Team D,52,10,2,20:00,19:10,00:50
2025-11-02,Team A,Team D,Team D,88,9,2,20:00,19:10,00:50
2025-11-02,Team A,Team D,Team D,Go,2,2,20:00,00:00,20:00
2025-11-02,Team A,Team D,Team D,77,7,2,20:00,19:16,00:44
2025-11-02,Team A,Team D,Team D,8,7,2,20:00,19:16,00:44
2025-11-02,Team A,Team D,Team D,75,6,2,20:00,19:10,00:50
2025-11-02,Team A,Team D,Team A,29,7,2,19:16,18:32,00:44
2025-11-02,Team A,Team D,Team A,39,7,2,19:16,18:32,00:44
2025-11-02,Team A,Team D,Team D,77,8,2,19:16,19:10,00:06
2025-11-02,Team A,Team D,Team D,8,8,2,19:16,19:10,00:06
2025-11-02,Team A,Team D,Team A,46,7,2,19:10,18:18,00:52
2025-11-02,Team A,Team D,Team D,42,7,2,19:10,18:18,00:52
2025-11-02,Team A,Team D,Team D,12,7,2,19:10,18:18,00:52
2025-11-02,Team A,Team D,Team D,84,8,2,19:10,18:18,00:52
2025-11-02,Team A,Team D,Team D,51,8,2,19:10,18:18,00:52
2025-11-02,Team A,Team D,Team D,36,7,2,19:10,18:18,00:52
2025-11-02,Team A,Team D,Team A,48,9,2,18:59,18:18,00:41
2025-11-02,Team A,Team D,Team A,53,8,2,18:59,18:18,00:41
2025-11-02,Team A,Team D,Team A,73,7,2,18:32,17:31,01:01
2025-11-02,Team A,Team D,Team A,14,7,2,18:32,17:37,00:55
2025-11-02,Team A,Team D,Team A,89,6,2,18:18,17:31,00:47
2025-11-02,Team A,Team D,Team A,3,7,2,18:18,17:38,00:40
2025-11-02,Team A,Team D,Team A,72,10,2,18:18,17:27,00:51
2025-11-02,Team A,Team D,Team D,63,7,2,18:18,16:54,01:24
2025-11-02,Team A,Team D,Team D,46,9,2,18:18,16:54,01:24
2025-11-02,Team A,Team D,Team D,78,7,2,18:18,17:03,01:15
2025-11-02,Team A,Team D,Team D,28,8,2,18:18,17:03,01:15
2025-11-02,Team A,Team D,Team D,74,7,2,18:18,17:03,01:15
2025-11-02,Team A,Team D,Team A,45,12,2,17:38,16:54,00:44
2025-11-02,Team A,Team D,Team A,21,7,2,17:37,16:54,00:43
2025-11-02,Team A,Team D,Team A,17,5,2,17:31,16:54,00:37
2025-11-02,Team A,Team D,Team A,71,6,2,17:31,16:54,00:37
2025-11-02,Team A,Team D,Team A,48,10,2,17:27,15:52,01:35
2025-11-02,Team A,Team D,Team D,52,11,2,17:03,15:40,01:23
2025-11-02,Team A,Team D,Team D,88,10,2,17:03,15:40,01:23
2025-11-02,Team A,Team D,Team D,25,8,2,17:03,15:40,01:23
2025-11-02,Team A,Team D,Team A,9,9,2,16:54,16:03,00:51
2025-11-02,Team A,Team D,Team A,88,10,2,16:54,15:40,01:14
2025-11-02,Team A,Team D,Team A,53,9,2,16:54,15:52,01:02
2025-11-02,Team A,Team D,Team A,92,10,2,16:54,15:40,01:14
2025-11-02,Team A,Team D,Team D,59,6,2,16:54,15:40,01:14
2025-11-02,Team A,Team D,Team D,37,7,2,16:54,15:52,01:02
2025-11-02,Team A,Team D,Team A,29,8,2,16:03,14:32,01:31
2025-11-02,Team A,Team D,Team A,72,11,2,15:52,14:32,01:20
2025-11-02,Team A,Team D,Team A,45,13,2,15:52,15:40,00:12
2025-11-02,Team A,Team D,Team D,8,9,2,15:52,15:07,00:45
2025-11-02,Team A,Team D,Team A,3,8,2,15:40,14:32,01:08
2025-11-02,Team A,Team D,Team A,39,8,2,15:40,14:26,01:14
2025-11-02,Team A,Team D,Team A,46,8,2,15:40,14:47,00:53
2025-11-02,Team A,Team D,Team D,84,9,2,15:40,14:21,01:19
2025-11-02,Team A,Team D,Team D,77,9,2,15:40,15:07,00:33
2025-11-02,Team A,Team D,Team D,51,9,2,15:40,14:21,01:19
2025-11-02,Team A,Team D,Team D,75,7,2,15:40,15:07,00:33
2025-11-02,Team A,Team D,Team D,42,8,2,15:07,14:21,00:46
2025-11-02,Team A,Team D,Team D,12,8,2,15:07,14:21,00:46
2025-11-02,Team A,Team D,Team D,36,8,2,15:07,14:21,00:46
2025-11-02,Team A,Team D,Team A,89,7,2,14:47,14:21,00:26
2025-11-02,Team A,Team D,Team A,73,8,2,14:32,14:21,00:11
2025-11-02,Team A,Team D,Team A,48,11,2,14:32,14:21,00:11
2025-11-02,Team A,Team D,Team A,53,10,2,14:32,14:21,00:11
2025-11-02,Team A,Team D,Team A,14,8,2,14:26,14:21,00:05
2025-11-02,Team A,Team D,Team A,21,8,2,14:21,13:32,00:49
2025-11-02,Team A,Team D,Team A,88,11,2,14:21,13:32,00:49
2025-11-02,Team A,Team D,Team A,45,14,2,14:21,12:58,01:23
2025-11-02,Team A,Team D,Team A,39,9,2,14:21,13:32,00:49
2025-11-02,Team A,Team D,Team A,92,11,2,14:21,13:32,00:49
2025-11-02,Team A,Team D,Team D,52,12,2,14:21,13:15,01:06
2025-11-02,Team A,Team D,Team D,88,11,2,14:21,13:15,01:06
2025-11-02,Team A,Team D,Team D,46,10,2,14:21,13:32,00:49
2025-11-02,Team A,Team D,Team D,25,9,2,14:21,13:32,00:49
2025-11-02,Team A,Team D,Team A,29,9,2,13:32,12:46,00:46
2025-11-02,Team A,Team D,Team A,9,10,2,13:32,12:46,00:46
2025-11-02,Team A,Team D,Team A,14,9,2,13:32,12:46,00:46
2025-11-02,Team A,Team D,Team A,46,9,2,13:32,12:46,00:46
2025-11-02,Team A,Team D,Team D,12,9,2,13:32,12:46,00:46
2025-11-02,Team A,Team D,Team D,8,10,2,13:32,13:08,00:24
2025-11-02,Team A,Team D,Team D,84,10,2,13:15,12:46,00:29
2025-11-02,Team A,Team D,Team D,78,8,2,13:15,12:46,00:29
2025-11-02,Team A,Team D,Team D,77,10,2,13:08,12:46,00:22
2025-11-02,Team A,Team D,Team A,48,12,2,12:58,12:46,00:12
2025-11-02,Team A,Team D,Team A,73,9,2,12:46,11:55,00:51
2025-11-02,Team A,Team D,Team A,48,13,2,12:46,11:48,00:58
2025-11-02,Team A,Team D,Team A,88,12,2,12:46,11:55,00:51
2025-11-02,Team A,Team D,Team A,53,11,2,12:46,12:02,00:44
2025-11-02,Team A,Team D,Team A,92,12,2,12:46,11:55,00:51
2025-11-02,Team A,Team D,Team D,59,7,2,12:46,11:32,01:14
2025-11-02,Team A,Team D,Team D,51,10,2,12:46,10:30,02:16
2025-11-02,Team A,Team D,Team D,25,10,2,12:46,11:55,00:51
2025-11-02,Team A,Team D,Team D,37,8,2,12:46,11:55,00:51
2025-11-02,Team A,Team D,Team D,74,8,2,12:46,11:35,01:11
2025-11-02,Team A,Team D,Team A,45,15,2,12:02,11:15,00:47
2025-11-02,Team A,Team D,Team A,29,10,2,11:55,11:15,00:40
2025-11-02,Team A,Team D,Team A,39,10,2,11:55,11:15,00:40
2025-11-02,Team A,Team D,Team A,46,10,2,11:55,11:15,00:40
2025-11-02,Team A,Team D,Team D,8,11,2,11:55,10:29,01:26
2025-11-02,Team A,Team D,Team D,28,9,2,11:55,10:40,01:15
2025-11-02,Team A,Team D,Team A,56,8,2,11:48,11:15,00:33
2025-11-02,Team A,Team D,Team D,88,12,2,11:35,10:21,01:14
2025-11-02,Team A,Team D,Team D,75,8,2,11:32,10:29,01:03
2025-11-02,Team A,Team D,Team A,21,9,2,11:15,11:02,00:13
2025-11-02,Team A,Team D,Team A,17,6,2,11:15,11:02,00:13
2025-11-02,Team A,Team D,Team A,3,9,2,11:15,10:29,00:46
2025-11-02,Team A,Team D,Team A,71,7,2,11:15,11:02,00:13
2025-11-02,Team A,Team D,Team A,72,12,2,11:15,10:29,00:46
2025-11-02,Team A,Team D,Team A,73,10,2,11:02,10:29,00:33
2025-11-02,Team A,Team D,Team A,89,8,2,11:02,10:29,00:33
2025-11-02,Team A,Team D,Team A,14,10,2,11:02,10:29,00:33
2025-11-02,Team A,Team D,Team D,12,10,2,10:40,10:21,00:19
2025-11-02,Team A,Team D,Team D,52,13,2,10:30,10:21,00:09
2025-11-02,Team A,Team D,Team A,9,11,2,10:29,10:21,00:08
2025-11-02,Team A,Team D,Team A,48,14,2,10:29,10:21,00:08
2025-11-02,Team A,Team D,Team A,88,13,2,10:29,10:21,00:08
2025-11-02,Team A,Team D,Team A,53,12,2,10:29,10:21,00:08
2025-11-02,Team A,Team D,Team A,92,13,2,10:29,10:21,00:08
2025-11-02,Team A,Team D,Team D,42,9,2,10:29,10:21,00:08
2025-11-02,Team A,Team D,Team D,36,9,2,10:29,10:21,00:08
2025-11-02,Team A,Team D,Team A,21,10,2,10:21,09:49,00:32
2025-11-02,Team A,Team D,Team A,48,15,2,10:21,09:19,01:02
2025-11-02,Team A,Team D,Team A,45,16,2,10:21,09:19,01:02
2025-11-02,Team A,Team D,Team A,39,11,2,10:21,09:49,00:32
2025-11-02,Team A,Team D,Team D,42,10,2,10:21,09:19,01:02
2025-11-02,Team A,Team D,Team D,77,11,2,10:21,09:19,01:02
2025-11-02,Team A,Team D,Team D,51,11,2,10:21,09:19,01:02
2025-11-02,Team A,Team D,Team D,75,9,2,10:21,09:19,01:02
2025-11-02,Team A,Team D,Team D,36,10,2,10:21,09:19,01:02
2025-11-02,Team A,Team D,Team A,17,7,2,09:49,09:19,00:30
2025-11-02,Team A,Team D,Team A,88,14,2,09:49,09:19,00:30
2025-11-02,Team A,Team D,Team A,73,11,2,09:19,08:31,00:48
2025-11-02,Team A,Team D,Team A,89,9,2,09:19,08:31,00:48
2025-11-02,Team A,Team D,Team A,3,10,2,09:19,08:02,01:17
2025-11-02,Team A,Team D,Team A,14,11,2,09:19,08:25,00:54
