Date,Home_Team,Away_Team,Period,Clock,Home_Team_Skaters,Away_Team_Skaters,Home_Team_Goals,Away_Team_Goals,Team,Player_Id,Event,X_Coordinate,Y_Coordinate,Detail_1,Detail_2,Detail_3,Detail_4,Player_Id_2,X_Coordinate_2,Y_Coordinate_2
2025-10-28,Team A,Team C,1,19:36,5,5,0,0,Team A,52,Puck Recovery,-95.0,-17.5,,,0,0,,,
2025-10-28,Team A,Team C,1,19:35,5,5,0,0,Team A,3,Shot,-47.0,-37.5,Snapshot,Blocked,1,0,,,
2025-10-28,Team A,Team C,1,19:32,5,5,0,0,Team C,26,Puck Recovery,-91.0,-15.5,,,0,0,,,
2025-10-28,Team A,Team C,1,19:30,5,5,0,0,Team C,26,Play,-64.0,-37.5,Direct,,0,0,45,-45.0,-20.5
2025-10-28,Team A,Team C,1,19:29,5,5,0,0,Team C,45,Incomplete Play,-45.0,-20.5,Direct,,0,0,18,-23.0,-24.5
2025-10-28,Team A,Team C,1,19:28,5,5,0,0,Team A,3,Puck Recovery,3.0,-24.5,,,0,0,,,
2025-10-28,Team A,Team C,1,19:27,5,5,0,0,Team A,3,Play,20.0,-31.5,Indirect,,0,0,29,-1.0,-36.5
2025-10-28,Team A,Team C,1,19:26,5,5,0,0,Team A,29,Play,-1.0,-36.5,Indirect,,0,0,52,-25.0,-36.5
2025-10-28,Team A,Team C,1,19:25,5,5,0,0,Team A,52,Zone Entry,-25.0,-36.5,Dumped,,0,0,37,,
2025-10-28,Team A,Team C,1,19:25,5,5,0,0,Team A,52,Dump In/Out,-24.0,-36.5,Lost,,0,0,,,
2025-10-28,Team A,Team C,1,19:22,5,5,0,0,Team C,Go,Puck Recovery,-97.0,0.5,,,0,0,,,
2025-10-28,Team A,Team C,1,19:21,5,5,0,0,Team C,Go,Play,-97.0,0.5,Indirect,,0,0,26,-89.0,-32.5
2025-10-28,Team A,Team C,1,19:07,5,5,0,0,Team C,26,Play,-92.0,9.5,Direct,,0,0,29,-11.0,12.5
2025-10-28,Team A,Team C,1,19:06,5,5,0,0,Team C,29,Play,-11.0,12.5,Direct,,0,0,15,2.0,34.5
2025-10-28,Team A,Team C,1,19:04,5,5,0,0,Team A,45,Incomplete Play,20.0,37.5,Direct,,0,0,92,13.0,30.5
2025-10-28,Team A,Team C,1,19:04,5,5,0,0,Team A,45,Puck Recovery,20.0,37.5,,,0,0,,,
2025-10-28,Team A,Team C,1,19:03,5,5,0,0,Team C,29,Puck Recovery,0.0,27.5,,,0,0,,,
2025-10-28,Team A,Team C,1,19:02,5,5,0,0,Team A,20,Puck Recovery,-6.0,7.5,,,0,0,,,
2025-10-28,Team A,Team C,1,18:59,5,5,0,0,Team C,6,Puck Recovery,-7.0,18.5,,,0,0,,,
2025-10-28,Team A,Team C,1,18:59,5,5,0,0,Team C,6,Play,-7.0,18.5,Direct,,0,0,15,5.0,35.5
2025-10-28,Team A,Team C,1,18:57,5,5,0,0,Team C,29,Zone Entry,24.0,17.5,Carried,,0,0,45,,
2025-10-28,Team A,Team C,1,18:57,5,5,0,0,Team C,15,Play,11.0,36.5,Direct,,0,0,29,24.0,17.5
2025-10-28,Team A,Team C,1,18:54,5,5,0,0,Team A,45,Puck Recovery,67.0,11.5,,,0,0,,,
2025-10-28,Team A,Team C,1,18:52,5,5,0,0,Team A,45,Play,77.0,29.5,Indirect,,0,0,39,39.0,40.5
2025-10-28,Team A,Team C,1,18:51,5,5,0,0,Team A,39,Dump In/Out,39.0,40.5,Lost,,0,0,,,
2025-10-28,Team A,Team C,1,18:49,5,5,0,0,Team C,48,Puck Recovery,-28.0,34.5,,,0,0,,,
2025-10-28,Team A,Team C,1,18:48,5,5,0,0,Team C,48,Play,-60.0,13.5,Direct,,0,0,6,-50.0,3.5
2025-10-28,Team A,Team C,1,18:44,5,5,0,0,Team C,6,Play,-96.0,2.5,Direct,,0,0,2,-74.0,33.5
2025-10-28,Team A,Team C,1,18:42,5,5,0,0,Team C,2,Incomplete Play,-64.0,37.5,Direct,,0,0,29,-50.0,2.5
2025-10-28,Team A,Team C,1,18:40,5,5,0,0,Team A,48,Puck Recovery,3.0,-20.5,,,0,0,,,
2025-10-28,Team A,Team C,1,18:39,5,5,0,0,Team A,48,Dump In/Out,-1.0,-22.5,Lost,,0,0,,,
2025-10-28,Team A,Team C,1,18:38,5,5,0,0,Team A,48,Zone Entry,-26.0,-35.5,Dumped,,0,0,48,,
2025-10-28,Team A,Team C,1,18:37,5,5,0,0,Team C,Go,Puck Recovery,-98.0,-3.5,,,0,0,,,
2025-10-28,Team A,Team C,1,18:36,5,5,0,0,Team C,Go,Play,-98.0,-3.5,Direct,,0,0,48,-88.0,-31.5
2025-10-28,Team A,Team C,1,18:35,5,5,0,0,Team C,48,Incomplete Play,-88.0,-31.5,Indirect,,0,0,15,-57.0,-37.5
2025-10-28,Team A,Team C,1,18:34,5,5,0,0,Team A,61,Takeaway,-75.0,-38.5,,,0,0,,,
2025-10-28,Team A,Team C,1,18:32,5,5,0,0,Team A,61,Play,-85.0,-31.5,Direct,,0,0,15,-72.0,-21.5
2025-10-28,Team A,Team C,1,18:31,5,5,0,0,Team A,15,Shot,-77.0,-16.5,Wristshot,Blocked,0,0,,,
2025-10-28,Team A,Team C,1,18:28,5,5,0,0,Team A,48,Puck Recovery,-33.0,36.5,,,0,0,,,
2025-10-28,Team A,Team C,1,18:28,5,5,0,0,Team A,48,Play,-33.0,36.5,Indirect,,0,0,61,-97.0,6.5
2025-10-28,Team A,Team C,1,18:26,5,5,0,0,Team A,61,Play,-97.0,-8.5,Indirect,,0,0,15,-96.0,-3.5
2025-10-28,Team A,Team C,1,18:23,5,5,0,0,Team A,15,Play,-96.0,18.5,Indirect,,0,0,48,-33.0,39.5
2025-10-28,Team A,Team C,1,18:21,5,5,0,0,Team A,48,Play,-32.0,38.5,Direct,,0,0,15,-81.0,35.5
2025-10-28,Team A,Team C,1,18:18,5,5,0,0,Team A,15,Play,-90.0,30.5,Direct,,0,0,73,-90.0,13.5
2025-10-28,Team A,Team C,1,18:17,5,5,0,0,Team C,48,Puck Recovery,-92.0,12.5,,,0,0,,,
2025-10-28,Team A,Team C,1,18:14,5,5,0,0,Team C,48,Play,-59.0,39.5,Direct,,0,0,29,-42.0,37.5
2025-10-28,Team A,Team C,1,18:13,5,5,0,0,Team C,29,Play,-37.0,39.5,Direct,,0,0,6,-37.0,11.5
2025-10-28,Team A,Team C,1,18:12,5,5,0,0,Team C,6,Play,-23.0,15.5,Direct,,0,0,15,8.0,-22.5
2025-10-28,Team A,Team C,1,18:10,5,5,0,0,Team C,15,Zone Entry,24.0,-36.5,Carried,,0,0,72,,
2025-10-28,Team A,Team C,1,18:06,5,5,0,0,Team C,15,Play,56.0,-36.5,Direct,,0,0,41,51.0,-5.5
2025-10-28,Team A,Team C,1,18:04,5,5,0,0,Team A,73,Puck Recovery,57.0,-12.5,,,0,0,,,
2025-10-28,Team A,Team C,1,18:04,5,5,0,0,Team A,73,Play,57.0,-12.5,Direct,,0,0,72,60.0,-3.5
2025-10-28,Team A,Team C,1,18:03,5,5,0,0,Team A,72,Play,65.0,-0.5,Direct,,0,0,61,67.0,10.5
2025-10-28,Team A,Team C,1,17:59,5,5,0,0,Team A,61,Zone Entry,-25.0,34.5,Dumped,,0,0,21,,
2025-10-28,Team A,Team C,1,17:59,5,5,0,0,Team A,61,Dump In/Out,-3.0,36.5,Lost,,0,0,,,
2025-10-28,Team A,Team C,1,17:56,5,5,0,0,Team C,41,Puck Recovery,-91.0,12.5,,,0,0,,,
2025-10-28,Team A,Team C,1,17:56,5,5,0,0,Team C,41,Incomplete Play,-91.0,12.5,Indirect,,0,0,21,-87.0,27.5
2025-10-28,Team A,Team C,1,17:54,5,5,0,0,Team A,21,Puck Recovery,-65.0,40.5,,,0,0,,,
2025-10-28,Team A,Team C,1,17:54,5,5,0,0,Team A,21,Shot,-65.0,40.5,Snapshot,Missed,0,0,,,
2025-10-28,Team A,Team C,1,17:54,5,5,0,0,Team A,73,Shot,-80.0,5.5,Deflection,Missed,0,0,,,
2025-10-28,Team A,Team C,1,17:52,5,5,0,0,Team A,73,Puck Recovery,-96.0,8.5,,,0,0,,,
2025-10-28,Team A,Team C,1,17:47,5,5,0,0,Team C,19,Puck Recovery,-97.0,1.5,,,0,0,,,
2025-10-28,Team A,Team C,1,17:47,5,5,0,0,Team C,19,Play,-97.0,1.5,Direct,,0,0,21,-86.0,10.5
2025-10-28,Team A,Team C,1,17:46,5,5,0,0,Team C,21,Play,-84.0,10.5,Direct,,0,0,17,-69.0,29.5
2025-10-28,Team A,Team C,1,17:45,5,5,0,0,Team C,17,Play,-56.0,33.5,Direct,,0,0,36,-36.0,-16.5
2025-10-28,Team A,Team C,1,17:41,5,5,0,0,Team C,36,Zone Entry,24.0,-34.5,Dumped,,0,0,72,,
2025-10-28,Team A,Team C,1,17:41,5,5,0,0,Team C,36,Dump In/Out,24.0,-34.5,Lost,,0,0,,,
2025-10-28,Team A,Team C,1,17:39,5,5,0,0,Team A,6,Puck Recovery,95.0,3.5,,,0,0,,,
2025-10-28,Team A,Team C,1,17:39,5,5,0,0,Team A,6,Incomplete Play,95.0,3.5,Indirect,,0,0,72,92.0,-19.5
2025-10-28,Team A,Team C,1,17:38,5,5,0,0,Team C,36,Takeaway,93.0,-10.5,,,0,0,,,
2025-10-28,Team A,Team C,1,17:35,5,5,0,0,Team A,72,Play,81.0,-8.5,Direct,,0,0,46,69.0,-26.5
2025-10-28,Team A,Team C,1,17:35,5,5,0,0,Team A,72,Puck Recovery,81.0,-8.5,,,0,0,,,
2025-10-28,Team A,Team C,1,17:31,5,5,0,0,Team A,46,Play,-9.0,-35.5,Indirect,,0,0,17,-66.0,-37.5
2025-10-28,Team A,Team C,1,17:30,5,5,0,0,Team A,46,Zone Entry,-25.0,-37.5,Played,,0,0,41,,
2025-10-28,Team A,Team C,1,17:28,5,5,0,0,Team A,17,Play,-89.0,-27.5,Direct,,0,0,46,-75.0,-25.5
2025-10-28,Team A,Team C,1,17:27,5,5,0,0,Team A,46,Shot,-75.0,-25.5,Snapshot,On Net,0,1,,,
2025-10-28,Team A,Team C,1,17:26,5,5,0,0,Team A,14,Faceoff Win,-20.0,-21.5,Backhand,,0,0,44,,
2025-10-28,Team A,Team C,1,17:24,5,5,0,0,Team A,45,Puck Recovery,5.0,-5.5,,,0,0,,,
2025-10-28,Team A,Team C,1,17:23,5,5,0,0,Team A,45,Zone Entry,-26.0,22.5,Dumped,,0,0,37,,
2025-10-28,Team A,Team C,1,17:23,5,5,0,0,Team A,45,Dump In/Out,-5.0,4.5,Lost,,0,0,,,
2025-10-28,Team A,Team C,1,17:21,5,5,0,0,Team C,26,Puck Recovery,-81.0,-36.5,,,0,0,,,
2025-10-28,Team A,Team C,1,17:21,5,5,0,0,Team C,26,Play,-81.0,-36.5,Indirect,,0,0,37,-94.0,11.5
2025-10-28,Team A,Team C,1,17:19,5,5,0,0,Team C,37,Play,-94.0,11.5,Indirect,,0,0,20,-63.0,40.5
2025-10-28,Team A,Team C,1,17:18,5,5,0,0,Team C,20,Play,-63.0,40.5,Direct,,0,0,44,-61.0,40.5
2025-10-28,Team A,Team C,1,17:15,5,5,0,0,Team C,26,Puck Recovery,-64.0,9.5,,,0,0,,,
2025-10-28,Team A,Team C,1,17:13,5,5,0,0,Team C,26,Play,-61.0,3.5,Direct,,0,0,22,52.0,21.5
2025-10-28,Team A,Team C,1,17:08,5,5,0,0,Team A,56,Puck Recovery,92.0,25.5,,,0,0,,,
2025-10-28,Team A,Team C,1,17:08,5,5,0,0,Team A,56,Play,92.0,25.5,Indirect,,0,0,14,74.0,40.5
2025-10-28,Team A,Team C,1,17:06,5,5,0,0,Team A,14,Play,53.0,39.5,Direct,,0,0,52,40.0,30.5
2025-10-28,Team A,Team C,1,17:02,5,5,0,0,Team C,20,Puck Recovery,11.0,2.5,,,0,0,,,
2025-10-28,Team A,Team C,1,17:02,5,5,0,0,Team C,20,Dump In/Out,11.0,2.5,Retained,,0,0,,,
2025-10-28,Team A,Team C,1,17:01,5,5,0,0,Team C,20,Zone Entry,25.0,-5.5,Dumped,,0,0,56,,
2025-10-28,Team A,Team C,1,16:58,5,5,0,0,Team C,20,Puck Recovery,94.0,-18.5,,,0,0,,,
2025-10-28,Team A,Team C,1,16:58,5,5,0,0,Team C,20,Incomplete Play,94.0,-18.5,Indirect,,0,0,22,93.0,14.5
2025-10-28,Team A,Team C,1,16:57,5,5,0,0,Team A,56,Takeaway,95.0,1.5,,,0,0,,,
2025-10-28,Team A,Team C,1,16:57,5,5,0,0,Team A,56,Play,95.0,1.5,Indirect,,0,0,14,80.0,36.5
2025-10-28,Team A,Team C,1,16:55,5,5,0,0,Team A,56,Puck Recovery,83.0,33.5,,,0,0,,,
2025-10-28,Team A,Team C,1,16:52,5,5,0,0,Team A,56,Play,50.0,36.5,Indirect,,0,0,29,9.0,38.5
2025-10-28,Team A,Team C,1,16:49,5,5,0,0,Team A,14,Puck Recovery,19.0,38.5,,,0,0,,,
2025-10-28,Team A,Team C,1,16:45,5,5,0,0,Team A,14,Zone Entry,-25.0,-26.5,Carried,,0,0,48,,
2025-10-28,Team A,Team C,1,16:45,5,5,0,0,Team A,14,Play,-28.0,-31.5,Indirect,,0,0,52,-84.0,-33.5
2025-10-28,Team A,Team C,1,16:42,5,5,0,0,Team A,52,Incomplete Play,-83.0,-34.5,Direct,,0,0,92,-58.0,3.5
2025-10-28,Team A,Team C,1,16:42,5,5,0,0,Team A,52,Puck Recovery,-83.0,-34.5,,,0,0,,,
2025-10-28,Team A,Team C,1,16:41,5,5,0,0,Team C,2,Puck Recovery,-84.0,-8.5,,,0,0,,,
2025-10-28,Team A,Team C,1,16:39,5,5,0,0,Team C,2,Play,-99.0,3.5,Indirect,,0,0,11,-50.0,39.5
2025-10-28,Team A,Team C,1,16:35,5,5,0,0,Team A,6,Takeaway,-40.0,37.5,,,0,0,,,
2025-10-28,Team A,Team C,1,16:33,5,5,0,0,Team C,2,Takeaway,-89.0,33.5,,,0,0,,,
2025-10-28,Team A,Team C,1,16:33,5,5,0,0,Team A,6,Incomplete Play,-82.0,39.5,Indirect,,0,0,52,-84.0,26.5
2025-10-28,Team A,Team C,1,16:22,5,5,0,0,Team C,44,Puck Recovery,-84.0,36.5,,,0,0,,,
2025-10-28,Team A,Team C,1,16:19,5,5,0,0,Team C,44,Play,-91.0,31.5,Indirect,,0,0,2,-91.0,31.5
2025-10-28,Team A,Team C,1,16:19,5,5,0,0,Team C,2,Play,-91.0,31.5,Indirect,,0,0,48,-98.0,0.5
2025-10-28,Team A,Team C,1,16:16,5,5,0,0,Team C,48,Play,-88.0,-13.5,Direct,,0,0,18,-53.0,-37.5
2025-10-28,Team A,Team C,1,16:15,5,5,0,0,Team C,18,Play,-57.0,-36.5,Direct,,0,0,48,-77.0,-37.5
2025-10-28,Team A,Team C,1,16:11,5,5,0,0,Team C,48,Play,-76.0,-36.5,Indirect,,0,0,18,-76.0,-36.5
2025-10-28,Team A,Team C,1,16:08,5,5,0,0,Team C,18,Puck Recovery,-83.0,-34.5,,,0,0,,,
2025-10-28,Team A,Team C,1,16:08,5,5,0,0,Team C,18,Play,-83.0,-34.5,Indirect,,0,0,2,-94.0,23.5
2025-10-28,Team A,Team C,1,16:05,5,5,0,0,Team C,2,Play,-94.0,23.5,Direct,,0,0,11,-45.0,38.5
2025-10-28,Team A,Team C,1,16:04,5,5,0,0,Team C,11,Dump In/Out,-44.0,38.5,Lost,,0,0,,,
2025-10-28,Team A,Team C,1,16:00,5,5,0,0,Team A,72,Puck Recovery,81.0,32.5,,,0,0,,,
2025-10-28,Team A,Team C,1,15:56,5,5,0,0,Team A,72,Incomplete Play,89.0,-25.5,Indirect,,0,0,39,43.0,-36.5
2025-10-28,Team A,Team C,1,15:55,5,5,0,0,Team A,92,Puck Recovery,58.0,-19.5,,,0,0,,,
2025-10-28,Team A,Team C,1,15:51,5,5,0,0,Team A,92,Zone Entry,-25.0,-38.5,Dumped,,0,0,21,,
2025-10-28,Team A,Team C,1,15:51,5,5,0,0,Team A,92,Dump In/Out,-10.0,-34.5,Retained,,0,0,,,
2025-10-28,Team A,Team C,1,15:51,5,5,0,0,Team A,92,Puck Recovery,-14.0,-38.5,,,0,0,,,
2025-10-28,Team A,Team C,1,15:47,5,5,0,0,Team A,39,Puck Recovery,-46.0,40.5,,,0,0,,,
2025-10-28,Team A,Team C,1,15:46,5,5,0,0,Team A,39,Play,-46.0,40.5,Direct,,0,0,48,-31.0,28.5
2025-10-28,Team A,Team C,1,15:44,5,5,0,0,Team A,48,Play,-38.0,0.5,Direct,,0,0,39,-62.0,22.5
2025-10-28,Team A,Team C,1,15:43,5,5,0,0,Team A,39,Shot,-69.0,17.5,Snapshot,On Net,0,0,,,
2025-10-28,Team A,Team C,1,15:40,5,5,0,0,Team A,3,Puck Recovery,-55.0,-36.5,,,0,0,,,
2025-10-28,Team A,Team C,1,15:39,5,5,0,0,Team A,3,Play,-56.0,-39.5,Indirect,,0,0,20,-97.0,2.5
2025-10-28,Team A,Team C,1,15:34,5,5,0,0,Team C,21,Puck Recovery,-55.0,39.5,,,0,0,,,
2025-10-28,Team A,Team C,1,15:34,5,5,0,0,Team C,21,Dump In/Out,-55.0,39.5,Lost,,0,0,,,
2025-10-28,Team A,Team C,1,15:33,5,5,0,0,Team A,48,Puck Recovery,4.0,38.5,,,0,0,,,
2025-10-28,Team A,Team C,1,15:31,5,5,0,0,Team A,48,Play,33.0,29.5,Direct,,0,0,3,24.0,-33.5
2025-10-28,Team A,Team C,1,15:28,5,5,0,0,Team A,3,Play,13.0,-38.5,Indirect,,0,0,15,-15.0,-36.5
2025-10-28,Team A,Team C,1,15:27,5,5,0,0,Team A,15,Dump In/Out,-15.0,-36.5,Lost,,0,0,,,
2025-10-28,Team A,Team C,1,15:27,5,5,0,0,Team A,15,Zone Entry,-25.0,-34.5,Dumped,,0,0,21,,
2025-10-28,Team A,Team C,1,15:26,5,5,0,0,Team C,Go,Puck Recovery,-96.0,-8.5,,,0,0,,,
2025-10-28,Team A,Team C,1,15:25,5,5,0,0,Team C,Go,Incomplete Play,-96.0,-8.5,Indirect,,0,0,15,-52.0,38.5
2025-10-28,Team A,Team C,1,15:21,5,5,0,0,Team C,45,Puck Recovery,-96.0,20.5,,,0,0,,,
2025-10-28,Team A,Team C,1,15:21,5,5,0,0,Team C,45,Incomplete Play,-96.0,20.5,Indirect,,0,0,21,-92.0,25.5
2025-10-28,Team A,Team C,1,15:21,5,5,0,0,Team A,61,Puck Recovery,-96.0,20.5,,,0,0,,,
2025-10-28,Team A,Team C,1,15:18,5,5,0,0,Team A,61,Play,-96.0,-0.5,Direct,,0,0,45,-49.0,-37.5
2025-10-28,Team A,Team C,1,15:15,5,5,0,0,Team A,45,Shot,-37.0,-14.5,Wristshot,Missed,1,0,,,
2025-10-28,Team A,Team C,1,15:12,5,5,0,0,Team C,21,Puck Recovery,-89.0,21.5,,,0,0,,,
2025-10-28,Team A,Team C,1,15:11,5,5,0,0,Team C,21,Play,-83.0,34.5,Direct,,0,0,45,-46.0,13.5
2025-10-28,Team A,Team C,1,15:07,5,5,0,0,Team C,45,Zone Entry,25.0,-10.5,Dumped,,0,0,48,,
2025-10-28,Team A,Team C,1,15:07,5,5,0,0,Team C,45,Dump In/Out,13.0,-5.5,Lost,,0,0,,,
2025-10-28,Team A,Team C,1,15:06,5,5,0,0,Team A,48,Play,37.0,-18.5,Direct,,0,0,46,3.0,-13.5
2025-10-28,Team A,Team C,1,15:06,5,5,0,0,Team A,48,Puck Recovery,37.0,-18.5,,,0,0,,,
2025-10-28,Team A,Team C,1,15:03,5,5,0,0,Team A,46,Zone Entry,-26.0,1.5,Carried,,0,0,37,,
2025-10-28,Team A,Team C,1,15:02,5,5,0,0,Team A,46,Play,-38.0,4.5,Direct,,0,0,61,-38.0,-10.5
2025-10-28,Team A,Team C,1,15:01,5,5,0,0,Team A,61,Shot,-46.0,6.5,Wristshot,Blocked,1,0,,,
2025-10-28,Team A,Team C,1,14:59,5,5,0,0,Team A,15,Incomplete Play,-92.0,-22.5,Indirect,,0,0,46,-96.0,2.5
2025-10-28,Team A,Team C,1,14:59,5,5,0,0,Team A,15,Puck Recovery,-92.0,-22.5,,,0,0,,,
2025-10-28,Team A,Team C,1,14:58,5,5,0,0,Team C,18,Takeaway,-96.0,-15.5,,,0,0,,,
2025-10-28,Team A,Team C,1,14:57,5,5,0,0,Team C,18,Play,-96.0,-13.5,Indirect,,0,0,37,-95.0,19.5
2025-10-28,Team A,Team C,1,14:54,5,5,0,0,Team C,37,Play,-69.0,35.5,Direct,,0,0,26,-73.0,11.5
2025-10-28,Team A,Team C,1,14:50,5,5,0,0,Team C,26,Play,-61.0,-8.5,Direct,,0,0,15,-45.0,18.5
2025-10-28,Team A,Team C,1,14:45,5,5,0,0,Team C,15,Play,-53.0,-10.5,Indirect,,0,0,6,-53.0,-10.5
2025-10-28,Team A,Team C,1,14:42,5,5,0,0,Team C,6,Zone Entry,25.0,-26.5,Dumped,,0,0,72,,
2025-10-28,Team A,Team C,1,14:42,5,5,0,0,Team C,6,Dump In/Out,1.0,-28.5,Lost,,0,0,,,
2025-10-28,Team A,Team C,1,14:39,5,5,0,0,Team A,21,Puck Recovery,76.0,38.5,,,0,0,,,
2025-10-28,Team A,Team C,1,14:39,5,5,0,0,Team A,21,Play,76.0,38.5,Indirect,,0,0,72,93.0,11.5
2025-10-28,Team A,Team C,1,14:37,5,5,0,0,Team A,72,Incomplete Play,93.0,11.5,Indirect,,0,0,17,68.0,40.5
2025-10-28,Team A,Team C,1,14:36,5,5,0,0,Team C,37,Puck Recovery,61.0,40.5,,,0,0,,,
2025-10-28,Team A,Team C,1,14:34,5,5,0,0,Team C,37,Play,61.0,40.5,Direct,,0,0,29,38.0,35.5
2025-10-28,Team A,Team C,1,14:32,5,5,0,0,Team C,29,Play,39.0,31.5,Direct,,0,0,26,41.0,-28.5
2025-10-28,Team A,Team C,1,14:30,5,5,0,0,Team C,26,Shot,58.0,-25.5,Wristshot,Blocked,1,0,,,
2025-10-28,Team A,Team C,1,14:29,5,5,0,0,Team C,26,Puck Recovery,60.0,-24.5,,,0,0,,,
2025-10-28,Team A,Team C,1,14:28,5,5,0,0,Team C,26,Shot,64.0,-20.5,Wristshot,On Net,0,0,,,
2025-10-28,Team A,Team C,1,14:25,5,5,0,0,Team C,6,Puck Recovery,94.0,13.5,,,0,0,,,
2025-10-28,Team A,Team C,1,14:24,5,5,0,0,Team C,6,Play,91.0,24.5,Indirect,,0,0,15,96.0,10.5
2025-10-28,Team A,Team C,1,14:17,5,5,0,0,Team C,15,Play,95.0,2.5,Direct,,0,0,29,46.0,-15.5
2025-10-28,Team A,Team C,1,14:15,5,5,0,0,Team C,29,Play,29.0,-18.5,Direct,,0,0,6,58.0,-29.5
2025-10-28,Team A,Team C,1,14:14,5,5,0,0,Team C,6,Play,58.0,-29.5,Direct,,0,0,26,41.0,2.5
2025-10-28,Team A,Team C,1,14:12,5,5,0,0,Team C,26,Play,38.0,2.5,Direct,,0,0,37,32.0,33.5
2025-10-28,Team A,Team C,1,14:10,5,5,0,0,Team C,37,Play,31.0,22.5,Direct,,0,0,26,34.0,-25.5
2025-10-28,Team A,Team C,1,14:08,5,5,0,0,Team C,26,Shot,54.0,-34.5,Wristshot,On Net,0,0,,,
2025-10-28,Team A,Team C,1,14:07,5,5,0,0,Team A,72,Puck Recovery,76.0,10.5,,,0,0,,,
2025-10-28,Team A,Team C,1,14:05,5,5,0,0,Team A,72,Play,56.0,5.5,Direct,,0,0,17,35.0,33.5
2025-10-28,Team A,Team C,1,14:02,5,5,0,0,Team A,17,Dump In/Out,4.0,38.5,Lost,,0,0,,,
2025-10-28,Team A,Team C,1,14:01,5,5,0,0,Team A,17,Zone Entry,-26.0,40.5,Dumped,,0,0,37,,
2025-10-28,Team A,Team C,1,13:58,5,5,0,0,Team C,26,Puck Recovery,-95.0,21.5,,,0,0,,,
2025-10-28,Team A,Team C,1,13:58,5,5,0,0,Team C,26,Play,-95.0,21.5,Indirect,,0,0,17,-84.0,34.5
2025-10-28,Team A,Team C,1,13:55,5,5,0,0,Team C,17,Play,-92.0,20.5,Indirect,,0,0,37,-91.0,30.5
2025-10-28,Team A,Team C,1,13:53,5,5,0,0,Team A,52,Takeaway,-90.0,33.5,,,0,0,,,
2025-10-28,Team A,Team C,1,13:50,5,5,0,0,Team A,14,Play,-99.0,-2.5,Indirect,,0,0,48,-56.0,-38.5
2025-10-28,Team A,Team C,1,13:50,5,5,0,0,Team A,14,Puck Recovery,-99.0,-2.5,,,0,0,,,
2025-10-28,Team A,Team C,1,13:48,5,5,0,0,Team A,48,Incomplete Play,-56.0,-38.5,Indirect,,0,0,14,-96.0,-13.5
2025-10-28,Team A,Team C,1,13:47,5,5,0,0,Team C,26,Takeaway,-93.0,-23.5,,,0,0,,,
2025-10-28,Team A,Team C,1,13:47,5,5,0,0,Team C,26,Incomplete Play,-93.0,-23.5,Indirect,,0,0,37,-90.0,12.5
2025-10-28,Team A,Team C,1,13:46,5,5,0,0,Team A,52,Puck Recovery,-96.0,13.5,,,0,0,,,
2025-10-28,Team A,Team C,1,13:45,5,5,0,0,Team A,52,Play,-96.0,13.5,Direct,,0,0,14,-96.0,-5.5
2025-10-28,Team A,Team C,1,13:42,5,5,0,0,Team C,37,Puck Recovery,-93.0,17.5,,,0,0,,,
2025-10-28,Team A,Team C,1,13:42,5,5,0,0,Team C,37,Play,-93.0,17.5,Direct,,0,0,19,-80.0,23.5
