Date,Home_Team,Away_Team,Team,Player_Id,shift_number,period,start_clock,end_clock,shift_length
2025-10-24,Team A,Team B,Team B,71,4,1,12:34,11:42,00:52
2025-10-24,Team A,Team B,Team A,61,3,1,12:29,11:40,00:49
2025-10-24,Team A,Team B,Team A,89,3,1,12:29,11:45,00:44
2025-10-24,Team A,Team B,Team A,71,3,1,12:29,11:45,00:44
2025-10-24,Team A,Team B,Team B,81,3,1,12:27,11:45,00:42
2025-10-24,Team A,Team B,Team B,14,4,1,12:24,11:32,00:52
2025-10-24,Team A,Team B,Team A,3,4,1,12:09,11:32,00:37
2025-10-24,Team A,Team B,Team A,59,4,1,12:09,11:32,00:37
2025-10-24,Team A,Team B,Team A,21,4,1,11:45,10:28,01:17
2025-10-24,Team A,Team B,Team A,20,4,1,11:45,10:21,01:24
2025-10-24,Team A,Team B,Team B,37,3,1,11:45,11:06,00:39
2025-10-24,Team A,Team B,Team B,86,3,1,11:42,10:51,00:51
2025-10-24,Team A,Team B,Team A,52,4,1,11:40,10:31,01:09
2025-10-24,Team A,Team B,Team B,55,5,1,11:40,11:06,00:34
2025-10-24,Team A,Team B,Team B,58,5,1,11:40,11:06,00:34
2025-10-24,Team A,Team B,Team A,48,5,1,11:32,10:09,01:23
2025-10-24,Team A,Team B,Team A,90,5,1,11:32,10:09,01:23
2025-10-24,Team A,Team B,Team B,47,3,1,11:32,10:51,00:41
2025-10-24,Team A,Team B,Team B,45,5,1,11:06,10:11,00:55
2025-10-24,Team A,Team B,Team B,78,5,1,11:06,09:41,01:25
2025-10-24,Team A,Team B,Team B,27,5,1,11:06,10:21,00:45
2025-10-24,Team A,Team B,Team B,26,6,1,10:51,09:51,01:00
2025-10-24,Team A,Team B,Team B,17,5,1,10:51,09:51,01:00
2025-10-24,Team A,Team B,Team A,17,5,1,10:31,09:46,00:45
2025-10-24,Team A,Team B,Team A,15,6,1,10:28,09:40,00:48
2025-10-24,Team A,Team B,Team A,46,5,1,10:21,09:46,00:35
2025-10-24,Team A,Team B,Team B,12,4,1,10:21,09:17,01:04
2025-10-24,Team A,Team B,Team B,19,4,1,10:11,09:17,00:54
2025-10-24,Team A,Team B,Team A,72,5,1,10:09,09:28,00:41
2025-10-24,Team A,Team B,Team A,45,5,1,10:09,09:28,00:41
2025-10-24,Team A,Team B,Team B,21,4,1,09:51,09:17,00:34
2025-10-24,Team A,Team B,Team B,34,4,1,09:51,09:17,00:34
2025-10-24,Team A,Team B,Team A,46,6,1,09:46,09:35,00:11
2025-10-24,Team A,Team B,Team A,92,4,1,09:46,09:17,00:29
2025-10-24,Team A,Team B,Team B,8,4,1,09:41,09:17,00:24
2025-10-24,Team A,Team B,Team A,29,4,1,09:40,09:17,00:23
2025-10-24,Team A,Team B,Team A,73,4,1,09:35,09:17,00:18
2025-10-24,Team A,Team B,Team A,3,5,1,09:28,09:17,00:11
2025-10-24,Team A,Team B,Team A,59,5,1,09:28,09:17,00:11
2025-10-24,Team A,Team B,Team A,21,5,1,09:17,08:27,00:50
2025-10-24,Team A,Team B,Team A,48,6,1,09:17,08:27,00:50
2025-10-24,Team A,Team B,Team A,20,5,1,09:17,08:27,00:50
2025-10-24,Team A,Team B,Team A,90,6,1,09:17,08:27,00:50
2025-10-24,Team A,Team B,Team B,86,4,1,09:17,08:27,00:50
2025-10-24,Team A,Team B,Team B,14,5,1,09:17,08:27,00:50
2025-10-24,Team A,Team B,Team B,26,7,1,09:17,08:27,00:50
2025-10-24,Team A,Team B,Team B,58,6,1,09:17,08:17,01:00
2025-10-24,Team A,Team B,Team B,34,5,1,09:17,08:27,00:50
2025-10-24,Team A,Team B,Team A,17,6,1,08:27,08:09,00:18
2025-10-24,Team A,Team B,Team A,15,7,1,08:27,08:09,00:18
2025-10-24,Team A,Team B,Team A,72,6,1,08:27,07:43,00:44
2025-10-24,Team A,Team B,Team A,45,6,1,08:27,07:43,00:44
2025-10-24,Team A,Team B,Team B,81,4,1,08:27,07:14,01:13
2025-10-24,Team A,Team B,Team B,71,5,1,08:27,07:14,01:13
2025-10-24,Team A,Team B,Team B,21,5,1,08:27,07:14,01:13
2025-10-24,Team A,Team B,Team B,8,5,1,08:27,07:14,01:13
2025-10-24,Team A,Team B,Team B,27,6,1,08:17,07:00,01:17
2025-10-24,Team A,Team B,Team A,61,4,1,08:09,07:43,00:26
2025-10-24,Team A,Team B,Team A,21,6,1,08:09,07:43,00:26
2025-10-24,Team A,Team B,Team A,17,7,1,07:43,07:14,00:29
2025-10-24,Team A,Team B,Team A,48,7,1,07:43,07:14,00:29
2025-10-24,Team A,Team B,Team A,15,8,1,07:43,07:14,00:29
2025-10-24,Team A,Team B,Team A,90,7,1,07:43,07:14,00:29
2025-10-24,Team A,Team B,Team A,73,5,1,07:17,07:00,00:17
2025-10-24,Team A,Team B,Team A,29,5,1,07:14,07:00,00:14
2025-10-24,Team A,Team B,Team A,48,8,1,07:14,07:00,00:14
2025-10-24,Team A,Team B,Team A,90,8,1,07:14,07:00,00:14
2025-10-24,Team A,Team B,Team A,92,5,1,07:14,07:00,00:14
2025-10-24,Team A,Team B,Team B,26,8,1,07:14,07:00,00:14
2025-10-24,Team A,Team B,Team B,45,6,1,07:14,07:00,00:14
2025-10-24,Team A,Team B,Team B,78,6,1,07:14,07:00,00:14
2025-10-24,Team A,Team B,Team B,17,6,1,07:14,07:00,00:14
2025-10-24,Team A,Team B,Team A,73,6,1,07:00,06:51,00:09
2025-10-24,Team A,Team B,Team A,29,6,1,07:00,06:51,00:09
2025-10-24,Team A,Team B,Team A,48,9,1,07:00,06:51,00:09
2025-10-24,Team A,Team B,Team A,90,9,1,07:00,06:51,00:09
2025-10-24,Team A,Team B,Team A,92,6,1,07:00,06:51,00:09
2025-10-24,Team A,Team B,Team B,26,9,1,07:00,06:51,00:09
2025-10-24,Team A,Team B,Team B,45,7,1,07:00,06:51,00:09
2025-10-24,Team A,Team B,Team B,78,7,1,07:00,06:51,00:09
2025-10-24,Team A,Team B,Team B,27,7,1,07:00,06:51,00:09
2025-10-24,Team A,Team B,Team B,17,7,1,07:00,06:51,00:09
2025-10-24,Team A,Team B,Team A,73,7,1,06:51,06:06,00:45
2025-10-24,Team A,Team B,Team A,29,7,1,06:51,06:06,00:45
2025-10-24,Team A,Team B,Team A,3,6,1,06:51,06:06,00:45
2025-10-24,Team A,Team B,Team A,59,6,1,06:51,06:06,00:45
2025-10-24,Team A,Team B,Team A,92,7,1,06:51,06:06,00:45
2025-10-24,Team A,Team B,Team B,26,10,1,06:51,06:06,00:45
2025-10-24,Team A,Team B,Team B,45,8,1,06:51,06:26,00:25
2025-10-24,Team A,Team B,Team B,55,6,1,06:51,06:26,00:25
2025-10-24,Team A,Team B,Team B,78,8,1,06:51,06:06,00:45
2025-10-24,Team A,Team B,Team B,17,8,1,06:51,06:06,00:45
2025-10-24,Team A,Team B,Team B,19,5,1,06:26,06:06,00:20
2025-10-24,Team A,Team B,Team B,12,5,1,06:26,06:06,00:20
2025-10-24,Team A,Team B,Team A,61,5,1,06:06,05:26,00:40
2025-10-24,Team A,Team B,Team A,71,4,1,06:06,05:19,00:47
2025-10-24,Team A,Team B,Team A,15,9,1,06:06,05:49,00:17
2025-10-24,Team A,Team B,Team A,72,7,1,06:06,05:24,00:42
2025-10-24,Team A,Team B,Team A,45,7,1,06:06,05:19,00:47
2025-10-24,Team A,Team B,Team B,86,5,1,06:06,05:33,00:33
2025-10-24,Team A,Team B,Team B,47,4,1,06:06,05:33,00:33
2025-10-24,Team A,Team B,Team B,37,4,1,06:06,05:24,00:42
2025-10-24,Team A,Team B,Team B,19,6,1,06:06,05:33,00:33
2025-10-24,Team A,Team B,Team B,12,6,1,06:06,05:33,00:33
2025-10-24,Team A,Team B,Team A,89,4,1,05:49,04:58,00:51
2025-10-24,Team A,Team B,Team B,21,6,1,05:33,04:13,01:20
2025-10-24,Team A,Team B,Team B,55,7,1,05:33,04:45,00:48
2025-10-24,Team A,Team B,Team B,58,7,1,05:33,04:45,00:48
2025-10-24,Team A,Team B,Team B,34,6,1,05:33,04:04,01:29
2025-10-24,Team A,Team B,Team A,52,5,1,05:26,04:13,01:13
2025-10-24,Team A,Team B,Team A,48,10,1,05:24,03:55,01:29
2025-10-24,Team A,Team B,Team B,8,6,1,05:24,04:15,01:09
2025-10-24,Team A,Team B,Team A,21,7,1,05:19,04:23,00:56
2025-10-24,Team A,Team B,Team A,90,10,1,05:19,03:55,01:24
2025-10-24,Team A,Team B,Team A,20,6,1,04:58,04:04,00:54
2025-10-24,Team A,Team B,Team B,45,9,1,04:45,04:04,00:41
2025-10-24,Team A,Team B,Team B,27,8,1,04:45,04:04,00:41
2025-10-24,Team A,Team B,Team A,15,10,1,04:23,03:17,01:06
2025-10-24,Team A,Team B,Team B,81,5,1,04:15,03:02,01:13
2025-10-24,Team A,Team B,Team A,17,8,1,04:13,03:20,00:53
2025-10-24,Team A,Team B,Team B,14,6,1,04:13,03:05,01:08
2025-10-24,Team A,Team B,Team A,46,7,1,04:04,03:05,00:59
2025-10-24,Team A,Team B,Team B,71,6,1,04:04,03:05,00:59
2025-10-24,Team A,Team B,Team B,19,7,1,04:04,03:05,00:59
2025-10-24,Team A,Team B,Team B,12,7,1,04:04,02:26,01:38
2025-10-24,Team A,Team B,Team A,3,7,1,03:55,02:59,00:56
2025-10-24,Team A,Team B,Team A,59,7,1,03:55,02:59,00:56
2025-10-24,Team A,Team B,Team A,92,8,1,03:20,02:26,00:54
2025-10-24,Team A,Team B,Team A,29,8,1,03:17,02:26,00:51
2025-10-24,Team A,Team B,Team A,73,8,1,03:05,02:26,00:39
2025-10-24,Team A,Team B,Team B,26,11,1,03:05,02:26,00:39
2025-10-24,Team A,Team B,Team B,17,9,1,03:05,02:16,00:49
2025-10-24,Team A,Team B,Team B,58,8,1,03:05,01:56,01:09
2025-10-24,Team A,Team B,Team B,78,9,1,03:02,02:26,00:36
2025-10-24,Team A,Team B,Team A,72,8,1,02:59,02:19,00:40
2025-10-24,Team A,Team B,Team A,45,8,1,02:59,02:19,00:40
2025-10-24,Team A,Team B,Team A,61,6,1,02:26,01:56,00:30
2025-10-24,Team A,Team B,Team A,89,5,1,02:26,01:56,00:30
2025-10-24,Team A,Team B,Team A,71,5,1,02:26,01:56,00:30
2025-10-24,Team A,Team B,Team B,86,6,1,02:26,01:56,00:30
2025-10-24,Team A,Team B,Team B,37,5,1,02:26,01:56,00:30
2025-10-24,Team A,Team B,Team B,55,8,1,02:26,01:56,00:30
2025-10-24,Team A,Team B,Team A,48,11,1,02:19,01:56,00:23
2025-10-24,Team A,Team B,Team A,90,11,1,02:19,01:56,00:23
2025-10-24,Team A,Team B,Team B,47,5,1,02:16,01:56,00:20
2025-10-24,Team A,Team B,Team A,52,6,1,01:56,01:01,00:55
2025-10-24,Team A,Team B,Team A,21,8,1,01:56,01:17,00:39
2025-10-24,Team A,Team B,Team A,48,12,1,01:56,01:01,00:55
2025-10-24,Team A,Team B,Team A,20,7,1,01:56,01:04,00:52
2025-10-24,Team A,Team B,Team A,90,12,1,01:56,01:01,00:55
2025-10-24,Team A,Team B,Team B,21,7,1,01:56,01:01,00:55
2025-10-24,Team A,Team B,Team B,45,10,1,01:56,01:01,00:55
2025-10-24,Team A,Team B,Team B,27,9,1,01:56,01:01,00:55
2025-10-24,Team A,Team B,Team B,8,7,1,01:56,01:01,00:55
2025-10-24,Team A,Team B,Team B,34,7,1,01:56,01:01,00:55
2025-10-24,Team A,Team B,Team A,29,9,1,01:17,01:01,00:16
2025-10-24,Team A,Team B,Team A,92,9,1,01:04,01:01,00:03
2025-10-24,Team A,Team B,Team A,52,7,1,01:01,00:34,00:27
2025-10-24,Team A,Team B,Team A,61,7,1,01:01,00:34,00:27
2025-10-24,Team A,Team B,Team A,45,9,1,01:01,00:34,00:27
2025-10-24,Team A,Team B,Team A,90,13,1,01:01,00:34,00:27
2025-10-24,Team A,Team B,Team A,46,8,1,01:01,00:34,00:27
2025-10-24,Team A,Team B,Team B,14,7,1,01:01,00:27,00:34
2025-10-24,Team A,Team B,Team B,71,7,1,01:01,00:34,00:27
2025-10-24,Team A,Team B,Team B,55,9,1,01:01,00:34,00:27
2025-10-24,Team A,Team B,Team B,19,8,1,01:01,00:34,00:27
2025-10-24,Team A,Team B,Team A,52,8,1,00:34,00:27,00:07
2025-10-24,Team A,Team B,Team A,61,8,1,00:34,00:27,00:07
2025-10-24,Team A,Team B,Team A,59,8,1,00:34,00:13,00:21
2025-10-24,Team A,Team B,Team A,45,10,1,00:34,00:27,00:07
2025-10-24,Team A,Team B,Team A,46,9,1,00:34,00:27,00:07
2025-10-24,Team A,Team B,Team B,26,12,1,00:34,00:27,00:07
2025-10-24,Team A,Team B,Team B,45,11,1,00:34,00:13,00:21
2025-10-24,Team A,Team B,Team B,27,10,1,00:34,00:13,00:21
2025-10-24,Team A,Team B,Team A,29,10,1,00:27,00:13,00:14
2025-10-24,Team A,Team B,Team A,21,9,1,00:27,00:13,00:14
2025-10-24,Team A,Team B,Team A,20,8,1,00:27,00:13,00:14
2025-10-24,Team A,Team B,Team A,92,10,1,00:27,00:13,00:14
2025-10-24,Team A,Team B,Team B,26,13,1,00:27,00:13,00:14
2025-10-24,Team A,Team B,Team B,81,6,1,00:27,00:13,00:14
2025-10-24,Team A,Team B,Team A,17,9,1,00:13,00:00,00:13
2025-10-24,Team A,Team B,Team A,15,11,1,00:13,00:00,00:13
2025-10-24,Team A,Team B,Team A,72,9,1,00:13,00:00,00:13
2025-10-24,Team A,Team B,Team A,45,11,1,00:13,00:00,00:13
2025-10-24,Team A,Team B,Team A,46,10,1,00:13,00:00,00:13
2025-10-24,Team A,Team B,Team B,26,14,1,00:13,00:00,00:13
2025-10-24,Team A,Team B,Team B,55,10,1,00:13,00:00,00:13
2025-10-24,Team A,Team B,Team B,78,10,1,00:13,00:00,00:13
2025-10-24,Team A,Team B,Team B,17,10,1,00:13,00:00,00:13
2025-10-24,Team A,Team B,Team B,58,9,1,00:13,00:00,00:13
2025-10-24,Team A,Team B,Team A,52,9,2,20:00,19:19,00:41
2025-10-24,Team A,Team B,Team A,21,10,2,20:00,19:12,00:48
2025-10-24,Team A,Team B,Team A,48,13,2,20:00,19:19,00:41
2025-10-24,Team A,Team B,Team A,20,9,2,20:00,19:12,00:48
2025-10-24,Team A,Team B,Team A,Go,2,2,20:00,00:00,20:00
2025-10-24,Team A,Team B,Team A,90,14,2,20:00,19:19,00:41
2025-10-24,Team A,Team B,Team B,26,15,2,20:00,19:19,00:41
2025-10-24,Team A,Team B,Team B,45,12,2,20:00,18:47,01:13
2025-10-24,Team A,Team B,Team B,78,11,2,20:00,19:07,00:53
2025-10-24,Team A,Team B,Team B,27,11,2,20:00,18:47,01:13
2025-10-24,Team A,Team B,Team B,17,11,2,20:00,19:19,00:41
2025-10-24,Team A,Team B,Team B,Go,2,2,20:00,00:00,20:00
2025-10-24,Team A,Team B,Team A,73,9,2,19:19,18:23,00:56
2025-10-24,Team A,Team B,Team A,72,10,2,19:19,18:18,01:01
2025-10-24,Team A,Team B,Team A,45,12,2,19:19,18:18,01:01
2025-10-24,Team A,Team B,Team B,21,8,2,19:19,18:18,01:01
2025-10-24,Team A,Team B,Team B,34,8,2,19:19,18:18,01:01
2025-10-24,Team A,Team B,Team A,29,11,2,19:12,18:18,00:54
2025-10-24,Team A,Team B,Team A,20,10,2,19:12,19:02,00:10
2025-10-24,Team A,Team B,Team B,8,8,2,19:07,18:18,00:49
2025-10-24,Team A,Team B,Team A,92,11,2,19:02,18:18,00:44
2025-10-24,Team A,Team B,Team B,55,11,2,18:47,18:18,00:29
2025-10-24,Team A,Team B,Team B,58,10,2,18:47,18:18,00:29
2025-10-24,Team A,Team B,Team A,17,10,2,18:23,18:18,00:05
2025-10-24,Team A,Team B,Team A,17,11,2,18:18,17:36,00:42
2025-10-24,Team A,Team B,Team A,3,8,2,18:18,17:36,00:42
2025-10-24,Team A,Team B,Team A,15,12,2,18:18,17:36,00:42
2025-10-24,Team A,Team B,Team A,59,9,2,18:18,17:36,00:42
2025-10-24,Team A,Team B,Team A,46,11,2,18:18,17:36,00:42
2025-10-24,Team A,Team B,Team B,14,8,2,18:18,17:36,00:42
2025-10-24,Team A,Team B,Team B,81,7,2,18:18,17:36,00:42
2025-10-24,Team A,Team B,Team B,71,8,2,18:18,17:36,00:42
2025-10-24,Team A,Team B,Team B,19,9,2,18:18,17:36,00:42
2025-10-24,Team A,Team B,Team B,12,8,2,18:18,17:42,00:36
2025-10-24,Team A,Team B,Team B,55,12,2,17:42,16:46,00:56
2025-10-24,Team A,Team B,Team A,61,9,2,17:36,16:46,00:50
2025-10-24,Team A,Team B,Team A,89,6,2,17:36,16:46,00:50
2025-10-24,Team A,Team B,Team A,48,14,2,17:36,16:46,00:50
2025-10-24,Team A,Team B,Team A,71,6,2,17:36,16:46,00:50
2025-10-24,Team A,Team B,Team A,90,15,2,17:36,16:46,00:50
2025-10-24,Team A,Team B,Team B,86,7,2,17:36,16:46,00:50
2025-10-24,Team A,Team B,Team B,47,6,2,17:36,16:46,00:50
2025-10-24,Team A,Team B,Team B,37,6,2,17:36,16:46,00:50
2025-10-24,Team A,Team B,Team B,58,11,2,17:36,16:46,00:50
2025-10-24,Team A,Team B,Team A,52,10,2,16:46,15:56,00:50
2025-10-24,Team A,Team B,Team A,21,11,2,16:46,15:51,00:55
2025-10-24,Team A,Team B,Team A,20,11,2,16:46,15:51,00:55
2025-10-24,Team A,Team B,Team A,72,11,2,16:46,15:42,01:04
2025-10-24,Team A,Team B,Team A,45,13,2,16:46,15:42,01:04
2025-10-24,Team A,Team B,Team B,26,16,2,16:46,16:13,00:33
2025-10-24,Team A,Team B,Team B,45,13,2,16:46,16:07,00:39
2025-10-24,Team A,Team B,Team B,78,12,2,16:46,15:56,00:50
2025-10-24,Team A,Team B,Team B,27,12,2,16:46,16:02,00:44
2025-10-24,Team A,Team B,Team B,17,12,2,16:46,15:56,00:50
2025-10-24,Team A,Team B,Team B,34,9,2,16:13,15:18,00:55
2025-10-24,Team A,Team B,Team B,19,10,2,16:07,15:18,00:49
2025-10-24,Team A,Team B,Team B,27,13,2,16:02,15:46,00:16
2025-10-24,Team A,Team B,Team A,73,10,2,15:56,15:18,00:38
2025-10-24,Team A,Team B,Team B,21,9,2,15:56,15:18,00:38
2025-10-24,Team A,Team B,Team B,8,9,2,15:56,15:18,00:38
2025-10-24,Team A,Team B,Team A,29,12,2,15:51,15:18,00:33
2025-10-24,Team A,Team B,Team A,92,12,2,15:51,15:18,00:33
2025-10-24,Team A,Team B,Team B,12,9,2,15:46,15:18,00:28
2025-10-24,Team A,Team B,Team A,3,9,2,15:42,15:18,00:24
2025-10-24,Team A,Team B,Team A,59,10,2,15:42,15:18,00:24
2025-10-24,Team A,Team B,Team A,17,12,2,15:18,14:54,00:24
