Date,Home_Team,Away_Team,Team,Player_Id,shift_number,period,start_clock,end_clock,shift_length
2025-10-24,Team D,Team E,Team D,51,4,1,09:38,08:39,00:59
2025-10-24,Team D,Team E,Team D,8,3,1,09:38,08:40,00:58
2025-10-24,Team D,Team E,Team D,84,4,1,09:37,08:39,00:58
2025-10-24,Team D,Team E,Team D,46,4,1,09:24,08:40,00:44
2025-10-24,Team D,Team E,Team D,28,4,1,09:14,08:35,00:39
2025-10-24,Team D,Team E,Team E,6,6,1,09:04,08:33,00:31
2025-10-24,Team D,Team E,Team E,12,4,1,08:43,07:26,01:17
2025-10-24,Team D,Team E,Team E,38,5,1,08:42,07:52,00:50
2025-10-24,Team D,Team E,Team D,59,4,1,08:40,07:57,00:43
2025-10-24,Team D,Team E,Team D,37,5,1,08:40,08:09,00:31
2025-10-24,Team D,Team E,Team D,52,6,1,08:39,07:32,01:07
2025-10-24,Team D,Team E,Team D,78,4,1,08:39,08:09,00:30
2025-10-24,Team D,Team E,Team D,25,5,1,08:35,07:57,00:38
2025-10-24,Team D,Team E,Team E,21,4,1,08:33,07:32,01:01
2025-10-24,Team D,Team E,Team E,37,5,1,08:33,07:24,01:09
2025-10-24,Team D,Team E,Team E,22,4,1,08:33,07:32,01:01
2025-10-24,Team D,Team E,Team D,50,4,1,08:09,07:02,01:07
2025-10-24,Team D,Team E,Team D,74,5,1,08:09,07:02,01:07
2025-10-24,Team D,Team E,Team D,77,5,1,07:57,07:02,00:55
2025-10-24,Team D,Team E,Team D,75,5,1,07:57,07:02,00:55
2025-10-24,Team D,Team E,Team E,5,6,1,07:52,07:02,00:50
2025-10-24,Team D,Team E,Team D,44,4,1,07:32,07:02,00:30
2025-10-24,Team D,Team E,Team E,10,4,1,07:32,07:02,00:30
2025-10-24,Team D,Team E,Team E,19,4,1,07:32,07:02,00:30
2025-10-24,Team D,Team E,Team E,25,4,1,07:26,07:02,00:24
2025-10-24,Team D,Team E,Team E,2,6,1,07:24,07:02,00:22
2025-10-24,Team D,Team E,Team D,52,7,1,07:02,06:16,00:46
2025-10-24,Team D,Team E,Team D,46,5,1,07:02,06:46,00:16
2025-10-24,Team D,Team E,Team D,78,5,1,07:02,06:16,00:46
2025-10-24,Team D,Team E,Team D,25,6,1,07:02,06:46,00:16
2025-10-24,Team D,Team E,Team E,11,4,1,07:02,05:26,01:36
2025-10-24,Team D,Team E,Team E,18,4,1,07:02,05:26,01:36
2025-10-24,Team D,Team E,Team E,15,3,1,07:02,05:24,01:38
2025-10-24,Team D,Team E,Team E,22,5,1,07:02,05:26,01:36
2025-10-24,Team D,Team E,Team E,19,5,1,07:02,05:31,01:31
2025-10-24,Team D,Team E,Team E,19,6,1,07:02,05:26,01:36
2025-10-24,Team D,Team E,Team D,8,4,1,06:46,06:17,00:29
2025-10-24,Team D,Team E,Team D,28,5,1,06:46,06:17,00:29
2025-10-24,Team D,Team E,Team D,42,5,1,06:17,05:30,00:47
2025-10-24,Team D,Team E,Team D,12,5,1,06:17,05:30,00:47
2025-10-24,Team D,Team E,Team D,44,5,1,06:16,05:30,00:46
2025-10-24,Team D,Team E,Team D,84,5,1,06:16,05:30,00:46
2025-10-24,Team D,Team E,Team E,16,4,1,05:31,04:53,00:38
2025-10-24,Team D,Team E,Team D,52,8,1,05:30,04:53,00:37
2025-10-24,Team D,Team E,Team D,46,6,1,05:30,05:06,00:24
2025-10-24,Team D,Team E,Team D,78,6,1,05:30,04:53,00:37
2025-10-24,Team D,Team E,Team D,25,7,1,05:30,04:53,00:37
2025-10-24,Team D,Team E,Team E,25,5,1,05:26,04:53,00:33
2025-10-24,Team D,Team E,Team E,12,5,1,05:26,04:53,00:33
2025-10-24,Team D,Team E,Team E,21,5,1,05:26,04:53,00:33
2025-10-24,Team D,Team E,Team E,6,7,1,05:24,04:53,00:31
2025-10-24,Team D,Team E,Team D,75,6,1,05:06,04:53,00:13
2025-10-24,Team D,Team E,Team D,77,6,1,05:02,04:53,00:09
2025-10-24,Team D,Team E,Team D,42,6,1,04:53,03:50,01:03
2025-10-24,Team D,Team E,Team D,44,6,1,04:53,04:11,00:42
2025-10-24,Team D,Team E,Team D,12,6,1,04:53,04:11,00:42
2025-10-24,Team D,Team E,Team D,36,6,1,04:53,04:17,00:36
2025-10-24,Team D,Team E,Team D,74,6,1,04:53,03:46,01:07
2025-10-24,Team D,Team E,Team E,28,6,1,04:53,03:52,01:01
2025-10-24,Team D,Team E,Team E,12,6,1,04:53,04:03,00:50
2025-10-24,Team D,Team E,Team E,38,6,1,04:53,04:06,00:47
2025-10-24,Team D,Team E,Team E,37,6,1,04:53,04:17,00:36
2025-10-24,Team D,Team E,Team E,10,5,1,04:53,03:52,01:01
2025-10-24,Team D,Team E,Team D,46,7,1,04:17,03:16,01:01
2025-10-24,Team D,Team E,Team E,5,7,1,04:17,03:07,01:10
2025-10-24,Team D,Team E,Team D,51,5,1,04:11,03:16,00:55
2025-10-24,Team D,Team E,Team D,28,6,1,04:11,03:17,00:54
2025-10-24,Team D,Team E,Team E,2,7,1,04:06,03:07,00:59
2025-10-24,Team D,Team E,Team E,18,5,1,04:03,03:18,00:45
2025-10-24,Team D,Team E,Team E,11,5,1,03:52,02:59,00:53
2025-10-24,Team D,Team E,Team E,16,5,1,03:52,03:01,00:51
2025-10-24,Team D,Team E,Team D,8,5,1,03:50,02:55,00:55
2025-10-24,Team D,Team E,Team D,84,6,1,03:46,03:16,00:30
2025-10-24,Team D,Team E,Team E,25,6,1,03:18,02:09,01:09
2025-10-24,Team D,Team E,Team D,59,5,1,03:17,02:40,00:37
2025-10-24,Team D,Team E,Team D,52,9,1,03:16,02:40,00:36
2025-10-24,Team D,Team E,Team D,78,7,1,03:16,02:40,00:36
2025-10-24,Team D,Team E,Team D,25,8,1,03:16,02:40,00:36
2025-10-24,Team D,Team E,Team E,7,5,1,03:07,01:45,01:22
2025-10-24,Team D,Team E,Team E,6,8,1,03:07,01:45,01:22
2025-10-24,Team D,Team E,Team E,19,7,1,03:01,02:09,00:52
2025-10-24,Team D,Team E,Team E,10,6,1,02:59,02:11,00:48
2025-10-24,Team D,Team E,Team D,37,6,1,02:55,02:40,00:15
2025-10-24,Team D,Team E,Team D,84,7,1,02:40,01:07,01:33
2025-10-24,Team D,Team E,Team D,50,5,1,02:40,01:08,01:32
2025-10-24,Team D,Team E,Team D,77,7,1,02:40,01:14,01:26
2025-10-24,Team D,Team E,Team D,51,6,1,02:40,01:07,01:33
2025-10-24,Team D,Team E,Team D,75,7,1,02:40,01:14,01:26
2025-10-24,Team D,Team E,Team E,39,3,1,02:11,01:05,01:06
2025-10-24,Team D,Team E,Team E,28,7,1,02:09,01:12,00:57
2025-10-24,Team D,Team E,Team E,15,4,1,02:09,01:12,00:57
2025-10-24,Team D,Team E,Team E,38,7,1,01:45,01:12,00:33
2025-10-24,Team D,Team E,Team E,37,7,1,01:45,01:12,00:33
2025-10-24,Team D,Team E,Team D,12,7,1,01:14,00:27,00:47
2025-10-24,Team D,Team E,Team D,36,7,1,01:14,00:20,00:54
2025-10-24,Team D,Team E,Team E,12,7,1,01:12,00:19,00:53
2025-10-24,Team D,Team E,Team E,38,8,1,01:12,00:32,00:40
2025-10-24,Team D,Team E,Team E,21,6,1,01:12,00:19,00:53
2025-10-24,Team D,Team E,Team E,5,8,1,01:12,00:19,00:53
2025-10-24,Team D,Team E,Team D,42,7,1,01:08,00:25,00:43
2025-10-24,Team D,Team E,Team D,52,10,1,01:07,00:12,00:55
2025-10-24,Team D,Team E,Team D,78,8,1,01:07,00:08,00:59
2025-10-24,Team D,Team E,Team E,22,6,1,01:05,00:00,01:05
2025-10-24,Team D,Team E,Team E,2,8,1,00:32,00:19,00:13
2025-10-24,Team D,Team E,Team D,28,7,1,00:27,00:00,00:27
2025-10-24,Team D,Team E,Team D,8,6,1,00:25,00:00,00:25
2025-10-24,Team D,Team E,Team D,46,8,1,00:20,00:00,00:20
2025-10-24,Team D,Team E,Team E,18,6,1,00:19,00:00,00:19
2025-10-24,Team D,Team E,Team E,16,6,1,00:19,00:00,00:19
2025-10-24,Team D,Team E,Team E,7,6,1,00:19,00:00,00:19
2025-10-24,Team D,Team E,Team E,6,9,1,00:19,00:00,00:19
2025-10-24,Team D,Team E,Team D,44,7,1,00:12,00:00,00:12
2025-10-24,Team D,Team E,Team D,74,7,1,00:08,00:00,00:08
2025-10-24,Team D,Team E,Team D,42,8,2,20:00,19:14,00:46
2025-10-24,Team D,Team E,Team D,12,8,2,20:00,19:17,00:43
2025-10-24,Team D,Team E,Team D,84,8,2,20:00,19:14,00:46
2025-10-24,Team D,Team E,Team D,Go,3,2,20:00,00:00,20:00
2025-10-24,Team D,Team E,Team D,51,7,2,20:00,19:14,00:46
2025-10-24,Team D,Team E,Team D,36,8,2,20:00,19:14,00:46
2025-10-24,Team D,Team E,Team E,25,7,2,20:00,19:14,00:46
2025-10-24,Team D,Team E,Team E,Go,2,2,20:00,01:30,18:30
2025-10-24,Team D,Team E,Team E,2,9,2,20:00,19:14,00:46
2025-10-24,Team D,Team E,Team E,10,7,2,20:00,19:14,00:46
2025-10-24,Team D,Team E,Team E,5,9,2,20:00,19:14,00:46
2025-10-24,Team D,Team E,Team E,19,8,2,20:00,19:14,00:46
2025-10-24,Team D,Team E,Team D,28,8,2,19:17,19:14,00:03
2025-10-24,Team D,Team E,Team D,52,11,2,19:14,18:09,01:05
2025-10-24,Team D,Team E,Team D,46,9,2,19:14,18:09,01:05
2025-10-24,Team D,Team E,Team D,78,9,2,19:14,18:09,01:05
2025-10-24,Team D,Team E,Team D,8,7,2,19:14,18:09,01:05
2025-10-24,Team D,Team E,Team D,28,9,2,19:14,18:52,00:22
2025-10-24,Team D,Team E,Team E,12,8,2,19:14,17:21,01:53
2025-10-24,Team D,Team E,Team E,21,7,2,19:14,18:03,01:11
2025-10-24,Team D,Team E,Team E,22,7,2,19:14,18:12,01:02
2025-10-24,Team D,Team E,Team E,7,7,2,19:14,17:23,01:51
2025-10-24,Team D,Team E,Team E,6,10,2,19:14,17:23,01:51
2025-10-24,Team D,Team E,Team D,25,9,2,18:52,17:51,01:01
2025-10-24,Team D,Team E,Team E,11,6,2,18:12,16:29,01:43
2025-10-24,Team D,Team E,Team D,44,8,2,18:09,17:12,00:57
2025-10-24,Team D,Team E,Team D,59,6,2,18:09,17:12,00:57
2025-10-24,Team D,Team E,Team D,37,7,2,18:09,17:12,00:57
2025-10-24,Team D,Team E,Team D,74,8,2,18:09,17:12,00:57
2025-10-24,Team D,Team E,Team E,16,7,2,18:03,16:29,01:34
2025-10-24,Team D,Team E,Team D,77,8,2,17:51,17:12,00:39
2025-10-24,Team D,Team E,Team E,38,9,2,17:23,16:29,00:54
2025-10-24,Team D,Team E,Team E,37,8,2,17:23,16:29,00:54
2025-10-24,Team D,Team E,Team E,18,7,2,17:21,16:29,00:52
2025-10-24,Team D,Team E,Team D,84,9,2,17:12,16:29,00:43
2025-10-24,Team D,Team E,Team D,50,6,2,17:12,16:29,00:43
2025-10-24,Team D,Team E,Team D,51,8,2,17:12,16:29,00:43
2025-10-24,Team D,Team E,Team D,75,8,2,17:12,16:29,00:43
2025-10-24,Team D,Team E,Team D,28,10,2,17:12,16:29,00:43
2025-10-24,Team D,Team E,Team D,42,9,2,16:29,15:24,01:05
2025-10-24,Team D,Team E,Team D,52,12,2,16:29,15:41,00:48
2025-10-24,Team D,Team E,Team D,12,9,2,16:29,15:46,00:43
2025-10-24,Team D,Team E,Team D,78,10,2,16:29,15:41,00:48
2025-10-24,Team D,Team E,Team D,36,9,2,16:29,15:24,01:05
2025-10-24,Team D,Team E,Team E,28,8,2,16:29,15:21,01:08
2025-10-24,Team D,Team E,Team E,15,5,2,16:29,15:30,00:59
2025-10-24,Team D,Team E,Team E,2,10,2,16:29,15:15,01:14
2025-10-24,Team D,Team E,Team E,39,4,2,16:29,15:15,01:14
2025-10-24,Team D,Team E,Team E,5,10,2,16:29,15:15,01:14
2025-10-24,Team D,Team E,Team D,28,11,2,15:46,14:52,00:54
2025-10-24,Team D,Team E,Team D,44,9,2,15:41,14:31,01:10
2025-10-24,Team D,Team E,Team D,52,13,2,15:41,15:22,00:19
2025-10-24,Team D,Team E,Team E,19,9,2,15:30,14:03,01:27
2025-10-24,Team D,Team E,Team D,46,10,2,15:24,14:32,00:52
2025-10-24,Team D,Team E,Team D,8,8,2,15:24,14:32,00:52
2025-10-24,Team D,Team E,Team D,74,9,2,15:22,14:31,00:51
2025-10-24,Team D,Team E,Team E,25,8,2,15:21,14:03,01:18
2025-10-24,Team D,Team E,Team E,7,8,2,15:15,13:54,01:21
2025-10-24,Team D,Team E,Team E,10,8,2,15:15,14:31,00:44
2025-10-24,Team D,Team E,Team E,6,11,2,15:15,13:54,01:21
2025-10-24,Team D,Team E,Team D,25,10,2,14:52,13:47,01:05
2025-10-24,Team D,Team E,Team D,59,7,2,14:32,13:40,00:52
2025-10-24,Team D,Team E,Team D,37,8,2,14:32,13:54,00:38
2025-10-24,Team D,Team E,Team D,84,10,2,14:31,13:40,00:51
2025-10-24,Team D,Team E,Team D,51,9,2,14:31,13:40,00:51
2025-10-24,Team D,Team E,Team E,22,8,2,14:31,13:15,01:16
2025-10-24,Team D,Team E,Team E,12,9,2,14:03,13:10,00:53
2025-10-24,Team D,Team E,Team E,21,8,2,14:03,13:12,00:51
2025-10-24,Team D,Team E,Team D,50,7,2,13:54,12:55,00:59
2025-10-24,Team D,Team E,Team E,38,10,2,13:54,12:55,00:59
2025-10-24,Team D,Team E,Team E,37,9,2,13:54,12:55,00:59
2025-10-24,Team D,Team E,Team D,77,9,2,13:47,12:55,00:52
2025-10-24,Team D,Team E,Team D,52,14,2,13:40,13:03,00:37
2025-10-24,Team D,Team E,Team D,78,11,2,13:40,13:03,00:37
2025-10-24,Team D,Team E,Team D,75,9,2,13:40,12:56,00:44
2025-10-24,Team D,Team E,Team E,11,7,2,13:15,12:22,00:53
2025-10-24,Team D,Team E,Team E,16,8,2,13:12,12:19,00:53
2025-10-24,Team D,Team E,Team E,18,8,2,13:10,12:22,00:48
2025-10-24,Team D,Team E,Team D,44,10,2,13:03,12:14,00:49
2025-10-24,Team D,Team E,Team D,74,10,2,13:03,12:14,00:49
2025-10-24,Team D,Team E,Team D,12,10,2,12:56,11:54,01:02
2025-10-24,Team D,Team E,Team D,42,10,2,12:55,11:54,01:01
2025-10-24,Team D,Team E,Team D,36,10,2,12:55,11:50,01:05
2025-10-24,Team D,Team E,Team E,2,11,2,12:55,12:23,00:32
2025-10-24,Team D,Team E,Team E,5,11,2,12:55,12:23,00:32
2025-10-24,Team D,Team E,Team E,7,9,2,12:23,11:44,00:39
2025-10-24,Team D,Team E,Team E,6,12,2,12:23,11:19,01:04
2025-10-24,Team D,Team E,Team E,28,9,2,12:22,11:19,01:03
2025-10-24,Team D,Team E,Team E,39,5,2,12:22,11:22,01:00
2025-10-24,Team D,Team E,Team E,15,6,2,12:19,11:04,01:15
2025-10-24,Team D,Team E,Team D,84,11,2,12:14,11:01,01:13
2025-10-24,Team D,Team E,Team D,51,10,2,12:14,11:01,01:13
2025-10-24,Team D,Team E,Team D,8,9,2,11:54,10:43,01:11
2025-10-24,Team D,Team E,Team D,28,12,2,11:54,11:04,00:50
2025-10-24,Team D,Team E,Team D,46,11,2,11:50,11:13,00:37
2025-10-24,Team D,Team E,Team E,37,10,2,11:44,10:40,01:04
2025-10-24,Team D,Team E,Team E,10,9,2,11:22,10:12,01:10
2025-10-24,Team D,Team E,Team E,25,9,2,11:19,10:17,01:02
2025-10-24,Team D,Team E,Team E,38,11,2,11:19,10:40,00:39
2025-10-24,Team D,Team E,Team D,59,8,2,11:13,10:15,00:58
2025-10-24,Team D,Team E,Team D,25,11,2,11:04,10:12,00:52
2025-10-24,Team D,Team E,Team E,19,10,2,11:04,10:12,00:52
2025-10-24,Team D,Team E,Team D,44,11,2,11:01,09:50,01:11
2025-10-24,Team D,Team E,Team D,74,11,2,11:01,09:50,01:11
2025-10-24,Team D,Team E,Team D,37,9,2,10:43,10:12,00:31
2025-10-24,Team D,Team E,Team E,38,12,2,10:40,10:11,00:29
2025-10-24,Team D,Team E,Team E,2,12,2,10:40,09:19,01:21
2025-10-24,Team D,Team E,Team E,12,10,2,10:17,09:11,01:06
2025-10-24,Team D,Team E,Team D,12,11,2,10:15,09:07,01:08
2025-10-24,Team D,Team E,Team D,42,11,2,10:12,09:07,01:05
2025-10-24,Team D,Team E,Team D,36,11,2,10:12,09:12,01:00
2025-10-24,Team D,Team E,Team E,21,9,2,10:12,09:12,01:00
2025-10-24,Team D,Team E,Team E,22,9,2,10:12,09:12,01:00
2025-10-24,Team D,Team E,Team E,5,12,2,10:11,09:12,00:59
2025-10-24,Team D,Team E,Team D,52,15,2,09:50,09:07,00:43
2025-10-24,Team D,Team E,Team D,78,12,2,09:50,09:07,00:43
2025-10-24,Team D,Team E,Team E,6,13,2,09:19,08:01,01:18
2025-10-24,Team D,Team E,Team D,75,10,2,09:12,08:32,00:40
2025-10-24,Team D,Team E,Team E,11,8,2,09:12,08:01,01:11
2025-10-24,Team D,Team E,Team E,16,9,2,09:12,08:01,01:11
2025-10-24,Team D,Team E,Team E,7,10,2,09:12,08:01,01:11
2025-10-24,Team D,Team E,Team E,18,9,2,09:11,08:01,01:10
2025-10-24,Team D,Team E,Team D,84,12,2,09:07,08:32,00:35
2025-10-24,Team D,Team E,Team D,50,8,2,09:07,08:32,00:35
2025-10-24,Team D,Team E,Team D,77,10,2,09:07,08:32,00:35
2025-10-24,Team D,Team E,Team D,51,11,2,09:07,08:32,00:35
2025-10-24,Team D,Team E,Team D,44,12,2,08:32,08:01,00:31
2025-10-24,Team D,Team E,Team D,46,12,2,08:32,08:01,00:31
2025-10-24,Team D,Team E,Team D,8,10,2,08:32,08:01,00:31
2025-10-24,Team D,Team E,Team D,28,13,2,08:32,08:01,00:31
2025-10-24,Team D,Team E,Team D,74,12,2,08:32,08:01,00:31
2025-10-24,Team D,Team E,Team D,52,16,2,08:01,06:27,01:34
