Date,Home_Team,Away_Team,Period,Clock,Home_Team_Skaters,Away_Team_Skaters,Home_Team_Goals,Away_Team_Goals,Team,Player_Id,Event,X_Coordinate,Y_Coordinate,Detail_1,Detail_2,Detail_3,Detail_4,Player_Id_2,X_Coordinate_2,Y_Coordinate_2
2025-10-29,Team L,Team G,1,18:47,5,5,0,0,Team G,11,Puck Recovery,70.0,-36.5,,,0,0,,,
2025-10-29,Team L,Team G,1,18:47,5,5,0,0,Team G,11,Play,70.0,-36.5,Indirect,,0,0,44,98.0,5.5
2025-10-29,Team L,Team G,1,18:41,5,5,0,0,Team G,44,Play,55.0,35.5,Direct,,0,0,5,32.0,-7.5
2025-10-29,Team L,Team G,1,18:39,5,5,0,0,Team G,5,Shot,35.0,-17.5,Wristshot,Blocked,1,0,,,
2025-10-29,Team L,Team G,1,18:36,5,5,0,0,Team G,41,Puck Recovery,71.0,-21.5,,,0,0,,,
2025-10-29,Team L,Team G,1,18:35,5,5,0,0,Team G,41,Play,73.0,-38.5,Indirect,,0,0,5,30.0,-33.5
2025-10-29,Team L,Team G,1,18:33,5,5,0,0,Team G,5,Incomplete Play,30.0,-33.5,Direct,,0,0,44,84.0,-19.5
2025-10-29,Team L,Team G,1,18:32,5,5,0,0,Team L,34,Takeaway,53.0,-37.5,,,0,0,,,
2025-10-29,Team L,Team G,1,18:31,5,5,0,0,Team L,34,Incomplete Play,14.0,-26.5,Direct,,0,0,17,-8.0,-33.5
2025-10-29,Team L,Team G,1,18:29,5,5,0,0,Team L,34,Puck Recovery,-10.0,-30.5,,,0,0,,,
2025-10-29,Team L,Team G,1,18:29,5,5,0,0,Team L,34,Zone Entry,-25.0,-38.5,Carried,,0,0,5,,
2025-10-29,Team L,Team G,1,18:28,5,5,0,0,Team L,17,Shot,-52.0,-29.5,Wristshot,On Net,1,0,,,
2025-10-29,Team L,Team G,1,18:28,5,5,0,0,Team L,34,Play,-27.0,-36.5,Indirect,,0,0,17,-27.0,-36.5
2025-10-29,Team L,Team G,1,18:27,5,5,0,0,Team L,14,Faceoff Win,-69.0,-21.5,Forehand,,0,0,40,,
2025-10-29,Team L,Team G,1,18:24,5,5,0,0,Team L,4,Puck Recovery,-9.0,-13.5,,,0,0,,,
2025-10-29,Team L,Team G,1,18:23,5,5,0,0,Team L,4,Play,6.0,-7.5,Direct,,0,0,29,24.0,14.5
2025-10-29,Team L,Team G,1,18:21,5,5,0,0,Team L,29,Play,43.0,32.5,Direct,,0,0,12,15.0,9.5
2025-10-29,Team L,Team G,1,18:19,5,5,0,0,Team L,12,Play,27.0,7.5,Indirect,,0,0,4,93.0,-13.5
2025-10-29,Team L,Team G,1,18:15,5,5,0,0,Team L,4,Play,97.0,12.5,Indirect,,0,0,21,37.0,40.5
2025-10-29,Team L,Team G,1,18:13,5,5,0,0,Team L,21,Play,37.0,40.5,Direct,,0,0,14,7.0,22.5
2025-10-29,Team L,Team G,1,18:11,5,5,0,0,Team L,14,Zone Entry,-25.0,35.5,Carried,,0,0,2,,
2025-10-29,Team L,Team G,1,18:10,5,5,0,0,Team L,14,Incomplete Play,-63.0,36.5,Direct,,0,0,12,-53.0,13.5
2025-10-29,Team L,Team G,1,18:07,5,5,0,0,Team L,4,Puck Recovery,-82.0,-32.5,,,0,0,,,
2025-10-29,Team L,Team G,1,18:02,5,5,0,0,Team L,14,Puck Recovery,-86.0,-31.5,,,0,0,,,
2025-10-29,Team L,Team G,1,17:59,5,5,0,0,Team L,12,Puck Recovery,-94.0,11.5,,,0,0,,,
2025-10-29,Team L,Team G,1,17:51,5,5,0,0,Team G,43,Puck Recovery,-90.0,34.5,,,0,0,,,
2025-10-29,Team L,Team G,1,17:49,5,5,0,0,Team L,14,Takeaway,-82.0,37.5,,,0,0,,,
2025-10-29,Team L,Team G,1,17:48,5,5,0,0,Team L,14,Incomplete Play,-71.0,38.5,Direct,,0,0,12,-83.0,29.5
2025-10-29,Team L,Team G,1,17:47,5,5,0,0,Team L,14,Puck Recovery,-66.0,38.5,,,0,0,,,
2025-10-29,Team L,Team G,1,17:47,5,5,0,0,Team L,14,Incomplete Play,-66.0,38.5,Indirect,,0,0,12,-91.0,27.5
2025-10-29,Team L,Team G,1,17:45,5,5,0,0,Team G,2,Puck Recovery,-91.0,27.5,,,0,0,,,
2025-10-29,Team L,Team G,1,17:42,5,5,0,0,Team G,2,Incomplete Play,-95.0,-14.5,Indirect,,0,0,92,-78.0,-37.5
2025-10-29,Team L,Team G,1,17:37,5,5,0,0,Team L,29,Puck Recovery,77.0,-20.5,,,0,0,,,
2025-10-29,Team L,Team G,1,17:34,5,5,0,0,Team L,29,Play,88.0,29.5,Direct,,0,0,18,25.0,35.5
2025-10-29,Team L,Team G,1,17:32,5,5,0,0,Team L,18,Play,5.0,28.5,Indirect,,0,0,36,-25.0,39.5
2025-10-29,Team L,Team G,1,17:31,5,5,0,0,Team L,36,Zone Entry,-25.0,39.5,Carried,,0,0,47,,
2025-10-29,Team L,Team G,1,17:28,5,5,0,0,Team L,36,Shot,-77.0,14.5,Wristshot,On Net,1,0,,,
2025-10-29,Team L,Team G,1,17:27,5,5,0,0,Team L,18,Faceoff Win,-69.0,22.5,Backhand,,0,0,12,,
2025-10-29,Team L,Team G,1,17:25,5,5,0,0,Team L,28,Puck Recovery,-75.0,20.5,,,0,0,,,
2025-10-29,Team L,Team G,1,17:24,5,5,0,0,Team L,28,Faceoff Win,-69.0,22.5,Backhand,,0,0,12,,
2025-10-29,Team L,Team G,1,17:24,5,5,0,0,Team L,28,Shot,-81.0,11.5,Snapshot,On Net,0,0,,,
2025-10-29,Team L,Team G,1,17:22,5,5,0,0,Team L,47,Play,-43.0,-10.5,Direct,,0,0,3,-31.0,27.5
2025-10-29,Team L,Team G,1,17:22,5,5,0,0,Team L,47,Puck Recovery,-43.0,-10.5,,,0,0,,,
2025-10-29,Team L,Team G,1,17:21,5,5,0,0,Team L,3,Shot,-33.0,24.5,Slapshot,Missed,1,0,,,
2025-10-29,Team L,Team G,1,17:18,5,5,0,0,Team L,28,Incomplete Play,-93.0,-26.5,Indirect,,0,0,18,-99.0,-9.5
2025-10-29,Team L,Team G,1,17:18,5,5,0,0,Team L,28,Puck Recovery,-93.0,-26.5,,,0,0,,,
2025-10-29,Team L,Team G,1,17:14,5,5,0,0,Team G,7,Puck Recovery,-88.0,31.5,,,0,0,,,
2025-10-29,Team L,Team G,1,17:14,5,5,0,0,Team G,7,Dump In/Out,-88.0,31.5,Lost,,0,0,,,
2025-10-29,Team L,Team G,1,17:13,5,5,0,0,Team L,3,Puck Recovery,-43.0,38.5,,,0,0,,,
2025-10-29,Team L,Team G,1,17:12,5,5,0,0,Team L,3,Incomplete Play,-54.0,37.5,Indirect,,0,0,36,-71.0,39.5
2025-10-29,Team L,Team G,1,17:06,5,5,0,0,Team G,12,Play,-92.0,-19.5,Indirect,,0,0,45,-57.0,-30.5
2025-10-29,Team L,Team G,1,17:06,5,5,0,0,Team G,12,Puck Recovery,-92.0,-19.5,,,0,0,,,
2025-10-29,Team L,Team G,1,17:05,5,5,0,0,Team G,45,Play,-57.0,-30.5,Direct,,0,0,20,-32.0,-29.5
2025-10-29,Team L,Team G,1,17:01,5,5,0,0,Team G,20,Zone Entry,24.0,1.5,Carried,,0,0,3,,
2025-10-29,Team L,Team G,1,16:58,5,5,0,0,Team L,18,Puck Recovery,97.0,13.5,,,0,0,,,
2025-10-29,Team L,Team G,1,16:53,5,5,0,0,Team L,3,Incomplete Play,98.0,8.5,Indirect,,0,0,36,83.0,35.5
2025-10-29,Team L,Team G,1,16:53,5,5,0,0,Team L,3,Puck Recovery,98.0,8.5,,,0,0,,,
2025-10-29,Team L,Team G,1,16:52,5,5,0,0,Team G,7,Incomplete Play,62.0,37.5,Indirect,,0,0,20,82.0,30.5
2025-10-29,Team L,Team G,1,16:52,5,5,0,0,Team G,7,Puck Recovery,62.0,37.5,,,0,0,,,
2025-10-29,Team L,Team G,1,16:49,5,5,0,0,Team L,3,Puck Recovery,71.0,38.5,,,0,0,,,
2025-10-29,Team L,Team G,1,16:46,5,5,0,0,Team L,3,Play,57.0,14.5,Direct,,0,0,28,43.0,-31.5
2025-10-29,Team L,Team G,1,16:43,5,5,0,0,Team G,20,Zone Entry,24.0,-29.5,Carried,,0,0,47,,
2025-10-29,Team L,Team G,1,16:43,5,5,0,0,Team G,20,Puck Recovery,24.0,-29.5,,,0,0,,,
2025-10-29,Team L,Team G,1,16:40,5,5,0,0,Team G,20,Incomplete Play,34.0,-35.5,Direct,,0,0,12,74.0,-2.5
2025-10-29,Team L,Team G,1,16:37,5,5,0,0,Team L,11,Puck Recovery,64.0,-14.5,,,0,0,,,
2025-10-29,Team L,Team G,1,16:35,5,5,0,0,Team L,11,Play,66.0,-0.5,Direct,,0,0,16,24.0,33.5
2025-10-29,Team L,Team G,1,16:31,5,5,0,0,Team G,19,Faceoff Win,-20.0,22.5,Backhand,,0,0,11,,
2025-10-29,Team L,Team G,1,16:30,5,5,0,0,Team G,5,Puck Recovery,-51.0,6.5,,,0,0,,,
2025-10-29,Team L,Team G,1,16:29,5,5,0,0,Team G,5,Play,-58.0,-11.5,Direct,,0,0,27,-56.0,21.5
2025-10-29,Team L,Team G,1,16:27,5,5,0,0,Team G,27,Play,-58.0,35.5,Direct,,0,0,19,21.0,39.5
2025-10-29,Team L,Team G,1,16:26,5,5,0,0,Team G,19,Dump In/Out,21.0,39.5,Lost,,0,0,,,
2025-10-29,Team L,Team G,1,16:26,5,5,0,0,Team G,19,Zone Entry,24.0,37.5,Dumped,,0,0,24,,
2025-10-29,Team L,Team G,1,16:22,5,5,0,0,Team L,10,Puck Recovery,93.0,9.5,,,0,0,,,
2025-10-29,Team L,Team G,1,16:22,5,5,0,0,Team L,10,Incomplete Play,93.0,9.5,Indirect,,0,0,16,59.0,37.5
2025-10-29,Team L,Team G,1,16:16,5,5,0,0,Team G,5,Puck Recovery,-56.0,39.5,,,0,0,,,
2025-10-29,Team L,Team G,1,16:16,5,5,0,0,Team G,5,Incomplete Play,-56.0,39.5,Indirect,,0,0,27,-36.0,36.5
2025-10-29,Team L,Team G,1,16:15,5,5,0,0,Team L,16,Takeaway,-36.0,36.5,,,0,0,,,
2025-10-29,Team L,Team G,1,16:13,5,5,0,0,Team G,19,Takeaway,-59.0,39.5,,,0,0,,,
2025-10-29,Team L,Team G,1,16:11,5,5,0,0,Team L,24,Puck Recovery,-23.0,38.5,,,0,0,,,
2025-10-29,Team L,Team G,1,16:11,5,5,0,0,Team L,24,Dump In/Out,-23.0,38.5,Lost,,0,0,,,
2025-10-29,Team L,Team G,1,16:08,5,5,0,0,Team G,5,Puck Recovery,-92.0,-20.5,,,0,0,,,
2025-10-29,Team L,Team G,1,16:05,5,5,0,0,Team G,5,Play,-26.0,-33.5,Direct,,0,0,19,1.0,-22.5
2025-10-29,Team L,Team G,1,16:04,5,5,0,0,Team G,19,Play,1.0,-22.5,Direct,,0,0,26,24.0,-39.5
2025-10-29,Team L,Team G,1,16:03,5,5,0,0,Team G,26,Zone Entry,24.0,-39.5,Carried,,0,0,24,,
2025-10-29,Team L,Team G,1,16:02,5,5,0,0,Team G,26,Dump In/Out,55.0,-36.5,Retained,,0,0,,,
2025-10-29,Team L,Team G,1,15:59,5,5,0,0,Team G,19,Puck Recovery,82.0,35.5,,,0,0,,,
2025-10-29,Team L,Team G,1,15:58,5,5,0,0,Team G,26,Puck Recovery,80.0,32.5,,,0,0,,,
2025-10-29,Team L,Team G,1,15:55,5,5,0,0,Team L,4,Puck Recovery,83.0,33.5,,,0,0,,,
2025-10-29,Team L,Team G,1,15:52,5,5,0,0,Team L,24,Puck Recovery,65.0,37.5,,,0,0,,,
2025-10-29,Team L,Team G,1,15:51,5,5,0,0,Team L,24,Play,61.0,38.5,Direct,,0,0,17,25.0,35.5
2025-10-29,Team L,Team G,1,15:49,5,5,0,0,Team L,17,Zone Entry,-26.0,36.5,Dumped,,0,0,43,,
2025-10-29,Team L,Team G,1,15:49,5,5,0,0,Team L,17,Dump In/Out,-26.0,36.5,Lost,,0,0,,,
2025-10-29,Team L,Team G,1,15:45,5,5,0,0,Team G,2,Play,-98.0,-4.5,Direct,,0,0,43,-98.0,-4.5
2025-10-29,Team L,Team G,1,15:45,5,5,0,0,Team G,2,Puck Recovery,-98.0,-4.5,,,0,0,,,
2025-10-29,Team L,Team G,1,15:42,5,5,0,0,Team G,43,Play,-62.0,-31.5,Direct,,0,0,11,-38.0,-22.5
2025-10-29,Team L,Team G,1,15:38,5,5,0,0,Team L,4,Puck Recovery,52.0,-22.5,,,0,0,,,
2025-10-29,Team L,Team G,1,15:38,5,5,0,0,Team G,11,Takeaway,58.0,-8.5,,,0,0,,,
2025-10-29,Team L,Team G,1,15:36,5,5,0,0,Team G,11,Shot,65.0,2.5,Wristshot,On Net,0,0,,,
2025-10-29,Team L,Team G,1,15:35,5,5,0,0,Team L,29,Puck Recovery,81.0,5.5,,,0,0,,,
2025-10-29,Team L,Team G,1,15:33,5,5,0,0,Team L,29,Play,89.0,30.5,Direct,,0,0,17,55.0,39.5
2025-10-29,Team L,Team G,1,15:31,5,5,0,0,Team L,17,Dump In/Out,55.0,39.5,Lost,,0,0,,,
2025-10-29,Team L,Team G,1,15:30,5,5,0,0,Team G,41,Play,32.0,25.5,Direct,,0,0,11,48.0,26.5
2025-10-29,Team L,Team G,1,15:30,5,5,0,0,Team G,41,Puck Recovery,32.0,25.5,,,0,0,,,
2025-10-29,Team L,Team G,1,15:27,5,5,0,0,Team G,11,Play,67.0,-5.5,Direct,,0,0,44,83.0,11.5
2025-10-29,Team L,Team G,1,15:26,5,5,0,0,Team G,44,Shot,82.0,9.5,Snapshot,Missed,0,1,,,
2025-10-29,Team L,Team G,1,15:25,5,5,0,0,Team L,29,Puck Recovery,97.0,-5.5,,,0,0,,,
2025-10-29,Team L,Team G,1,15:25,5,5,0,0,Team L,29,Dump In/Out,97.0,-5.5,Lost,,0,0,,,
2025-10-29,Team L,Team G,1,15:24,5,5,0,0,Team G,11,Puck Recovery,86.0,-32.5,,,0,0,,,
2025-10-29,Team L,Team G,1,15:23,5,5,0,0,Team G,11,Play,86.0,-32.5,Indirect,,0,0,2,30.0,-35.5
2025-10-29,Team L,Team G,1,15:20,5,5,0,0,Team G,2,Shot,45.0,-11.5,Wristshot,On Net,1,0,,,
2025-10-29,Team L,Team G,1,15:19,5,5,0,0,Team L,21,Faceoff Win,69.0,-21.5,Backhand,,0,0,11,,
2025-10-29,Team L,Team G,1,15:18,5,5,0,0,Team L,14,Puck Recovery,72.0,-14.5,,,0,0,,,
2025-10-29,Team L,Team G,1,15:18,5,5,0,0,Team L,14,Play,72.0,-14.5,Direct,,0,0,47,85.0,-9.5
2025-10-29,Team L,Team G,1,15:14,5,5,0,0,Team L,47,Play,93.0,9.5,Direct,,0,0,3,74.0,32.5
2025-10-29,Team L,Team G,1,15:11,5,5,0,0,Team L,3,Play,8.0,3.5,Direct,,0,0,14,-17.0,-35.5
2025-10-29,Team L,Team G,1,15:08,5,5,0,0,Team L,14,Dump In/Out,-26.0,-37.5,Lost,,0,0,,,
2025-10-29,Team L,Team G,1,15:08,5,5,0,0,Team L,14,Zone Entry,-26.0,-37.5,Dumped,,0,0,2,,
2025-10-29,Team L,Team G,1,15:06,5,5,0,0,Team G,Go,Play,-98.0,-0.5,Indirect,,0,0,43,-98.0,-0.5
2025-10-29,Team L,Team G,1,15:06,5,5,0,0,Team G,Go,Puck Recovery,-98.0,-0.5,,,0,0,,,
2025-10-29,Team L,Team G,1,15:02,5,5,0,0,Team G,43,Play,-25.0,-2.5,Direct,,0,0,11,-11.0,-6.5
2025-10-29,Team L,Team G,1,15:00,5,5,0,0,Team G,11,Play,15.0,-1.5,Indirect,,0,0,41,56.0,39.5
2025-10-29,Team L,Team G,1,14:58,5,5,0,0,Team G,11,Zone Entry,24.0,14.5,Played,,0,0,3,,
2025-10-29,Team L,Team G,1,14:55,5,5,0,0,Team L,21,Puck Recovery,56.0,39.5,,,0,0,,,
2025-10-29,Team L,Team G,1,14:53,5,5,0,0,Team G,44,Play,19.0,33.5,Direct,,0,0,7,-4.0,-34.5
2025-10-29,Team L,Team G,1,14:53,5,5,0,0,Team L,21,Dump In/Out,30.0,39.5,Lost,,0,0,,,
2025-10-29,Team L,Team G,1,14:53,5,5,0,0,Team G,44,Puck Recovery,19.0,33.5,,,0,0,,,
2025-10-29,Team L,Team G,1,14:51,5,5,0,0,Team G,7,Zone Entry,24.0,-38.5,Dumped,,0,0,47,,
2025-10-29,Team L,Team G,1,14:51,5,5,0,0,Team G,7,Dump In/Out,9.0,-38.5,Lost,,0,0,,,
2025-10-29,Team L,Team G,1,14:48,5,5,0,0,Team L,3,Puck Recovery,85.0,35.5,,,0,0,,,
2025-10-29,Team L,Team G,1,14:47,5,5,0,0,Team L,3,Play,92.0,19.5,Direct,,0,0,47,91.0,-24.5
2025-10-29,Team L,Team G,1,14:45,5,5,0,0,Team L,47,Play,85.0,-28.5,Direct,,0,0,21,57.0,-26.5
2025-10-29,Team L,Team G,1,14:41,5,5,0,0,Team L,21,Zone Entry,-26.0,-38.5,Carried,,0,0,7,,
2025-10-29,Team L,Team G,1,14:38,5,5,0,0,Team L,21,Incomplete Play,-51.0,-35.5,Direct,,0,0,10,-31.0,-29.5
2025-10-29,Team L,Team G,1,14:37,5,5,0,0,Team L,10,Puck Recovery,-5.0,-22.5,,,0,0,,,
2025-10-29,Team L,Team G,1,14:36,5,5,0,0,Team L,10,Play,3.0,-23.5,Direct,,0,0,24,36.0,16.5
2025-10-29,Team L,Team G,1,14:32,5,5,0,0,Team L,24,Incomplete Play,51.0,35.5,Direct,,0,0,34,-9.0,32.5
2025-10-29,Team L,Team G,1,14:29,5,5,0,0,Team G,40,Faceoff Win,0.0,0.5,Backhand,,0,0,20,,
2025-10-29,Team L,Team G,1,14:29,5,5,0,0,Team G,7,Puck Recovery,-92.0,-18.5,,,0,0,,,
2025-10-29,Team L,Team G,1,14:28,5,5,0,0,Team G,47,Puck Recovery,-23.0,9.5,,,0,0,,,
2025-10-29,Team L,Team G,1,14:26,5,5,0,0,Team G,13,Incomplete Play,-23.0,9.5,Direct,,0,0,92,-5.0,-19.5
2025-10-29,Team L,Team G,1,14:26,5,5,0,0,Team G,13,Puck Recovery,-23.0,9.5,,,0,0,,,
2025-10-29,Team L,Team G,1,14:23,5,5,0,0,Team L,34,Zone Entry,-26.0,-37.5,Carried,,0,0,7,,
2025-10-29,Team L,Team G,1,14:23,5,5,0,0,Team L,34,Puck Recovery,-17.0,-35.5,,,0,0,,,
2025-10-29,Team L,Team G,1,14:23,5,5,0,0,Team L,34,Play,-27.0,-32.5,Indirect,,0,0,17,-29.0,-22.5
2025-10-29,Team L,Team G,1,14:21,5,5,0,0,Team L,17,Shot,-66.0,-16.5,Wristshot,Blocked,0,0,,,
2025-10-29,Team L,Team G,1,14:16,5,5,0,0,Team L,17,Puck Recovery,-82.0,39.5,,,0,0,,,
2025-10-29,Team L,Team G,1,14:12,5,5,0,0,Team L,24,Puck Recovery,-33.0,37.5,,,0,0,,,
2025-10-29,Team L,Team G,1,14:12,5,5,0,0,Team L,24,Shot,-33.0,37.5,Slapshot,Missed,1,0,,,
2025-10-29,Team L,Team G,1,14:10,5,5,0,0,Team L,10,Incomplete Play,-57.0,-37.5,Direct,,0,0,17,-66.0,-7.5
2025-10-29,Team L,Team G,1,14:10,5,5,0,0,Team L,10,Puck Recovery,-57.0,-37.5,,,0,0,,,
2025-10-29,Team L,Team G,1,14:08,5,5,0,0,Team G,92,Puck Recovery,-72.0,-19.5,,,0,0,,,
2025-10-29,Team L,Team G,1,14:07,5,5,0,0,Team G,92,Dump In/Out,-69.0,-32.5,Lost,,0,0,,,
2025-10-29,Team L,Team G,1,14:05,5,5,0,0,Team L,24,Puck Recovery,11.0,-34.5,,,0,0,,,
2025-10-29,Team L,Team G,1,14:03,5,5,0,0,Team L,24,Play,34.0,-2.5,Indirect,,0,0,34,19.0,35.5
2025-10-29,Team L,Team G,1,14:01,5,5,0,0,Team L,34,Zone Entry,-25.0,-14.5,Dumped,,0,0,7,,
2025-10-29,Team L,Team G,1,14:01,5,5,0,0,Team L,34,Dump In/Out,-2.0,36.5,Retained,,0,0,,,
2025-10-29,Team L,Team G,1,13:58,5,5,0,0,Team L,20,Puck Recovery,-92.0,-21.5,,,0,0,,,
2025-10-29,Team L,Team G,1,13:57,5,5,0,0,Team L,20,Play,-92.0,-21.5,Indirect,,0,0,17,-96.0,10.5
2025-10-29,Team L,Team G,1,13:55,5,5,0,0,Team L,17,Incomplete Play,-95.0,-4.5,Direct,,0,0,34,-65.0,3.5
2025-10-29,Team L,Team G,1,13:54,5,5,0,0,Team G,92,Incomplete Play,-96.0,-10.5,Indirect,,0,0,5,-91.0,-15.5
2025-10-29,Team L,Team G,1,13:54,5,5,0,0,Team G,92,Puck Recovery,-96.0,-10.5,,,0,0,,,
2025-10-29,Team L,Team G,1,13:52,5,5,0,0,Team L,20,Play,-72.0,-36.5,Indirect,,0,0,10,-31.0,-31.5
2025-10-29,Team L,Team G,1,13:52,5,5,0,0,Team L,20,Puck Recovery,-72.0,-36.5,,,0,0,,,
2025-10-29,Team L,Team G,1,13:50,5,5,0,0,Team L,10,Play,-28.0,-17.5,Indirect,,0,0,4,-41.0,38.5
2025-10-29,Team L,Team G,1,13:46,5,5,0,0,Team L,4,Incomplete Play,-42.0,27.5,Direct,,0,0,17,-71.0,12.5
2025-10-29,Team L,Team G,1,13:45,5,5,0,0,Team G,7,Takeaway,-71.0,12.5,,,0,0,,,
2025-10-29,Team L,Team G,1,13:44,5,5,0,0,Team G,7,Play,-62.0,7.5,Direct,,0,0,13,-46.0,8.5
